Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Eucalyptus,$30,01/04/2012,India,General,Series C,http://yourstory.com:80/2012/04/eucalyptus-raises-30-million-series-c-funding-led-by-institutional-venture-partners-ivp/,Institutional Venture Partners (IVP) - CloudStory;Institutional Venture Partners (IVP)
Forus Health,$5,01/04/2012,Bengaluru,General,Series A,http://yourstory.com:80/2012/04/forus-health-raises-5-million-from-idg-ventures-and-accel-partners/,
Freshdesk,$5,01/04/2012,India,General,Series A,http://yourstory.com:80/2012/04/freshdesk-raises-5m-in-series-b-funding-from-tiger-globalmanagement-and-accel-partners/,Tiger Global Management
Hotelogix,$1.2,01/04/2012,Mumbai,SaaS,Series A,http://yourstory.com:80/2012/04/hotelogix-secures-usd-1-2-million-series-a-fundingfromaccelpartners-others/,Accel Partners
TalentSprint,$3.77,01/04/2012,India,General,Series A,http://yourstory.com:80/2012/04/talentsprint-raises-series-a-funding-from-nexus-venture-partners/,
Unmetric,$3,01/04/2012,India,General,Series A,http://yourstory.com:80/2012/04/unmetric-raises-3-million-in-series-a-funding-from-nexus-venturepartners/,Nexus Venture Partners
Myshaadi.in,$6.5,01/04/2012,Bengaluru,E-commerce,Acquisition,https://yourstory.com/2012/04/weekly-roundup-some-of-the-must-reads-from-the-past-week/amp,
DGM India,,06/04/2012,India,Digital Media,Acquisition,http://yourstory.com:80/2012/04/dgm-india-acquired-by-tyroo-and-anurag-gupta/,Tyroo;Anurag Gupta
United Mobile Apps,$1,01/04/2012,India,Mobile Apps,Unknown,http://yourstory.com:80/2012/04/articles-interviews-news-roundup/,Mumbai Angels
Savaari Car Rentals,$0.94,03/04/2012,India,Car Rental,Series A,http://yourstory.com:80/2012/04/savaari-car-rentals-secures-inr-5-crore-funding-from-inventuscapital-partners/,Inventus Capital Partners
eSportsbuy.com,,04/04/2012,"Delhi, India",E-commerce,Acquisition,http://yourstory.com:80/2012/04/snapdeal-com-acquires-online-sports-retailer-esportsbuy-com/,Snapdeal.com
Hotelogix,$1.2,07/04/2012,India,Hospitality Software,Series A,http://yourstory.com:80/2012/04/weekly-roundup-startup-resource-articles-funding-acquisition-news-interviews-startup-stories-more/,Accel Partners
