Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Druva,$25,01/10/2013,Pune,General,Series A,http://yourstory.com:80/2013/10/druva-funding/,
Mygola,$1.5,01/10/2013,Mumbai,E-commerce,Series A,http://yourstory.com:80/2013/10/mygola-series-a/,
Theramyt Novobiologics,$4.74,01/10/2013,Bengaluru,General,Unknown,http://yourstory.com:80/2013/10/theramyt-novobiologics-funding/,
Apps Daily,$5.34,01/10/2013,Mumbai,Mobile,Series B,http://yourstory.com:80/2013/10/apps-daily-series-b-funding/,Ru-Net Limited;IndoUS Venture Partners;Qualcomm Ventures
Flipkart,$360,01/10/2013,Bangalore,E-commerce,Unknown,http://yourstory.com:80/2013/10/flipkart-funding-360-million/,Dragoneer Investment Group;Morgan Stanley Investment Management;Sofina;Vulcan Capital;Tiger Global;Naspers
Idea Device,$4,01/10/2013,Bangalore,Data Center Automation,Series A,http://yourstory.com:80/2013/10/idea-device-techsparks-2011-startup-raises-4-million-in-series-a-funding-from-sequoia-capital/,Sequoia Capital
Savaari Car Rentals,,01/10/2013,Bangalore,Car Rental,Undisclosed,http://yourstory.com:80/2013/10/intel-capital-savaari-perpetuuiti-investment/,Intel Capital
Mitra Biotech,,01/10/2013,Bangalore,Biotech,Series B,http://yourstory.com:80/2013/10/mitra-biotech-raises-series-b/,Tata Capital Innovation Fund
Stayzilla,,01/10/2013,Chennai,Travel,Series A,http://yourstory.com:80/2013/10/stayzilla-hotels-aggregator-funding/,Matrix Partners
TicketGoose.com,$3,01/10/2013,India,Travel,Unknown,http://yourstory.com:80/2013/10/ticketgoose-funding/,Indventure LLC
Unbxd,$2,01/10/2013,India,E-commerce,Series A,http://yourstory.com:80/2013/10/unbxd-series-a-funding/,IDG Ventures India;Inventus Capital Partners
Zoomcar,$1,01/10/2013,Bangalore,Mobility,Unknown,http://yourstory.com:80/2013/10/zoomcar-fundraise-expansion/,Empire Angels;Funders Club;Basset Investment Group;Lady Barbara Judge
