Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mestastop Solutions,$0.16,19/10/2021,Bengaluru,Deeptech & AI,Seed,https://entrackr.com/2021/10/biotech-startup-metastop-solutions-raises-seed-fund/,CIIE
Devnagri,$1.39,19/10/2021,Noida,E-commerce,Pre-Series A,https://entrackr.com/2021/10/devnagri-raises-600k-in-seed-round-from-venture-catalyst-and-others/,
Mn. CarDekho,$902.00,16/10/2021,Bengaluru,Deeptech & AI,Series B,https://entrackr.com/2021/10/funding-in-indian-startups-this-week-11-oct-16-oct/,AI-based lending platform Upstart;Alkeon Capital;Temasek was joined by Google;SBI Investment;Lightspeed Venture Partners;Balderton Capital
AcknoLedger,$1.53,16/10/2021,India,Gaming,Seed,https://yourstory.com/2021/10/funding-acknoledger-blockchain-metaverse-nft,
ClearDekho,$4.00,21/10/2021,India,General,Pre-Series A,https://yourstory.com/2021/10/eyewear-retailer-cleardekho-raises-pre-seriesa-aroa-ventures,Aroa Ventures
Read FarMart,$10.00,21/10/2021,Gurugram,Edtech,Pre-Series A,https://yourstory.com/2021/10/startup-news-and-updates-daily-roundup-october-21,Matrix Partners India;Celesta Capital;Innoven Capital;Titan Capital;First Cheque;MarsShot Ventures;AET Fund
FarMart,$10.00,20/10/2021,India,SaaS,Pre-Series A,https://yourstory.com/2021/10/funding-farmart-series-a-invesmtent-matrix-partners-india-startup,Matrix Partners India;Innoven Capital
Wondrlab,$7.00,20/10/2021,Pune,General,Pre-Series A,https://yourstory.com/2021/10/startup-funding-alert-wondrlab-pre-series-a-round,Pi Ventures LLP;Tanas Capital;Prodapt Holdings;Pentathlon Ventures;Priyamvada Balaji
Read CredAble,$30.00,20/10/2021,India,Fintech,Series B,https://yourstory.com/2021/10/startup-news-and-updates-daily-roundup-october-20,Plutus Wealth Management
Tamasha,$3.00,20/10/2021,India,Gaming,Pre-Series A,https://yourstory.com/2021/10/funding-alert-social-gaming-app-tamasha-chiratae-ventures,Chiratae Ventures;9Unicorns;Good Capital;Founderbank Capital;FirstCheque;PointOne Capital;Ice
Onato,$2.20,19/10/2021,Noida,SaaS,Series A,https://yourstory.com/2021/10/startup-news-and-updates-daily-roundup-october-19,Vertex Ventures;Omnivore;Vertex Ventures Southeast Asia;India
InnoDesigns,$8.98,19/10/2021,Kochi,General,,https://yourstory.com/2021/10/funding-alert-online-furniture-marketplace-innodes,
Totality,$1.62,19/10/2021,Gurugram,Gaming,,https://yourstory.com/2021/10/funding-nft-gaming-startup-totality-leo-capital-mayfield-fund,
Aviom India,$8.00,18/10/2021,New Delhi,Fintech,Series C,https://yourstory.com/2021/10/funding-alert-aviom-india-8-million-sabre-partners,
Numadic,$2.50,18/10/2021,India,Fintech,Pre-Series A,https://yourstory.com/2021/10/funding-numadic-raises-25-million-9unicorns,9Unicorns;Venture Catalysts;Oracle;Google
Duroflex,$60.00,18/10/2021,Bengaluru,E-commerce,,https://yourstory.com/2021/10/funding-alert-duroflex-sleepyhead-norwest-venture-partners,D2C brand Sleepyhead
Sleepyhead (Duroflex),$60.00,15/10/2021,Bengaluru,Ecommerce,,https://inc42.com/buzz/d2c-mattress-provider-sleepyheads-parent-bags-60-mn-from-norwest/,Norwest
SaaS Labs,$17.00,18/10/2021,Delhi NCR,Enterprise Tech,Series A,https://inc42.com/buzz/business-process-automation-startup-saas-labs-raises-17-mn-from-base10-eight-roads/,Base10 Partners;Eight Roads Ventures
Automovill,,18/10/2021,Bengaluru,Consumer Services,Undisclosed,https://inc42.com/buzz/vehicle-service-aggregator-automovil-raises-funds-to-expand/,Angel Bay
Storia,$6.00,19/10/2021,Mumbai,Ecommerce,Series A,https://inc42.com/buzz/beverages-brand-storia-raises-6-mn-series-a-from-sixth-sense-ventures/,Sixth Sense Ventures
Pandorum Technologies,$4.31,20/10/2021,Bengaluru,Health Tech,Pre-Series B,https://inc42.com/buzz/exclusive-heros-sunil-munjal-invest-4-8-mn-in-pandorum-technologies/,Sunil Kant Munjal
Rusk Media,$0.53,20/10/2021,New Delhi,Consumer Services,,https://inc42.com/buzz/info-edge-doubles-down-on-rusk-media-with-fresh-investment/,Info Edge Ventures;Survam Partners;Mitco Group
Recko,,20/10/2021,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/san-francisco-based-stripe-acquires-indian-fintech-startup-recko/,Stripe
ScoopWhoop,,20/10/2021,New Delhi,Media & Entertainment,Acquisition,https://inc42.com/buzz/good-glamm-group-acquires-media-platform-scoopwhoop/,Good Glamm Group
FarMart,$10.00,21/10/2021,India,Agritech,Series A,https://inc42.com/buzz/agritech-supply-chain-startup-farmart-raises-10-mn-funding/,Matrix Partners India;Innoven Capital;Omidyar Network India;Avaana Capital;500 Startups
BookingJini,$3.30,21/10/2021,Bhubaneswar,SaaS,Pre-Series A,https://entrackr.com/2021/10/mumbai-angels-leads-3-3-mn-pre-series-a-round-in-bookingjini/,Mumbai Angels Network;Neotech Hub;TiE Angels
HipBar,,21/10/2021,Chennai,Fintech,Acquisition,https://entrackr.com/2021/10/cred-seeks-to-make-users-spend-more-on-the-platform-with-hipbar-acquisition/,CRED
Totality Corp,$1.62,19/10/2021,Gurugram,Gaming,,https://entrackr.com/2021/10/leo-capital-and-mayfield-fund-lead-rs-13-5-cr-round-in-totality-corp/,Leo Capital;Mayfield Fund
AVIOM India Housing Finance,$8.00,18/10/2021,India,Fintech,Series C,https://entrackr.com/2021/10/sabre-partners-leads-8-mn-series-c-round-in-aviom/,Sabre Partners
Vedantu,$100.00,15/10/2021,Bengaluru,Edtech,Series E,https://entrackr.com/2021/10/decoding-vedantus-series-e-round-and-shareholding-pattern/,ABC World Asia;Coatue;Tiger Global;GGV Capital;WestBridge
Tvasta Manufacturing Solutions,$0.36,21/10/2021,India,Construction Tech,Seed,https://yourstory.com/2021/10/construction-startup-tvasta-raises-3-cr-fund-shelter-venture-fund,Habitat for Humanity International;Hestia Partners;Capnetic Investments
Coding Minutes,$1.00,21/10/2021,India,Edtech,Acquisition,https://yourstory.com/2021/10/edtech-startup-scaler-academy-acquires-coding-minuties,Scaler Academy
Recko,,21/10/2021,Bengaluru,Fintech,Acquisition,https://yourstory.com/2021/10/us-fintech-unicorn-stripe-acquires-bengaluru-startup-recko,Stripe
MergerDomo,$0.50,20/10/2021,India,Fintech,Bridge,https://yourstory.com/2021/10/funding-alert-mergerdomo-investment-marketplace,Nadir B Godrej
Sun Mobility,$50.00,20/10/2021,India,Electric Vehicle,,https://yourstory.com/2021/10/sun-mobility-raises-50-m-from-vitol,Vitol
VLCC Health Care,$4.43,17/10/2021,India,Beauty,,https://yourstory.com/2021/10/funding-vlcc-health-care-raises-rs-37-cr,Zall Holdings
