Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AdNear,$19,01/10/2014,India,General,Series A,http://yourstory.com:80/2014/10/adnear-19-billion-series-b-funding/,
CarTrade.com,$30.33,01/10/2014,India,General,Unknown,http://yourstory.com/2014/10/cartrade-funding/,Warburg Pincus;Canaan Partners;Tiger Global
Nurture Education,$4.92,01/10/2014,Bengaluru,General,Unknown,http://yourstory.com/2014/10/inurture-education-funding-bertelsmann-india/,
KartRocket,$2,01/10/2014,Delhi,E-commerce,Series A,http://yourstory.com:80/2014/10/kartrocket-secures-funding/,500 Startups;Japan-based Beenos (NetPrice)
Senco Gold,$13.11,01/10/2014,Kolkata,General,Unknown,http://yourstory.com:80/2014/10/senco-gold-funding-saif-partners-jewellery-retail-chain/,
Testbook,$0.25,01/10/2014,Delhi,General,Unknown,http://yourstory.com/2014/10/testbook-raises-fund/,Utsav Somani;MD of Carlyle Group;Shankar Narayanan
Zippr,$1,01/10/2014,Hyderabad,General,Unknown,http://yourstory.com:80/2014/10/zippr-funding/,Indian Angel Network;Indian Angel Network while few private equity investors have participated as well
Zoomcar,$8,01/10/2014,Bengaluru,General,Unknown,http://yourstory.com/2014/10/zoomcar-funding-sequoia-capital/,Sequoia Capital;Mohandas Pai;Abhay Jain;Head of Corporate Affairs at Manipal Group
91mobiles,$1,01/10/2014,India,Ecommerce,Pre-Series A,http://yourstory.com/2014/10/91mobiles-funding/,India Quotient;Krishna Motukuri;Umang Kumar
Bijlipay,$2,01/10/2014,Chennai,Payments,Unknown,http://yourstory.com:80/2014/10/bijlipay-investment/,
iViZ Security,,01/10/2014,Kolkata,Cybersecurity,Acquisition,http://yourstory.com/2014/10/cigital-acquires-iviz/,
iD Fresh Food,$5.74,01/10/2014,Bangalore,Food,Unknown,http://yourstory.com:80/2014/10/gourmet-id-fresh-food-raises-fund/,Helion Venture Partners
GrownOut,,01/10/2014,Delhi,SaaS,Undisclosed,http://yourstory.com:80/2014/10/grownout-raises-funding-matrix-partners/,Matrix Partners India
OnlinePrasad.com,,01/10/2014,Bangalore,Ecommerce,Seed,http://yourstory.com:80/2014/10/hyderabad-angels-funding-onlineprasad/,Hyderabad Angels;The Chennai Angels
Kinara Capital,,01/10/2014,Bangalore,Fintech,Undisclosed,https://yourstory.com:443/2014/10/kinara-capital-funding-susan-dell,Michael & Susan Dell Foundation
LimeTray,,01/10/2014,New Delhi,SaaS,Undisclosed,http://yourstory.com:80/2014/10/limetray-funding-matrix-partners/,Matrix Partners India
MyRefers,,01/10/2014,Delhi,HR Tech,Pre-Series A,http://yourstory.com:80/2014/10/myrefers-secures-pre-series-a-funding/,Bedrock Ventures
Ola,$210,01/10/2014,Bangalore,Transportation,Series D,http://yourstory.com/2014/10/ola-series-d-funding-of-210mn-led-by-softbank/,SoftBank Internet and Media;Tiger Global;Matrix Partners India;Steadview Capital
PayUMoney,,01/10/2014,India,Payments,Acquisition,http://yourstory.com:80/2014/10/payumoney-acquires-eashmart/,
Sapience (InnovizeTech Software),$7.38,01/10/2014,Pune,SaaS,Series B,http://yourstory.com/2014/10/sapience-funding-orios-venture-partners/,Orios Venture Partners
Snapdeal,$627,01/10/2014,New Delhi,Ecommerce,Unknown,http://yourstory.com/2014/10/snapdeal-funding-softbank-group/,SoftBank Group
TalentPad,,01/10/2014,New Delhi,HR Tech,Undisclosed,http://yourstory.com:80/2014/10/talentpad-funding-helion-ventures/,Helion Venture Partners
Timesaverz,,01/10/2014,Mumbai,Home Services,Seed,http://yourstory.com/2014/10/timesaverz-funding/,Neville Taraporewalla;Rajesh Sawhney;Ashish Jhalani;Nitesh Kripalani;Dinesh Agarwal;Nish Bhutani
