Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
GigIndia,$0.91,31/12/2020,Pune,General,Pre-Series A,https://inc42.com/buzz/gigindia-raises-inr-7-6-cr-from-angel-investors-to-invest-in-technology/,Jessica Wong;Founding Managing Partner of Ganesh Ventures
