Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Commonfloor.com,$7.5,01/07/2013,India,General,Series B,http://yourstory.com:80/2013/07/commonfloor-com-raises-7-5-million-from-tiger-global-and-accel-partners/,
Buyt.in,$1,01/07/2013,Delhi,E-commerce,Unknown,http://yourstory.com:80/2013/07/delhi-based-product-search-engine-for-online-shoppers-buyt-in-raises-1mn-strategic-investment-from-valuefirst/,
FindYogi,$0.09,01/07/2013,Bengaluru,General,Unknown,http://yourstory.com:80/2013/07/findyogi-raises-100k-from-raju-vanapala-the-founder-ceo-of-way2sms/,
Flipkart,$200,01/07/2013,India,E-commerce,Unknown,http://yourstory.com:80/2013/07/flipkart-secures-usd-200-million-from-existing-investors-including-naspers-accel-and-tiger-global/,Naspers;Accel;Tiger Global
PowerStores,$2,01/07/2013,Goa,E-commerce,Unknown,http://yourstory.com//2013/07/goa-based-powerstores-raises-2-million-from-hong-kong-based-investor/,
IndiaCollegeSearch,$1,01/07/2013,Gurugram,General,Unknown,http://yourstory.com:80/2013/07/gurgaon-based-indiacollegesearch-raises-angel-round-from-ians-members-anupam-mittal-varun-khurana-and-others/,
TheShoppingPro,$0.04,01/07/2013,Gurugram,General,Unknown,http://yourstory.com:80/2013/07/gurgaon-based-theshoppingpro-raises-angel-round-from-a-group-of-serial-entrepreneurs/,
Power2SME,$6,01/07/2013,India,General,Series B,http://yourstory.com:80/2013/07/power2sme-raises-usd-6-million-in-series-b-funding/,Accel Partners;Kalaari Capital;Inventus Capital
Cubito,$0.17,01/07/2013,Bengaluru,General,Unknown,http://yourstory.com:80/2013/07/shared-cab-service-cubito-raises-angel-investment-and-launches-in-bangalore/,
CommonFloor,$7.5,01/07/2013,Bangalore,Real Estate,Series C,http://yourstory.com:80/2013/07/6-years-3-rounds-of-funding-and-some-enormous-growth-commonfloor/,
Milaap,$1.1,03/07/2013,Bangalore,Fintech,Series A,http://yourstory.com:80/2013/07/milaap-social-ventures-raises-1-1m-usd-in-series-a-round-led-by-jungle-ventures/,Jungle Ventures;Toivo Annus;Lionrock Capital;Jayesh Parekh;Unitus Seed Fund
Robosoft,$3.79,02/07/2013,Udupi,IT Services,Unknown,http://yourstory.com:80/2013/07/the-story-behind-robosofts-funding/,Kalaari Capital
Klip.in,,05/07/2013,Mumbai,E-commerce,Undisclosed,http://yourstory.com:80/2013/07/venturenursery-invests-in-social-discovery-platform-for-ecommerce-klip-in/,VentureNursery
