Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Xovian Aerospace,$2.00,01/04/2026,Bengaluru,Spacetech,,https://entrackr.com/snippets/xovian-aerospace-raises-2-mn-led-by-ashish-kacholia-11442879,Ashish Kacholia
BeastLife,$2.40,01/04/2026,Gurugram,D2C,Pre-Series A,https://entrackr.com/snippets/d2c-nutrition-brand-beastlife-raises-rs-20-cr-at-rs-320-cr-valuation-11442544,GVFL;Equentis
Cygni Energy,$6.40,01/04/2026,India,Cleantech,,https://entrackr.com/exclusive/exclusive-meridian-global-nears-controlling-stake-in-cygni-energy-with-fresh-funding-11442046,Meridian Global Ventures
CredResolve,,01/04/2026,Gurugram,Fintech,Pre-Series A,https://entrackr.com/snippets/merak-ventures-leads-pre-series-a-round-in-credresolve-11441882,Merak Ventures;Unleash Capital Partners;CDM Capital
NowPurchase,$8.60,01/04/2026,India,Manufacturing,,https://entrackr.com/news/b2b-metal-procurement-startup-nowpurchase-raises-86-mn-led-by-bajaj-finserv-11441827,Bajaj Finserv;Info Edge Ventures;Orios Venture Partners
Aquapulse,$2.99,02/04/2026,India,Agritech,Series A,https://entrackr.com/snippets/aquapulse-raises-rs-25-cr-in-series-a-led-by-nabventures-11446411,NABVENTURES
Palmonas,$40.00,02/04/2026,India,Fashion,Series B,https://entrackr.com/snippets/palmonas-raises-40-mn-in-series-b-led-by-xponentia-capital-vertex-growth-fund-11446027,Xponentia Capital;Vertex Growth Fund;Vertex Ventures
Gabify,$0.18,02/04/2026,India,Healthtech,Pre-Seed,https://entrackr.com/snippets/gabify-raises-175k-in-pre-seed-round-led-by-inflection-point-ventures-11445677,Inflection Point Ventures
Uppercase,$2.40,03/04/2026,Mumbai,D2C,,https://entrackr.com/exclusive/exclusive-uppercase-raises-fresh-capital-from-existing-investors-11449759,Accel India;Volrado Venture Partners
Axiom Ayurveda,$23.95,03/04/2026,India,FMCG,,https://entrackr.com/news/emami-to-acquire-axiom-ayurveda-in-rs-200-cr-deal-11448782,Emami
Zanskar Technology,$2.70,06/04/2026,Bengaluru,Fintech,,https://entrackr.com/snippets/zanskar-tech-secures-rs-25-cr-from-blacksoil-capital-11458964,BlackSoil Capital
GoSats,$5.00,06/04/2026,Bengaluru,Fintech,Series A,https://entrackr.com/snippets/konvoy-leads-5-mn-series-a-round-in-fintech-startup-gosats-11458228,Konvoy;Y Combinator;Taisu Ventures
Wingify,$150.00,06/04/2026,India,SaaS,,https://entrackr.com/exclusive/exclusive-everstone-and-others-inject-150-mn-fresh-capital-into-wingify-11457968,Everstone Capital;Vyom Mankekar
Satark AI,,06/04/2026,Ahmedabad,Cybersecurity,Pre-Seed,https://entrackr.com/snippets/satark-ai-raises-pre-seed-round-at-4-mn-valuation-11457711,Not Disclosed
SatLeo Labs,$2.20,06/04/2026,India,Spacetech,Seed,https://entrackr.com/snippets/spacetech-startup-satleo-labs-raises-22-mn-in-seed-round-11457321,Unicorn India Ventures;Merak Ventures;Java Capital;IIMA-CIIE;Manish Gandhi
WorkOnGrid,$2.69,07/04/2026,India,SaaS,,https://entrackr.com/snippets/workongrid-raises-rs-225-cr-led-by-transition-venture-capital-11631783,Transition Venture Capital;Indian Angel Network
Filli & Me,$0.18,07/04/2026,India,D2C,Pre-Seed,https://entrackr.com/snippets/d2c-insider-super-angels-leads-pre-seed-round-in-kids-brand-filli-me-11586028,D2C Insider Super Angels
H2LooP,$2.00,07/04/2026,Bengaluru,Deeptech,Seed,https://entrackr.com/snippets/h2loop-raises-2-mn-in-seed-round-from-speciale-invest-and-3one4-capital-11481816,Speciale Invest;3one4 Capital
Off Beat,$11.98,07/04/2026,India,Media,Seed,https://entrackr.com/news/aman-guptas-off-beat-raises-rs-100-cr-led-by-bessemer-11461787,Bessemer Venture Partners
KisaanSay,$3.60,07/04/2026,Gurugram,FMCG,Series A,https://entrackr.com/snippets/nabventures-leads-rs-34-cr-series-a-round-in-kisaansay-11461666,NABVENTURES
ECOIL,$2.50,07/04/2026,India,Cleantech,Series A,https://entrackr.com/snippets/ecoil-raises-25-mn-in-series-a-led-by-fundalogical-ventures-11461229,Fundalogical Ventures;Caspian Impact Investment;Momentum Capital;The Chennai Angels
Xccelera,$0.14,07/04/2026,India,AI,,https://entrackr.com/snippets/agentic-ai-startups-xccelera-raises-rs-12-cr-from-ramakant-sharma-others-11460932,Ramakant Sharma;Asad Khan;Amiya Pathak
