Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
CRMnext,$6.89,01/05/2014,India,General,Unknown,http://yourstory.com/2014/05/crmnext-funding-norwest-venture-partners/,
Denty’s,$4.43,01/05/2014,India,General,Series A,http://yourstory.com/2014/05/dentys-funding/,
Flipkart,$210,01/05/2014,India,General,Acquisition,http://yourstory.com/2014/05/flipkart-funding-dst-global/,DST Global – one of the leading global investment groups focused on Internet;Tiger Global;Naspers;Iconiq Capital will be participating in the current financing round
LimeRoad,$15,01/05/2014,India,E-commerce,Series B,http://yourstory.com:80/2014/05/limeroad-funding/,TigerGlobal;New York-based Tiger Global
Pepperfry.com,$15,01/05/2014,India,General,Unknown,http://yourstory.com:80/2014/05/pepperfry-com-raises-15-million/,Bertelsmann India Investments (BII)
RapidValue,$4.1,01/05/2014,Bengaluru,EV & Mobility,Unknown,http://yourstory.com:80/2014/05/rapidvalue-raises-25-crores-helion/,
Snapdeal,$100,01/05/2014,India,General,Unknown,http://yourstory.com:80/2014/05/snapdeal-raises-100-million/,Singapore state-owned investment company Temasek Holdings
Taxiforsure,$10,01/05/2014,Bengaluru,General,Series B,http://yourstory.com:80/2014/05/taxiforsure-funding-series-b/,Bessemer Venture Partners;III cities
Toppr,$1.97,01/05/2014,Mumbai,General,Unknown,http://yourstory.com:80/2014/05/toppr-funding/,
Anchanto,,05/05/2014,Pune,eCommerce,Series A,http://yourstory.com/2014/05/anchanto-series-a-innosight/,Innosight Ventures;Cub Capital;Scott Anthony;Akshay Mehra
