Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Stellapps,$8.02,18/09/2021,Bengaluru,Agritech,Series B,https://inc42.com/buzz/exclusive-stellapps-to-raise-inr-67-cr-from-qualcomm-others/,Omnivore;Qualcomm;Nutreco;ABB Switzerland;IndusAge Partners
KFin Technologies,$37.13,20/09/2021,Hyderabad,Fintech,,https://inc42.com/buzz/kotak-mahindra-bank-invests-inr-310-cr-in-kfin-technologies/,Kotak Mahindra Bank
Womaniya,,20/09/2021,India,Media & Entertainment,Acquisition,https://inc42.com/buzz/social-commerce-startup-trell-acquires-womens-self-care-platform-womaniya/,Trell
Infra.Market,$100.00,21/09/2021,India,Real Estate Tech,Acquisition,https://inc42.com/buzz/construction-focused-marketplace-infra-market-acquires-rdc-concrete-india-from-true-north/,
Wizi,,21/09/2021,India,Fintech,Acquisition,https://inc42.com/buzz/m2p-fintech-acquires-credit-card-sourcing-startup-wizi/,
Razorpay,,21/09/2021,Bengaluru,Fintech,Undisclosed,https://inc42.com/buzz/razorpay-receives-strategic-investment-from-crm-giant-salesforce/,Salesforce Ventures
My Newborn,,21/09/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/10club-marks-first-acquisition-buys-d2c-brand-in-baby-product-segment/,
Kuvera,$4.40,21/09/2021,Bengaluru,Fintech,Series B,https://inc42.com/buzz/exclusive-kuvera-raises-inr-36-7-cr-as-part-of-series-b/,Fidelity
New Street Technologies,$4.00,22/09/2021,Bengaluru,Fintech,,https://inc42.com/buzz/blockchain-based-new-street-technologies-raises-4-mn-in-fresh-round/,Vittal Kadapakkam;Unitus Ventures;Mohit Davar
inai,$4.00,21/09/2021,Chennai,Fintech,Seed,https://inc42.com/buzz/ycombinator-backed-fintech-startup-inai-raises-4-mn-led-by-9unicorn-others/,Paua Ventures;9Unicorns;Uncommon Capital;Soma Capital;Anarko Ventures;Better Capital;Gemba Capital
OneAssist,$28.86,17/09/2021,Mumbai,Fintech,Series E,https://inc42.com/buzz/exclusive-oneassist-is-raising-inr-241-cr-in-fresh-funding/,RSCO LLC
PushOwl,$20.00,21/09/2021,India,SaaS,Acquisition,https://entrackr.com/2021/09/bootstrapped-startup-pushowl-gets-acquired-by-french-firm-for-20-mn/,Sendinblue
inai,$4.00,20/09/2021,India,Fintech,Seed,https://entrackr.com/2021/09/y-combinator-backed-inai-raises-4-mn-in-seed-round/,Paua Ventures;9Unicorns;Uncommon Capital;Soma Capital;Anarko Ventures;Better Capital;Gemba Capital;Sriram Krishnan;Kunal Shah
NODWIN Gaming,$8.74,17/09/2021,India,Gaming,Acquisition,https://entrackr.com/2021/09/nazara-owned-nodwin-acquires-ips-from-oml-entertainment-for-rs-73-cr/,NODWIN Gaming
Leverage Edu,,22/09/2021,Delhi,EdTech,Undisclosed,https://yourstory.com/2021/09/paytm-founder-ceo-oyo-india-and-airbnb-leverage-edu-funding,Vijay Shekhar Sharma;Rohit Kapoor;Amanpreet Bajaj;Lalit Singh;Mohit Garg
Frenzi,,22/09/2021,India,Streaming,Seed,https://yourstory.com/2021/09/funding-alert-streaming-ott-social-app-frenzi-sucseed-indovation-fund,SucSEED Indovation Fund
SSCTube,,21/09/2021,India,EdTech,Acquisition,https://yourstory.com/2021/09/edtech-startup-oliveboard-acquires-online-ssc-test-preparation-platform-ssctube,Oliveboard
PayCardo,,20/09/2021,Pune,Fintech,Pre-Seed,https://yourstory.com/2021/09/funding-fintech-startup-paycardo-pre-seed-bus-payments,MaGEHold Pte Limited
Sanskritech,,20/09/2021,Pune,HealthTech,Acquisition,https://yourstory.com/2021/09/mylab-acquires-majority-stake-point-of-care-startup-sanskritech,Mylab Discovery Solutions
Pine Labs,$100.00,18/09/2021,India,Fintech,,https://yourstory.com/2021/09/weekly-funding-roundup-venture-investments-startups-rise,Invesco Developing Markets Fund
Fibroheal Woundcare,,19/09/2021,India,MedTech,Undisclosed,https://yourstory.com/2021/09/funding-medtech-startup-fibroheal-woundcare-karnataka-venture-kitven,KITVEN
IppoPay,,18/09/2021,Chennai,Fintech,Pre-Seed,https://yourstory.com/2021/09/funding-alert-fintech-startup-ippopay-raises-pre-seed-funding-better-capital-global-angels,Better Capital;Prabhu Rangarajan;Sailesh Ramakrishnan
OML Entertainment IP business,$8.74,18/09/2021,India,Gaming,Acquisition,https://yourstory.com/2021/09/nazara-tech-nodwin-gaming-buys-ip-oml-73-crore-nh7-weekender,Nodwin Gaming
Pyxis One,$17.00,17/09/2021,California,AI,Series B,https://yourstory.com/2021/09/funding-alert-codeless-ai-platform-pyxis-one-raises-17million,Celesta Capital;Premji Invest;pi Ventures;Chiratae Ventures;Exfinity Venture Partners
Boutique Spirit Brands,$9.58,16/09/2021,Mumbai,Alcoholic Beverages,,https://yourstory.com/2021/09/funding-liquor-startup-boutique-spirit-brands-tradecred-iifl,IIFL;Anicut Angel Fund;Kae Capital;TradeCred
eShipz,$0.70,16/09/2021,Bengaluru,SaaS,,https://yourstory.com/2021/09/saas-startup-eshipz-funding-indian-angel-network-axilor,Indian Angel Network;Axilor Ventures
BetterPlace,$24.00,16/09/2021,Bengaluru,SaaS,Series C,https://yourstory.com/2021/09/jobs-roundup-better-place-workforce-management-startup,Jungle Ventures
