Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mojostreet,$0.35,12/04/2011,India,Mobile,Seed,https://yourstory.com/2011/04/stealth-startup-mojostreet-secures-usd-350k-funding-for-its-location-based-mobile-game-aims-for-india-launch-by-first-week-of-may/,Srini Koppolu;J.A. Chowdary
