Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NeoDove,$1.50,22/03/2021,Jaipur,Deeptech & AI,Seed,https://yourstory.com/2021/03/funding-alert-neodove-raises-15million-seed-investment-india-quotient,India Quotient;Founder
IndiaLends,$5.10,19/03/2021,Delhi,General,,https://yourstory.com/2021/03/indialends-raises-funds-acp-partners-dsg-consumers,ACP Partners
Bewakoof,$4.00,19/03/2021,India,D2C,,https://yourstory.com/2021/03/funding-d2c-fashion-brand-bewakoof-ivycap-ventures,
Zaara Biotech,$10.00,22/03/2021,Kerala,Biotech,,https://inc42.com/buzz/student-biotech-startup-bags-10-mn-from-uae-firm-for-its-seaweed-innovation/,TCN International Commerce
Purplle,$45.00,23/03/2021,Mumbai,Ecommerce,Series D,https://inc42.com/buzz/ivycap-on-the-22x-exit-from-purplle-after-its-45-mn-series-c-round/,Sequoia Capital India;Verlinvest;Blume Ventures;JSW Ventures
Public App,$41.30,24/03/2021,India,Social Network,,https://inc42.com/buzz/hyperlocal-social-network-public-app-bags-41-mn-led-by-a91-partners/,A91 Partners;SIG Global;Tanglin Venture Partners;Addition
Masai School,$5.00,25/03/2021,India,Edtech,Series A,https://inc42.com/buzz/masai-school-looks-to-bridge-skill-gap-among-indias-aspiring-techies-with-5-mn-series-a/,Unitus Ventures;India Quotient;AngelList India
SmartQ,,19/03/2021,Bengaluru,Foodtech,Acquisition,https://inc42.com/buzz/indian-foodtech-startup-smartq-acquired-ny-uk-based-compass-group/,Compass Group
Biz Analyst,$10.00,25/03/2021,Mumbai,SaaS,Acquisition,https://entrackr.com/2021/03/khatabook-acquires-biz-analyst/,Khatabook
Dream Sports (Dream11),$400.00,24/03/2021,India,Gaming,,https://entrackr.com/2021/03/dream11-scores-400-mn-in-a-secondary-round/,TCV;D1 Capital Partners;Falcon Edge;Tiger Global;ChrysCapital;TPG Growth;Steadview Capital;Footpath Ventures
Mobikwik,$7.20,24/03/2021,Gurugram,Fintech,Pre-IPO,https://entrackr.com/2021/03/exclusive-mobikwik-kicks-off-its-pre-ipo-funding-round/,Elizabeth Matthew;Mauryan First;Orios Select Fund;Vineet Sharma;Gaurav Dubey
Reevoy,,25/03/2021,London,Fintech,Undisclosed,https://yourstory.com/2021/03/funding-policybazaar-angel-invest-london-sme-finance-startup-reevoy,Alok Bansal;Himanshu Aggarwal;Gaurav Ajmera;Sorabh Agarwal;Aadit Prasad
Bombay Shaving Company,$1.80,25/03/2021,Delhi,D2C,,https://yourstory.com/2021/03/grooming-startup-bombay-shaving-company-funding-sixth-sense-ventures,Sixth Sense Ventures
Bidgely,$1.80,25/03/2021,India,AI,,https://yourstory.com/2021/03/funding-ivycap-ventures-invests-15crore-bidgely,IvyCap Ventures
Moneyboxx Finance,$2.99,25/03/2021,India,Fintech,Debt,https://yourstory.com/2021/03/funding-bse-listed-nbfc-moneyboxx-finance-raises-debt,AU Small Finance Bank;Hinduja Finance;Ambit Finance;InCred Financial;UCInclusive Credit;Profectus Capital;Capri Global
Khatabook,$10.00,25/03/2021,Mumbai,Fintech,Acquisition,https://yourstory.com/2021/03/khatabook-acquires-saas-startup-biz-analyst,Khatabook
True Balance,$10.00,25/03/2021,Gurugram,Fintech,Debt,https://yourstory.com/2021/03/jobs-roundup-true-balance-hero-fintech-startup,Northern Arc Investment
Instoried,,24/03/2021,India,AI,Undisclosed,https://yourstory.com/2021/03/rockstud-capital-invests-ai-driven-content-assistant-instoried,Rockstud Capital
Safex Chemicals,$50.00,24/03/2021,India,Agrochemicals,,https://yourstory.com/2021/03/funding-agrochemical-company-chryscapital-invests-50m-safex-chemicals,ChrysCapital
LT Foods,$2.40,23/03/2021,India,Food & Beverage,,https://yourstory.com/2021/03/processed-food-exporter-allana-groups-invests-rs-20cr-lt-foods,Allana Group
Jeevam Health,$0.15,23/03/2021,Delhi,Healthtech,Pre-Seed,https://yourstory.com/2021/03/funding-delhi-based-jeevam-health-raises-y-combinator,Y Combinator
Tilt,$0.12,22/03/2021,Bengaluru,Mobility,,https://yourstory.com/2021/03/funding-alert-bengaluru-bike-rental-startup-tilt-y-combinator,Y Combinator
PolicyBazaar,$75.00,19/03/2021,Gurugram,Fintech,,https://yourstory.com/2021/03/weekly-venture-funding-report-indian-startups-policybazaar-ipo,Falcon Edge Capital
Stelis Biopharma,$195.00,19/03/2021,India,Biopharma,Series C,https://yourstory.com/2021/03/funding-stelis-concludes-195-m-series-b-c-fund-raise,GMS Holdings
