Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Vindhya e-Infomedia,,17/03/2011,Bangalore,BPO,Undisclosed,https://yourstory.com/2011/03/vindhya-e-infomedia-raises-private-equity-capital-from-accion-and-the-michael-a-susan-dell-foundation/,ACCION International;Michael & Susan Dell Foundation
