Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zetwerk,$2.20,29/01/2020,Bengaluru,General,Series B,https://inc42.com/buzz/zetwerk-raises-2-2-mn-from-innoven-capital-in-fresh-funding/,
AdOnMo,$3.00,30/01/2020,Hyderabad,General,,https://inc42.com/buzz/adonmo-bags-3-mn-from-bace-capital-others-to-expand-to-more-cities-in-india/,Ant Financials’ BAce Capital
Doubtnut,$15.00,31/01/2020,Delhi,Edtech,Pre-Series A,https://inc42.com/buzz/doubtnut-raises-15-mn-funding-in-series-a-led-by-tencent/,Tencent;Omidyar Network India;Japan-based Akatsuki Entertainment Fund;Curefit founder Ankit Nagori;Sequoia’s early-stage accelerator Surge;Waterbridge Ventures;AET Fund;Doubtnut works;Sequoia Capital
Embibe,$10.78,03/02/2020,Mumbai,Edtech,Acquisition,https://inc42.com/buzz/embibe-raises-inr-90-cr-from-reliance-industries-limited/,
Fleetx.io,$2.80,03/02/2020,Gurugram,Logistics,Series A,https://inc42.com/buzz/logistics-startup-fleetx-io-raises-2-8-mn-in-series-a-to-target-large-fleet-operators/,Beenext;VCs;India Quotient
Unotech Software,$2.00,29/01/2020,Mumbai,SaaS,Series A,https://inc42.com/buzz/unotech-software-raises-2-mn-funding-to-increase-focus-on-open-source-development/,
Fleetx,$2.80,03/02/2020,Gurugram,SaaS,Pre-Series A,https://entrackr.com/2020/02/fleetx-raises-rs-10-cr-in-series-a-round/,Singapore-based venture capital firm Beenext;Kunal Bahl;Rohit Bansal;Rajesh Ranavat;Rohan Ranavat
MoneyTap,$192.00,01/02/2020,Mumbai,Fintech,Series A,https://entrackr.com/2020/02/funding-indian-startups-week-jan-feb/,Tencent;Chiratae Ventures;Sequoia Capital India;New York-based hedge fund Tiger Global;Aquiline Technology Growth (ATG);RTP Global;Sequoia India;Switzerland-based hedge fund Schroder Adveq;Alibaba-backed BAce Capital;Incubate Fund India;Mistletoe;Xiaomi;Pawan Munjal
Vogo,$35.00,30/01/2020,Bengaluru,EV & Mobility,Series C,https://entrackr.com/2020/01/exclusive-vogo-raises-35-mn-aspada/,Accel Partners;B Capital;Chiratae Ventures;Falcon Edge;Maverick Ventures;Omidyar Network India;Qualcomm Ventures;Sequoia Capital India;Goldman Sachs for many months but had not been able to close a deal
Embibe,$10.78,04/02/2020,Bengaluru,Edtech,Acquisition,https://yourstory.com/2019/11/edtech-startup-embibe-reliance-industries-funding,
Fleetx.io,$2.80,04/02/2020,Gurugram,Logistics,Pre-Series A,https://yourstory.com/2020/02/funding-gurugram-startup-fleetxio-beenext-india-quotient,Singapore-
VOGO,$25.00,31/01/2020,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2020/01/funding-alert-bike-rental-startup-vogo-series-c,Lightstone Aspada;Accel Partners;Hong Kong-based Integrated Capital
Kisan Network,$3.00,30/01/2020,Gurugram,Agritech,Seed,https://inc42.com/buzz/y-combinator-backed-kisan-network-gets-seed-funding-from-mistletoe-thiel-foundation-and-others/,Mistletoe;Y Combinator;Thiel Foundation;Venture Highway;FundersClub;Lynett Capital;Gokul Rajaram
Airtel Payments Bank,$26.95,30/01/2020,Delhi,Fintech,,https://inc42.com/buzz/airtel-payments-bank-raises-inr-225-cr-for-deeper-presence-in-india/,Bharti Airtel;Bharti Enterprises
1MG,$8.50,30/01/2020,Gurugram,Healthtech,Series D,https://inc42.com/buzz/exclusive-bill-melinda-gates-foundation-invests-in-1mg/,Bill & Melinda Gates Foundation
Entri,$1.40,03/02/2020,Kochi,Edtech,Seed,https://inc42.com/buzz/vernacular-edtech-startup-entri-bags-1-4-mn-in-seed-round-to-add-more-languages/,Good Capital
Paytm Money,$4.79,31/01/2020,Bengaluru,Fintech,,https://inc42.com/buzz/paytm-money-gets-5-6-mn-infusion-from-paytm-parent-one97-communications/,One97 Communications
Epigamia,$0.01,30/01/2020,Mumbai,E-commerce,Bridge,https://inc42.com/buzz/deepika-padukone-backs-portfolio-company-epigamia-with-fresh-funding/,Deepika Padukone;KA Enterprises
Qyuki Digital Media,$3.50,04/02/2020,Mumbai,Consumer,,https://yourstory.com/2020/02/funding-alert-ar-rahman-shekhar-kapur-qyuki-info-edge,Info Edge Venture Fund
