Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Nazara,$11.98,09/02/2021,Mumbai,Gaming,,https://inc42.com/buzz/ahead-of-ipo-nazara-bags-inr-100-cr-from-hornbill-capital/,
Dailyhunt Parent,$100.00,08/02/2021,India,Deeptech & AI,,https://inc42.com/buzz/dailyhunt-parent-raises-100-mn-funding-to-propel-short-video-app-josh/,Glade Brook Capital Partners;Sofina Group;Lupa Systems had
SarvaGram,$9.22,08/02/2021,India,Fintech,Series B,https://inc42.com/buzz/sarvagram-raises-inr-77-cr-series-b-to-tap-rural-lending-opportunity/,Elevation Capital;Elevar Equity
Unicorns,$11.98,08/02/2021,Mumbai,General,Pre-Series A,https://inc42.com/buzz/early-stage-venture-fund-9unicorns-raises-inr-100-cr-from-haldirams/,Parakh Foods;Qualcon International;UB Cotton
Eduvanz,$10.00,09/02/2021,Mumbai,Fintech,Series A,https://inc42.com/buzz/eduvanz-bags-10-mn-debt-funding-from-incred-vivriti-northern-arc-capital/,
Mn,$320.00,06/02/2021,Mumbai,General,Series D,https://inc42.com/buzz/funding-galore-from-mpl-to-zetwerk-320-mn-raised-by-indian-startups-february-1-6/,Base Partners;RTP Global;SIG;Go-Ventures;Telstra Ventures;Founders Circle;Play Ventures
SUGAR Cosmetics,$100.00,05/02/2021,Mumbai,E-commerce,Series C,https://inc42.com/buzz/d2c-brand-sugar-cosmetics-closes-series-c-funding-round-at-over-100-mn-valuation/,Elevation Capital (formerly SAIF Partners);A91 Partners;India Quotient
Vested Finance,$3.60,05/02/2021,Mumbai,Fintech,Seed,https://inc42.com/buzz/vested-finance-raises-3-6-mn-seed-fund-to-bring-us-stocks-to-indians/,
Doubtnut,$25.00,11/02/2021,Gurugram,Edtech,Series A,https://entrackr.com/2021/02/exclusive-doubtnut-raises-25-mn-in-its-series-b-round/,Tencent
Zetwerk,$320.00,06/02/2021,India,General,Series A,https://entrackr.com/2021/02/funding-in-indian-startups-this-week-31-jan-05-feb/,Composite Capital;Moore Strategic Ventures;Green;Base Partners;RTP Global;SIG;Go-Ventures;Telstra Ventures;Founders circle;Play Ventures
Newton School,$4.43,05/02/2021,India,General,Series A,https://entrackr.com/2021/02/exclusive-newton-school-raises-rs-37-cr-in-series-a-at-rs-150-cr-valuation/,VC firm RTP Global;AngeList
EduFund,$0.30,11/02/2021,India,Fintech,Pre-Seed,https://yourstory.com/2021/02/edtech-startup-edufund-raises-25cr-pre-seed-round,View Trade Holding Corp;Tinder founder Justin Mateen
Siply,$1.00,08/02/2021,Bengaluru,Fintech,Seed,https://yourstory.com/2021/02/fintech-platform-siply-seed-round-jito-angel-network,
Phable,$12.00,10/02/2021,Bengaluru,Healthtech,Pre-Series A,https://yourstory.com/2021/02/funding-alert-healthtech-startup-phable-seriesa-round,
OwO,$0.18,09/02/2021,Gurugram,E-commerce,,https://yourstory.com/2021/02/funding-alert-water-ecommerce-startup-owo-angel-round,
Madness,$2.00,11/02/2021,Mumbai,General,Seed,https://yourstory.com/2021/02/funding-real-estate-startup-method-and-madness-tinder-justin-mateen,Tinder founder Justin Mateen;Justin Mateen
BharatPe,$108.00,11/02/2021,India,Fintech,Series D,https://yourstory.com/2021/02/funding-alert-fintech-platform-bharatpe-raises-108million-seriesd,
Swajal,$1.60,10/02/2021,Gurugram,Deeptech & AI,Pre-Series A,https://yourstory.com/2021/02/funding-alert-watertech-startup-swajal-rvcf,Pramod Agarwal
Supply6,$0.12,10/02/2021,Bengaluru,E-commerce,Seed,https://yourstory.com/2021/02/funding-alert-supply6-seed-round,Shiprocket Founders
Ushur,$5.00,09/02/2021,Bengaluru,General,Series B,https://yourstory.com/2021/02/funding-alert-ushur-raises-5m-iron-pillar-series-b,Third Point Ventures;8VC
