Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Vedantu,$12.50,09/04/2020,Bengaluru,Edtech,Series C,https://inc42.com/buzz/vedantu-bags-12-5-mn-funding-from-legend-capital-omidyar-to-ride-the-edtech-boom/,Omidyar Ohana Holdings LLC
Zupee,$8.00,09/04/2020,Gurugram,Gaming,Series A,https://inc42.com/buzz/zupee-raises-8-mn-from-matrix-others-to-tap-real-money-gaming/,Matrix Partners India;Falcon Edge Capital;WestCap Group;Orios Venture Partners
MoneyTap,$5.31,10/04/2020,Bengaluru,Fintech,Debt,https://inc42.com/buzz/moneytap-bags-inr-44-3-cr-from-parent-company-mycash/,
BankBazaar,$3.47,10/04/2020,Chennai,Fintech,Series C,https://inc42.com/buzz/bankbazaar-bags-another-investment-from-amazon/,
BigBasket,$50.00,09/04/2020,Bengaluru,General,Series F,https://inc42.com/buzz/bigbasket-raises-50-mn-from-alibaba-to-bring-supply-chain-on-track/,
Porter,$16.77,11/04/2020,Mumbai,Logistics,Series A,https://inc42.com/buzz/exclusive-porter-raises-inr-140-cr-series-d-round-from-lightstone/,
Wellthy Therapeutics,$4.00,13/04/2020,Mumbai,Healthtech,Pre-Series A,https://inc42.com/buzz/wellthy-therapeutics-raises-4-mn-from-saama-capital-to-enhance-product-suite/,
BigBasket,$188.00,11/04/2020,Mumbai,Edtech,Series A,https://entrackr.com/2020/04/funding-in-indian-startups-this-week-06-april-11-april/,Alibaba;Amazon;Chinese tech giant Tencent;Legend Capital;Accel Partners;Zephyr PeaCock;Swiggy;RB Investments;Sequoia Capital India;Matrix Partners;Hummingbird Ventures;Bedrock Capital at a valuation of $100 million;Ark Impact;Korea Investment Partners;Samsung Ventures
BigBasket,$60.00,08/04/2020,Bengaluru,General,Series F,https://entrackr.com/2020/04/exclusive-bigbasket-raises-60-million-alibaba/,Alibaba;Mirae Asset;CDC Group also participated in the round
Aavenir,$2.00,14/04/2020,Ahmedabad,SaaS,Seed,https://yourstory.com/2020/04/funding-alert-saas-source-to-pay-startup-aavenir-accel,Accel
Porter,$16.77,13/04/2020,Mumbai,E-commerce,Series A,https://yourstory.com/2020/04/funding-logistics-startup-porter-series-d-lightstone,
BankBazaar,$3.47,11/04/2020,Chennai,General,Series C,https://yourstory.com/2020/04/startup-funding-bankbazaar-raises-rs-29-cr-from-amazon-sequoia,
Zupee,$8.00,08/04/2020,Kanpur,Edtech,Series A,https://yourstory.com/2020/04/funding-gaming-startup-zupee-matrix-partners-india,Matrix Partners India;Falcon Edge Capital;WestCap Group;Orios Venture Partners
Jupiter (Amica Technologies),$2.00,08/04/2020,Mumbai,Fintech,,https://inc42.com/buzz/jitendra-guptas-amica-bags-2-mn-to-emerge-out-of-stealth-mode/,Hummingbird Ventures;Bedrock Capital
Rebel Foods,$50.00,10/04/2020,Pune,Foodtech,Series E,https://inc42.com/buzz/rebel-foods-grabs-50-mn-from-coatue-management/,Coatue Management
Urban Ladder,$0.95,08/04/2020,Bengaluru,E-commerce,Series E,https://inc42.com/buzz/exclusive-urban-ladder-issues-warrants-to-bccl-gets-fresh-funding/,SAIF Partners;Kalaari Capital;Sequoia Capital India;BCCL
SugarBox,$62.51,10/04/2020,Mumbai,Media & Entertainment,,https://inc42.com/buzz/zee-invests-inr-522-cr-in-sugarbox-to-go-beyond-ott-advertising/,Zee Entertainment Enterprises Limited
Joynt,,10/04/2020,Bengaluru,Media & Entertainment,Undisclosed,https://inc42.com/buzz/sosv-invests-in-talent-based-video-marketplace-joynt/,SOSV;MOX;Omphalos Ventures India
Plop,,08/04/2020,Mumbai,Media & Entertainment,Undisclosed,https://inc42.com/buzz/byte-sized-entertainment-platform-plop-bags-funding-from-better-capital/,Better Capital;Hari Balasubramanian Syndicate on LetsVenture;HeroCorp;Jayant Kadambi;Sunilkumar Singhvi
Rebel Foods,$50.00,09/04/2020,Mumbai,Foodtech,Series E,https://entrackr.com/2020/04/exclusive-rebel-foods-valuation-jumps-to-700-mn-fresh-50-mn-round/,Coatue PE Asia
Vedantu,$13.00,08/04/2020,Bengaluru,Edtech,Series C,https://entrackr.com/2020/04/exclusive-vedantu-scoops-up-10-mn-from-legend-capital/,Legend Capital;Omidyar Network
