Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Camp K12,$12.00,26/08/2021,Gurugram,Edtech,Series A,https://inc42.com/buzz/edtech-startup-camp-k12-bags-12-mn-in-series-a-from-matrix-partners-india-elevation-capital/,
Lender Indifi,$6.35,27/08/2021,Gurugram,General,Series D,https://inc42.com/buzz/b2b-online-lender-indifi-bags-inr-53-cr-in-fresh-round-of-funding/,Accel Partners;Elevar Equity;Omidyar Network;CDC Group;Rajan Anandan
Bridge,$2.50,31/08/2021,Bengaluru,General,Pre-Series A,https://inc42.com/buzz/supply-chain-startup-1bridge-raises-funds-led-by-c4d-partners/,C4D Partners;Netherlands-based C4D Partners;BV Jagadeesh-led KAAJ Ventures;Prashanth Prakash;Happiest Minds cofounder;Puneet Jetli;VC executive Aradhana D Chatterjee
Rattle,$2.80,31/08/2021,India,SaaS,Seed,https://inc42.com/buzz/rattle-bags-funding-from-lightspeed-and-sequoia-capital/,
Mn,$228.00,28/08/2021,India,Fintech,Series A,https://inc42.com/infocus/funding-galore/indian-startups-raised-over-228-bn-this-week-aug-23-28/,Iron
Jar,$4.50,01/09/2021,India,EV & Mobility,,https://entrackr.com/2021/09/daily-gold-savings-app-jar-raises-4-5-mn-from-arkam-ventures-tribe-capital-and-others/,CRED’s Kunal Shah;Xiaomi’s Alvin Tse;Stonks’s Ali Moiz
Powerhouse91,$42.50,31/08/2021,India,E-commerce,Series A,https://entrackr.com/2021/08/thrasio-style-startup-powerhouse91-raises-fresh-funds/,Crossbeam Venture Partners;Presight Capital
Indiagold,$12.00,27/08/2021,India,General,Series A,https://entrackr.com/2021/08/indiagold-raises-12-mn-in-series-a-round-led-by-payu-and-awi/,PayU;AWI;Prosus-owned PayU;Alpha Wave Incubation
SuperGaming,$5.50,26/08/2021,Pune,Gaming,Series A,https://entrackr.com/2021/08/supergaming-raises-5-5-mn-in-series-a-round/,AET Fund;BAce Capital;Dream Incubator;1Up Ventures;Icertis co-founder Monish Darda;Better Capital
Sporjo,$2.00,26/08/2021,India,Edtech,Pre-Series A,https://entrackr.com/2021/08/sports-edtech-startup-sporjo-raises-2-mn-in-pre-series-a-round/,Punit Balan;Punit Balan Studios
Elevar,$2.28,30/08/2021,Mumbai,D2C,Series A,https://yourstory.com/2021/08/funding-alert-d2c-sports-brand-elevar-kalaari-capital-dream-capital,Kalaari Capital;Dream Capital
Peak,$75.00,01/09/2021,India,Deeptech & AI,Series C,https://yourstory.com/2021/09/ai-based-peak-startup-seriesc-led-softbank-vision-fund-funding,SoftBank Vision Fund 2
HOP,$1.25,01/09/2021,India,General,Seed,https://yourstory.com/2021/09/funding-alert-uk-based-neobank-platform-moneyhop-seed-round,UK-based angel investors;UK-based investors
Skit,$23.00,01/09/2021,India,SaaS,Series A,https://yourstory.com/2021/09/voice-ai-startup-skit-raises-23-m-seriesb-westbridge-capital,WestBridge Capital;Aaryaman Vir Shah from Prophetic Ventures;LetsVenture syndicate led by Sense AI;Exfinity Ventures;Kalaari Capital;AngelList
Codingal,$1.20,01/09/2021,India,Edtech,Seed,https://yourstory.com/2021/09/yc-backed-edtech-startup-codingal-raises-seed-round,Y Combinator;Summer Capital;Day One Syndicate;Rebright Partners;Nate Lipscomb (Senior Product Counsel;Youtube);Ganesh Rengaswamy (Managing Partner;Quona Capital);Peter Weck (Co-founder;Simply Hired;StoryJumper)
Skeps,$9.50,31/08/2021,Gurugram,Fintech,Series A,https://yourstory.com/2021/08/funding-fintech-startup-skeps-series-a-investment-bertelsmenn-india,Bertelsmann India;Accel
Factors.AI,$2.00,30/08/2021,Bengaluru,SaaS,Seed,https://yourstory.com/2021/08/funding-alert-b2b-saas-startup-factors-ai-elevation-partners,Elevation Partners;Emergent Ventures
Karbon Card,$3.50,30/08/2021,Bengaluru,Fintech,,https://yourstory.com/2021/08/fintech-startup-karbon-card-raises-funding-y-combinator,
B2Brain,$1.00,26/08/2021,India,SaaS,Seed,https://yourstory.com/2021/08/b2brain-raises-seed-round-ideaspring-capital-arka-venture,
Advantage Club,$1.70,26/08/2021,Gurugram,General,,https://yourstory.com/2021/08/funding-alert-hrtech-platform-advantage-club-raises-funds,Y Combinator;Broom Ventures;Liquid
Ruptok Fintech,$1.68,26/08/2021,Delhi,Fintech,Debt,https://inc42.com/buzz/gold-loan-provider-ruptok-fintech-secures-debt-funding-of-inr-14-cr/,Eclear Leasing and Finance
Digit Insurance,$14.47,27/08/2021,Bengaluru,Fintech,,https://inc42.com/buzz/insurance-provider-digit-insurance-closes-inr-121-cr-in-fresh-round/,TVS Growth Fund;RS Filmcraft
OpenPlay Technologies,$22.32,27/08/2021,Hyderabad,Gaming,Acquisition,https://inc42.com/buzz/nazara-acquires-openplay-technologies-for-inr-186-41-cr/,Nazara
Coding Elements,$1.00,30/08/2021,Delhi,Edtech,Acquisition,https://inc42.com/buzz/scaler-academy-acquires-coding-elements-for-1-mn-eyes-international-expansion-in-2022/,Scaler Academy
OTO,$6.00,31/08/2021,India,Fintech,Series A,https://inc42.com/buzz/vehicle-leasing-startup-oto-raises-6-mn-from-matrix-partners-others/,Matrix Partners India;Prime Venture Partners;9Unicorns;Better Capital;Asish Mohapatra;Ramakant Sharma;Kunal Shah;K Ganesh;Ashneer Grover;Suhail Sameer
Skeps,$9.50,01/09/2021,India,Fintech,Series A,https://inc42.com/buzz/pos-financing-solutions-startup-skeps-rakes-in-9-5-mn-series-a/,Bertelsmann India Investments;Accel
The Better Home,,31/08/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/firstcrys-globalbees-acquires-sustainable-home-care-brand-the-better-home/,
Soothe Healthcare,$11.98,01/09/2021,India,Personal Hygiene,Series C,https://entrackr.com/2021/09/soothe-healthcare-raises-rs-100-cr-in-extended-series-c-round/,Gulf Islamic Investments;Northern Arc;Incred
Magicpin,$3.00,30/08/2021,Gurugram,Offline discovery,Series C,https://entrackr.com/2021/08/exclusive-ritesh-agarwal-leads-fresh-investment-in-magicpin-at-165-mn-valuation/,Ritesh Agarwal;Ritesh Agarwal (RA Holdings);Lightspeed;The Bunting Family;Moonstone
BharatPe,$370.00,26/08/2021,New Delhi,Fintech,Series E,https://entrackr.com/2021/08/unpacking-bharatpes-latest-round-and-ownership-structure/,Tiger Global;Sequoia Capital;Coatue Management;Insight Partners;Ribbit Capital;Ampolo;Dragoneer Investment Group;Steadview Capital
Digit Insurance,$14.49,26/08/2021,Bengaluru,Insurtech,,https://entrackr.com/2021/08/exclusive-digit-insurance-raises-fresh-funds-at-3-47-bn-valuation/,TVS Shriram Growth Fund;Kunal Shah;Saujanya Shrivastava;Susheel Tejuja;Sachin Pillai;Anil Arora
Studio Sirah,$0.83,31/08/2021,Bengaluru,Gaming,Seed,https://yourstory.com/2021/08/funding-studio-sirah-seed-investment-lumikai-gaming-startups,Lumikai
OTO Capital,$6.00,31/08/2021,India,Fintech,Series A,https://yourstory.com/2021/08/funding-two-wheeler-leasing-oto-capital-martrix-partners,Matrix Partners India;Prime Venture Partners;9Unicorns;Better Capital
Spark Studio,,30/08/2021,Bengaluru,Edtech,Seed,https://yourstory.com/2021/08/funding-alert-y-combinator-backs-extracurricular-learning-startup-spark-studio,Y Combinator
OpenPlay,$22.32,28/08/2021,Hyderabad,Gaming,Acquisition,https://yourstory.com/2021/08/nazara-technologies-acquires-openplay-classic-games,Nazara Technologies
Elda Health,$1.50,26/08/2021,India,Healthtech,Seed,https://yourstory.com/2021/08/startup-news-and-updates-daily-roundup-aug-26-2021,Avaana Capital;Orios Ventures;Ananth Narayanan Family Office
