Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NirogStreet,$4.00,24/12/2021,India,Health Tech,Pre-Series B,https://inc42.com/buzz/ayurveda-startup-nirogstreet-has-raised-4-mn-in-pre-series-b-round/,CE Ventures;ICMG;Gokul Rajaram;Anuj Srivastava;Rajeev Kannan;Suresh Vasudevan;Ramakant Sharma
Mamaearth,,24/12/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/mamaearth-acquires-mom-centered-content-platform-momspresso/,
Karkinos Healthcare,,27/12/2021,India,Health Tech,Undisclosed,https://inc42.com/buzz/oncology-startup-karkinos-gets-investment-from-reliance-industries/,Reliance Digital Health;Venu Srinivasan;Kris Gopalakrishnan;Ronnie Screwvala;Vijay Shekhar Sharma;Bhavish Agarwal
Mensa Brands,,27/12/2021,Bengaluru,Ecommerce,Acquisition,https://inc42.com/buzz/thrasio-style-unicorn-mensa-acquires-denim-brand-high-star/,
Jupiter,$87.00,27/12/2021,India,Fintech,Series C,https://inc42.com/buzz/exclusive-neobank-startup-jupiter-mops-up-87-mn-led-by-tiger-global/,Tiger Global;QED Investors;Sequoia India;Matrix Partners;BEENEXT;Rocket Internet;Mirae Asset Ventures;3One4 Capital;Nubank
GlobalBees,$111.50,28/12/2021,India,Ecommerce,Series B,https://inc42.com/buzz/exclusive-globalbees-enters-unicorn-club-with-146-mn-funding/,FirstCry;SoftBank;Premji Invest;Chiratae Ventures;Trifecta Capital;Steadview Capital;Lyon Investment Group
OwO,$3.00,28/12/2021,Gurugram,Ecommerce,Seed,https://inc42.com/buzz/gurugram-based-water-ecommerce-startup-owo-raises-funding/,
Mamaearth,$38.00,29/12/2021,India,Ecommerce,Series F,https://inc42.com/buzz/mamaearth-turns-unicorn-after-sequoia-capitals-38-mn-capital-infusion/,Sequoia Capital
GlobalBees,$111.50,29/12/2021,Bengaluru,E-commerce,Series B,https://entrackr.com/2021/12/decoding-globalbees-unicorn-funding-round/,Premji Invest;Steadview Capital;Lightspeed;SoftBank;FirstCry;Chiratae;Lightspeed India Partners;Pratithi Investment Trust
Mamaearth,$80.00,28/12/2021,Bengaluru,D2C,Series F,https://entrackr.com/2021/12/exclusive-mamaearth-turns-unicorn-after-a-new-round/,Sequoia;Sofina;Evolvence Fund
Tango Eye,$1.00,30/12/2021,Chennai,Retail AI,Pre-Series A,https://yourstory.com/2021/12/startup-news-and-updates-daily-roundup-dec-30-2021,Lenskart
Jumbotail,$85.00,30/12/2021,Bengaluru,B2B,Series C,https://yourstory.com/2021/12/b2b-marketplace-jumbotail-ramping-growth-trajectory-fundraise,Artal Asia Pte. Ltd.;Ajax Capital
Vendor Infra,$0.27,29/12/2021,India,B2B,Seed,https://yourstory.com/2021/12/funding-roundup-hakuna-matata-early-stage-investment-vendor,SK Tripathi;Sanjeev Gupta;Amit Agarwal;Narayan Ramaswamy;Dinesh Arora;Puneet Chandra
Skippi Ice Pops,$0.13,28/12/2021,Hyderabad,F&B,,https://yourstory.com/2021/12/funding-roundupskippi-ice-pops-glii-raise-early-st,Ashneer Grover;Anupam Mittal;Aman Gupta;Vineeta Singh;Namita Thapar
High Star,,28/12/2021,India,Fashion,Acquisition,https://yourstory.com/2021/12/mensa-brands-acquires-home-grown-denim-brand-high-star,Mensa Brands
Airlearn,,29/12/2021,India,Edtech,Acquisition,https://yourstory.com/2021/12/startup-news-and-updates-daily-roundup-dec-29-2021,Teachmint
Eruditus,$650.00,27/12/2021,Mumbai,Edtech,,https://yourstory.com/2021/12/edtech-platform-eruditus-gsv-ventures-cpp-investment-unicorn,GSV Ventures;CPP Investments;Accel;SoftBank Vision Fund 2
Karkinos Healthcare,,26/12/2021,India,Healthtech,Undisclosed,https://yourstory.com/2021/12/funding-tata-oncology-startup-karkinos-healthcare,Reliance Digital Health
