Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
MediBuddy,$2.99,17/02/2021,India,Deeptech & AI,Series B,https://yourstory.com/2021/02/funding-alert-medibuddy-raises-rs25-cr-debt-fund-innoven-capital,India Life Sciences Fund III;LLC
Pariksha,$2.00,17/02/2021,Pune,Edtech,Pre-Series A,https://yourstory.com/2021/02/funding-pune-edtech-startup-pariksha-2million-pre-seriesa,Bharat Inclusion Seed Fund
Express Stores,$0.96,17/02/2021,Gurugram,General,Seed,https://yourstory.com/2021/02/funding-alert-express-stores-venture-highway-snapdeal-founders,Venture Highway;Snapdeal founders
Zolve,$15.00,17/02/2021,India,Fintech,Seed,https://yourstory.com/2021/02/funding-alert-taxiforsure-raghunandan-g-neobank-zolve-lightspeed-accel-partners,Accel Partners;Lightspeed Ventures
Ally.io,$50.00,17/02/2021,Chennai,SaaS,Series B,https://yourstory.com/2021/02/funding-alert-saas-startup-allyio-accel-tiger-global-chennai,
BikeGo,$1.50,18/02/2021,India,Logistics,Pre-Series A,https://yourstory.com/2021/02/funding-alert-ev-logistics-startup-ebikego-pre-seriesa-round,Rajesh Sawhney
Lilac Insights,$5.99,18/02/2021,Navi Mumbai,General,,https://yourstory.com/2021/02/genetic-diagnostics-player-lilac-insights-raises-50crore,Sajid Fazalbhoy;Sebi-registered fund;Tomorrow Capital;Allana Group
OutSystems,$150.00,18/02/2021,India,General,,https://yourstory.com/2021/02/funding-alert-outsystems-raises-150mn-investment,
FingerprintJS,$8.00,12/02/2021,Mumbai,Edtech,Series A,https://yourstory.com/2021/02/funding-alert-fingerprintjs-seriesa-fraud-prevention-apis,Nexus Venture Partners;Uncorrelated Ventures;Hack VC;ERA's Remarkable Ventures fund;Rony Kahan
Zingavita,$0.36,12/02/2021,Chandigarh,D2C,,https://yourstory.com/2021/02/funding-alert-childrens-nutrition-brand-zingavita-anicut-angel-fund,Anicut Angel Fund
Pepperfry,$4.19,12/02/2021,India,E-commerce,Venture Debt,https://yourstory.com/2021/02/funding-alert-pepperfry-raises-35cr-debt-capital-innoven-funding,InnoVen;InnoVen Capital
TapChief,$11.98,16/02/2021,Bengaluru,Edtech,Acquisition,https://inc42.com/buzz/unacademy-acquires-tapchief-to-launch-unacademy-pro-placements-career/,
Optobizz,$5.00,18/02/2021,Hyderabad,Fintech,Acquisition,https://inc42.com/buzz/neobank-open-acquires-gst-automation-startup-optobizz-for-5-mn/,
BigBasket,$1137.72,18/02/2021,India,Consumer Services,Acquisition,https://inc42.com/features/why-tatas-acquisition-of-bigbasket-is-a-game-changer-in-the-race-of-super-apps-india/,Tata Group
Aisle,,15/02/2021,India,Dating,Pre-Series A,https://yourstory.com/2021/02/aisle-pre-series-a-funding-hurun-india-konglo-ventures,Hurun India;Konglo Ventures
BharatPe,$108.00,12/02/2021,India,Fintech,Series D,https://yourstory.com/2021/02/weekly-funding-roundup-venture-capital-inflow-february-bharatpe,Coatue Management;Ribbit Capital;Insight Partners;Steadview Capital;Beenext;Amplo;Sequoia Capital
Hypd Store,,12/02/2021,India,Content Commerce,Pre-Seed,https://yourstory.com/2021/02/funding-alert-hypd-store-raises-pre-seed-investment,ScoopWhoop
BigBasket,$1137.72,17/02/2021,Bengaluru,Ecommerce,Acquisition,https://yourstory.com/2021/02/tatas-majority-stake-bigbasket,Tata Group
CloudNBFC,,17/02/2021,Nagpur,Fintech,Acquisition,https://yourstory.com/2021/02/bengaluru-based-ohm-mobility-acquires-loan-management-software-firm-cloud-nbfc,Ohm Mobility
SnackAmor,,18/02/2021,Mumbai,FMCG,Undisclosed,https://yourstory.com/2021/02/funding-ola-advisor-srinivas-chunduru-mumbai-food-startup-snackamor,Srinivas Chunduru
ICS Career GPS,$0.36,18/02/2021,India,Edtech,,https://yourstory.com/2021/02/funding-alert-career-guidance-app-ics-career-gps-bagla-group,Bagla Group
Pepperfry,$4.19,13/02/2021,India,Ecommerce,Debt,https://yourstory.com/2021/02/jobs-roundup-pepperfry-online-furniture,InnoVen Capital
