Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Toppr,$47.00,29/07/2020,Mumbai,Edtech,Series C,https://inc42.com/buzz/toppr-bags-47-mn-to-expand-code-learning-platform-codr-school-os/,Foundation Holdings;Kaizen Private Equity
DrinkPrime,$2.58,04/08/2020,Bengaluru,General,Pre-Series A,https://entrackr.com/2020/08/drinkprime-raises-pre-series-a-round-led-by-sequoia-surge/,Sequoia Surge;Kunal Bahl;Rohit Bansal;Ankit Agarwal
Toppr,$145.00,01/08/2020,Bengaluru,Edtech,Series A,https://entrackr.com/2020/08/funding-in-indian-startups-this-week-27-july-01-aug/,Foundation Holdings;Singapore-based VC firm Qualgro;Lachy Groom;Info Edge;Chiratae Ventures;Sequoia Capital Surge also backed the company in the latest round;Lightspeed India
Wobot,$2.50,04/08/2020,Delhi,SaaS,Pre-Series A,https://yourstory.com/2020/08/funding-wobot-pre-series-a-sequoia-capital,Sequoia India
Feedo,$10.00,04/08/2020,India,SaaS,Pre-Series A,https://yourstory.com/2020/07/funding-saas-startup-infeedo-ycombinator,Y Combinator
Delightree,$3.00,01/08/2020,Delhi,General,Seed,https://yourstory.com/2020/08/funding-alert-workflow-automation-app-delightree-accel-emergent-ventures-axilor,Axilor Ventures
VilCart,$0.24,29/07/2020,Bengaluru,E-commerce,Seed,https://yourstory.com/2020/07/funding-alert-rural-distribution-ecommerce-startup-vilcart,N S Parthasarathy;Prasanth Prakash of Accel
Ketto,$13.05,29/07/2020,Mumbai,General,,https://yourstory.com/2020/07/crowdfunding-platform-ketto-raises-funds-amidst-pandemic,
Hevo,$8.00,29/07/2020,Bengaluru,General,Series A,https://yourstory.com/2020/07/funding-hevo-8-million-qualgro-data-startups,Qualgro;Singapore-based VC firm Qualgro;Singapore-based VC firm
Eduvanz,$5.00,04/08/2020,Mumbai,Fintech,Series A,https://inc42.com/buzz/student-loans-startup-eduvanz-is-raising-3-mn-from-sequoia-vistra/,Sequoia India;Unitus Seed Fund;Redwood Trust;QED Innovation Labs
Rebel Foods,$26.50,29/07/2020,Mumbai,Foodtech,Series E,https://inc42.com/buzz/is-faasos-owner-rebel-foods-indias-latest-unicorn-as-it-gets-26-mn-from-coatue/,Coatue Management
Hevo Data,$8.00,29/07/2020,Bengaluru,SaaS,Series A,https://inc42.com/buzz/data-pipeline-startup-hevo-raises-8-mn-in-series-a-funding-round/,Qualgro;Lachy Groom
Chingari,$0.12,30/07/2020,Bengaluru,Media & Entertainment,Seed,https://inc42.com/buzz/indian-tiktok-alternative-chingari-bags-seed-round-from-angellist-to-take-on-mitron-co/,LogX Ventures;AngelList India;AL Trust;Village Global
VCCircle,$0.72,29/07/2020,Delhi,Media & Entertainment,Acquisition,https://inc42.com/buzz/ht-media-acquires-vccircle-techcircle-to-boost-its-news-offerings/,HT Media
Treebo,$1.23,31/07/2020,Bengaluru,Logistics,Series D,https://entrackr.com/2020/07/treebo-tops-up-series-d-hnis-prasoon-agarwal-saikiran-k/,Deepak Paresaken;Vijay Shekhar Sharma;Saikiran K;Prasoon Agarwal;Ramesh Mangaleswaran;Nivesh Seth
Rebel Foods,$26.50,30/07/2020,Mumbai,Foodtech,Series E,https://entrackr.com/2020/07/rebel-foods-valuation-soars-to-820-mn-with-latest-tranche-from-coatue/,Coatue Management
Toppr,$41.92,31/07/2020,Mumbai,Edtech,Series D,https://yourstory.com/2020/07/weekly-indian-startups-funding-roundup-july-ends-mute-toppr,Foundation Holdings;Kaizen Private Equity
Firescore Interactive,$0.50,29/07/2020,Mumbai,Deeptech & AI,Seed,https://yourstory.com/2020/07/funding-alert-firescore-raises-crazy-labs-gaming-startup-1,CrazyLabs
