Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Progcap,$25.00,21/06/2021,India,Fintech,Series B,https://inc42.com/buzz/progcap-raises-25-mn-in-series-b-round-from-sequoia-tiger-global/,Tiger Global;Sequoia Capital India
Mn,$750.60,19/06/2021,India,SaaS,Series B,https://inc42.com/infocus/funding-galore/byjus-broswerstack-indian-startup-funding-report-june-third-week/,Insight Partners;Accel
BYJU’s,$50.00,21/06/2021,Bengaluru,Edtech,Series F,https://inc42.com/buzz/byjus-raises-50-mn-funding-from-iifl-maitri-edtech-in-series-f-round/,
India Quotient,$64.00,22/06/2021,Mumbai,General,,https://inc42.com/buzz/india-quotient-closes-its-fourth-fund-with-64-mn/,
Rocketlane,$3.00,23/06/2021,India,SaaS,Series C,https://inc42.com/buzz/saas-startup-rocketlane-raises-funding-from-matrix-partners-nexus-ventures/,Strikedeck);Jonathan Swanson (Cofounder;Thumbtack);Krish Subramanian;Rajaraman Santhanam (Cofounders;Chargebee);Yamini Bhat (CEO;Vymo);Pradeep Rathinam (CCO;Freshworks)
Bueno Finance,$3.00,22/06/2021,Gurugram,Fintech,Seed,https://entrackr.com/2021/06/this-is-snippets-post-1-copy/,Goat Capital;JAM Fund
Bimaplan,$2.50,22/06/2021,India,Insurtech,Pre-Series A,https://entrackr.com/2021/06/bimaplan-raises-2-5-mn-in-pre-series-a/,Goodwater Capital
CityMall,$22.50,22/06/2021,India,Logistics,Series A,https://entrackr.com/2021/06/citymall-raises-22-5-mn-in-series-b-led-by-general-catalyst-and-jungle-ventures/,General Catalyst;Jungle Ventures;Accel Partners;Accel;Elevation Capital;WaterBridge Ventures
Byju's,$784.00,19/06/2021,Mumbai,Fintech,Series A,https://entrackr.com/2021/06/funding-in-indian-startups-this-week-14-june-19-june/,Mary Meeker’s Bond Capital;Mumbai-based company at $4 billion;Elevation Capital;General Catalyst;Rocketship VC;Greenoaks Capital
GoMechanic,$42.00,23/06/2021,Mumbai,General,Series C,https://yourstory.com/2021/06/gomechanic-funding-tiger-global-sequoia-capital,
Grinntech,$2.00,23/06/2021,India,EV & Mobility,Bridge,https://yourstory.com/2021/06/ev-startup-grinntech-closes-bridge-round-2million-dollar,
Kwik Foods,$0.60,23/06/2021,Gurugram,D2C,Seed,https://yourstory.com/2021/06/d2c-brand-kwik-foods-seed-round-undisclosed-9unicorns,LetsVenture
Saarthi Pedagogy,$1.00,23/06/2021,Ahmedabad,Edtech,,https://yourstory.com/2021/06/funding-alert-edtech-startup-saarthi-pedagogy-jito-angel-network-letsventure-ecosystem-ventures,
MicroDegree,$300.00,23/06/2021,Mangalore,Edtech,,https://yourstory.com/2021/06/funding-alert-edtech-startup-microdegree-riidl,Siddharth H Somaiya
Novo,$40.70,23/06/2021,India,General,Series A,https://yourstory.com/2021/06/small-business-banking-platform-novo-seriesa,Valar Ventures
Kazam,$0.84,23/06/2021,Bengaluru,EV & Mobility,Seed,https://yourstory.com/2021/06/homegrown-startup-kazam-raises-seed-round-inflection-point-venture,Inflection Point Ventures
BigLeap,$0.60,23/06/2021,Hyderabad,Deeptech & AI,Debt,https://yourstory.com/2021/06/funding-alert-hr-product-bigleap-ai-indian-roller-skate-athlete-arjuna-award-winner-anup-kumar-yama,
Wellbeing Nutrition,$2.20,23/06/2021,Mumbai,D2C,Series A,https://yourstory.com/2021/06/wellbeing-nutrition-raises-seriesa-funding-fireside-ventures,Fireside Ventures;ACG
CommerceIQ,$60.00,22/06/2021,India,E-commerce,Series C,https://yourstory.com/2021/06/algorithmic-eccomerce-platform-commerceiq-seriesc-round,Insight Partners
Read Skillmatics,$6.00,22/06/2021,Mumbai,E-commerce,Pre-Series A,https://yourstory.com/2021/06/startup-news-and-updates-daily-roundup-june-22-2021,Sequoia India;Sequoia Capital India;Jalaj Dani Family Office
DigiSparsh,$2.99,22/06/2021,Mumbai,Fintech,Seed,https://yourstory.com/2021/06/funding-alert-fintech-focused-healthcare-lending-digisparsh-seed-round-goahead-ventures,
Quantela,$40.00,22/06/2021,Hyderabad,General,Series A,https://yourstory.com/2021/06/funding-oaas-quantela-digital-infra-focused-fund-digital-alpha,
Anvidha Technologies,$1.50,22/06/2021,Gurugram,General,Seed,https://yourstory.com/2021/06/funding-alert-anvidha-technologies-eyewear-platform-eyemyeye,
BYJU’S,$50.00,22/06/2021,India,Edtech,Series F,https://yourstory.com/2021/06/funding-alert-byjus-raises-50million-india-infoline-maitri-edtech,India Infoline;Maitri Edtech;Kunal Shah;Vijay Shekhar Sharma
Skillmatics,$6.00,22/06/2021,Mumbai,D2C,Series A,https://yourstory.com/2021/06/funding-skillmatics-series-a-sequoia-capital-india,Sequoia India;Sequoia Capital India;Jalaj Dani Family Office
Superplum,$3.80,21/06/2021,Noida,Fintech,Pre-Series A,https://yourstory.com/2021/06/startup-news-updates-daily-roundup-june-21-2021,Endiya Partners;VC fund;Tiger Global;Sequoia Capital
Kutumb,$26.00,20/06/2021,Bengaluru,General,Series A,https://yourstory.com/2021/06/funding-alert-kutumb-26m-series-a-tiger-global,Tiger Global;MMT;Truly Madly’s Sachin Bhatia;Quiet Capital;Rocketship VC;Nirman Investments;AL Trust;Better Capital among others;Kunal Bahl;Rohit Bansal;Sujeet Kumar;Whiteboard Capital among others
Contentstack,$57.50,18/06/2021,Mumbai,Gaming,Series A,https://yourstory.com/2021/06/funding-alert-content-experience-platform-contentstack-insight-partners,Insight Partners;Contentstack will use the funds to accelerate global growth
BrowserStack,$200.00,19/06/2021,India,SaaS,Series A,https://yourstory.com/2021/06/jobs-roundup-browserstack-saas-startup-unicorn,BOND;Insight Partners
RenewBuy,$45.00,18/06/2021,Gurugram,Insurtech,Series C,https://yourstory.com/2021/06/funding-alert-insurtech-startup-renewbuy-apis-partners,Apis Partners
MSMEx,$1.00,18/06/2021,India,Edtech,Pre-Series A,https://yourstory.com/2021/06/edtech-startup-msmex-raises-1million-pre-seriesa-round-razorpay,Razorpay
Imagimake,$0.53,18/06/2021,India,General,Pre-Series A,https://yourstory.com/2021/06/funding-alert-imagimake-raises-rs-44-crore-pre-seriesa-round,
Sense,$16.00,17/06/2021,India,SaaS,Series C,https://yourstory.com/2021/06/funding-alert-sense-raises-16-m-series-c-funding-r,Avataar Ventures
Slintel,$20.00,17/06/2021,India,General,Series A,https://yourstory.com/2021/06/jobs-roundup-slintel-startup-b2b-buyer-intelligence,GGV Capital
Publishme,$2.40,17/06/2021,Turkey,Media & Entertainment,Acquisition,https://inc42.com/buzz/nazara-technologies-acquires-gaming-agency-publishme-for-inr-20-cr/,Nazara Technologies
Paymatrix,,22/06/2021,Hyderabad,Fintech,Acquisition,https://inc42.com/buzz/muthoot-fincorp-acquires-majority-stake-in-fintech-startup-paymatrix/,Muthoot Fincorp
Pathfndr,,23/06/2021,India,Enterprise Tech,Undisclosed,https://inc42.com/buzz/nocode-saas-platform-pathfndr-raises-pre-series-a-funding-from-angel-investors/,Arali Ventures;SEA Fund;Wayfare Ventures;KPB Family Trust;Acsys Investments;Capital A
Synapsica,$4.20,23/06/2021,India,Health Tech,Series A,https://inc42.com/buzz/synapsica-healthcare-has-raised-4-2-mn-funding-in-its-series-a-funding-round-led-by-venture-capital-funds-ivycap-ventures-and-endiya-partners-the-funding-round-also-saw-participation-from-silicon-va/,IvyCap Ventures;Endiya Partners;Y Combinator
Pathfndr.io,,23/06/2021,India,SaaS,Pre-Series A,https://entrackr.com/2021/06/pathfndr-io-raises-pre-series-a-round/,Arali Ventures;Wayfare Ventures;KPB Family Trust;Acsys Investments
BimaPe,$0.55,23/06/2021,Mumbai,Insurtech,Pre-Seed,https://entrackr.com/2021/06/bimape-raises-pre-seed-round-led-by-lightspeed/,Lightspeed;Titan Capital;iSeed;Gemba Capital
The Man Company,$5.99,22/06/2021,Gurugram,D2C,,https://entrackr.com/2021/06/exclusive-d2c-brand-the-man-company-raises-rs-50-cr-from-emami/,Emami
PazCare,,21/06/2021,Bengaluru,Insurtech,Seed,https://entrackr.com/2021/06/this-is-snippets-post-1/,Ashish Hemrajani;Parikshit Dar;Haresh Chawla;Mohit Garg;Deepak Diwakar
Byju's,$50.00,21/06/2021,Bengaluru,Edtech,Series F,https://entrackr.com/2021/06/exclusive-byjus-mops-up-50-mn-from-two-new-investors-iifl-and-maitri-edtech/,India Infoline Finance Limited (IIFL);Maitri Edtech
Kutumb,$26.00,19/06/2021,India,Social community,Series A,https://entrackr.com/2021/06/exclusive-tiger-global-leads-26-mn-series-a-round-in-kutumb/,Tiger Global;Quiet Capital;Rocketship VC;Nirman Investments;AL Trust;Sujeet Kumar
Synapsica Healthcare,$4.20,23/06/2021,Delhi,healthtech,Series A,https://yourstory.com/2021/06/funding-alert-synapsica-healthcare-ivycap-ventures-endiya-partners,IvyCap Ventures;Endiya Partners;Y Combinator
CoffeeMug.ai,$0.62,23/06/2021,India,AI,Pre-Seed,https://yourstory.com/2021/06/ai-based-networking-platform-coffeemug-raises-preseed-round,Paradigm Shift Capital;AngelList India;Archana Priyadarshni;IIM Indore Alumni Angel fund;Yagnesh Sanghrajka;Aloke Bajpai
Vini Cosmetics,$625.00,21/06/2021,India,personal care,Acquisition,https://yourstory.com/2021/06/kkr-invests-vini-cosmetics-majority-stake-sequoia-capital,KKR;WestBridge Capital
Upside AI,$1.20,21/06/2021,Mumbai,fintech,Seed,https://yourstory.com/2021/06/investment-firm-upside-ai-startup-seed-round-endiya-partners,Endiya Partners;Vijay Kedia;Ajay Nanavati;Gopichand Katragadda
Portl,,21/06/2021,Hyderabad,fitness,Seed,https://yourstory.com/2021/06/funding-kalaari-capital-home-fitness-wellness-startup-portl,Kalaari Capital
Saarthi.ai,,20/06/2021,Bengaluru,deeptech,Seed,https://yourstory.com/2021/06/funding-alert-deeptech-startup-saarthiai-ai,Lead Angels Network
Samaaro,$0.12,18/06/2021,Bengaluru,Virtual Events,Seed,https://yourstory.com/2021/06/funding-alert-virtual-event-platform-samaaro,Richa Kar;Naman Gupta;Kedar Gavane
Juicy Chemistry,,17/06/2021,Coimbatore,D2C,Undisclosed,https://yourstory.com/2021/06/organic-brand-juicy-chemistry-raises-fund-spring-capital,Spring Marketing Capital
