Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NetAmbit,$10.87,09/02/2010,Bangalore,Financial Services,Unknown,https://yourstory.com/2010/02/helion-venture-partners-invests-inr-400-million-in-netambit/,Helion Venture Partners;Bessemer Venture Partners
