Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Snapdeal,$133,01/08/2014,Delhi,General,Unknown,http://yourstory.com:80/2014/08/breaking-snapdeal-raises-undisclosed-amount-funding-ratan-tata/,
EZMove,$0.16,01/08/2014,Pune,General,Unknown,http://yourstory.com:80/2014/08/ezmove-raises-angel-funding/,
Hike,$65,01/08/2014,India,General,Unknown,http://yourstory.com:80/2014/08/hike-raises-65-million-for-further-growth/,
Leixir,$32.79,01/08/2014,India,General,Series A,http://yourstory.com/2014/08/leixir-funding-ivycap-ventures/,
MoveInSync,$2,01/08/2014,Bengaluru,General,Series A,http://yourstory.com:80/2014/08/moveinsync-funding/amp/,
TaxiForSure,$10,01/08/2014,Bengaluru,General,Series B,http://yourstory.com:80/2014/08/taxiforsure-raises-series-c/,
Theatro,$5,01/08/2014,Bengaluru,General,Series A,http://yourstory.com:80/2014/08/theatro-series-a-khosla-ventures/,
Vyome Biosciences,$8,01/08/2014,Delhi,General,Series A,http://yourstory.com/2014/08/vyome-biosciences-funding/,Sabre Partners
Karmic Lifesciences,,30/07/2014,Mumbai,Lifesciences,Acquisition,http://yourstory.com:80/2014/07/cliantha-research-acquires-karmic-lifesciences/,Cliantha Research
Flipkart,$1000,29/07/2014,Bangalore,eCommerce,Unknown,http://yourstory.com:80/2014/07/flipkart-funding-1-billion/,Tiger Global Management;Naspers;GIC;Accel Partners;DST Global;ICONIQ Capital;Morgan Stanley Investment Management;Sofina
KDK Softwares,,30/07/2014,Jaipur,Software,Acquisition,http://yourstory.com:80/2014/07/intuit-acquires-kdk-softwares/,Intuit
SocialCops,$0.32,30/07/2014,Delhi,Data Analytics,Seed,http://yourstory.com:80/2014/07/socialcops-funding/,500 Startups;Rajan Anandan;Manoj Menon
AntFarm,,01/08/2014,India,Digital Innovation,Series A,http://yourstory.com:80/2014/08/antfarm-funding/,Bay Capital;Hausela Capital Partners
Hearing Plus,,01/08/2014,Kolkata,Healthcare,Undisclosed,http://yourstory.com:80/2014/08/hearing-plus-funding-matrix-partners-india/,Matrix Partners India
Capital Float,$1,01/08/2014,Bangalore,Fintech,Unknown,http://yourstory.com:80/2014/08/saif-partners-capital-float-funding/,SAIF Partners
WeAreHolidays,,01/08/2014,India,Travel,Undisclosed,http://yourstory.com/2014/08/we-are-holidays-matrix-partners-funding/,Matrix Partners India;Blume Ventures;GSF Superangel Investors
Indus Insights,,01/08/2014,Gurgaon,Big Data,Series A,http://yourstory.com:80/2014/08/indus-insights-raises-a/,Unilazer Ventures;Hive India
GoQii,,01/08/2014,India,Wearables,Undisclosed,http://yourstory.com/2014/08/goqii-raises-funding/,Neeraj Arora;Marco Argenti
Zomato,$3.25,01/08/2014,India,Restaurant Discovery,Acquisition,http://yourstory.com:80/2014/08/zomato-acquires-two-startups/,
Kirusa,,01/08/2014,New Jersey/Delhi,Mobile,Acquisition,http://yourstory.com/2014/10/kirusa-acquired-saya-mobile/,
