Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Pando,$9.00,13/01/2020,Chennai,E-commerce,Seed,https://inc42.com/buzz/logistics-startup-pando-raises-9-mn-from-chiratae-ventures-next47-and-others/,Chiratae Ventures;Nexus Venture Partners;Siemens’ backed Next47
Testbook,$8.30,08/01/2020,Mumbai,Edtech,Series A,https://inc42.com/buzz/testbook-raises-8-3-mn-funding-to-add-more-state-level-exams/,Better Capital;AngelList;Vikas Choudhury
Mamaearth,$18.00,08/01/2020,Gurugram,E-commerce,Series A,https://inc42.com/buzz/mamaearth-raises-18-mn-from-sequoia-india-to-accelerate-growth/,Fireside Ventures;Stellaris Venture Partners;Sharp Ventures
Elara Technologies,$70.00,09/01/2020,Delhi,General,Debt,https://inc42.com/buzz/elara-technologies-raises-70-mn-from-existing-investors-to-accelerate-growth/,Accel;SoftBank;Citi Singapore among others;Citi Singapore
Zomato,$150.00,10/01/2020,India,E-commerce,Acquisition,https://inc42.com/buzz/zomato-raises-150-mn-funding-at-3-bn-valuation-from-ant-financial/,
Axio Biosolutions,$5.20,09/01/2020,Bengaluru,General,Series B,https://inc42.com/buzz/medtech-startup-axio-bags-5-2-mn-funding-to-expand-overseas/,RNT Fund;Omidyar Network India;RNT Capital;Accel;Chiratae;University of California;Ratan Tata-backed RNT Fund;Chiratae Ventures
Indegene Omnipresence,$20.00,10/01/2020,Bengaluru,SaaS,,https://inc42.com/buzz/indegene-omnipresence-raises-20-mn-to-expand-saas-biz/,
NeoBank Epifi,$13.20,13/01/2020,Bengaluru,General,Series A,https://inc42.com/buzz/neobank-epifi-bags-13-2-mn-in-seed-round-at-50-mn-valuation/,Ribbit Capital;Hillhouse Capital;Tiger Global Management;Beenext;Speedinves
TechnifyBiz,$2.00,14/01/2020,New Delhi,Foodtech,Seed,https://inc42.com/buzz/technifybiz-raises-2-mn-from-omnivore-and-others-to-expand-operations/,Harshil Mathur
Ninjacart,$10.00,14/01/2020,Bengaluru,Agritech,Series C,https://inc42.com/buzz/agritech-ninjacart-bags-10-mn-funding-from-flipkart-gec3-for-expansion/,
Byju's,$564.00,11/01/2020,Bengaluru,Edtech,Series A,https://entrackr.com/2020/01/funding-indian-startups-week-jan-2020/,Tiger Global;Accel Partners;B Capital;Sequoia India;Iron Pillar;Omidyar Network India;Fireside Ventures;Stellaris Venture Partners;Sharp Ventures;Accel;Chiratae Ventures
Byju's,$200.00,09/01/2020,Bengaluru,Edtech,,https://entrackr.com/2020/01/byjus-raises-200-mn-at-8-bn-valuation-from-tiger-global/,Tiger Global;Qatar Investment Authority
WYSH,$2.00,14/01/2020,Hyderabad,General,Series A,https://yourstory.com/2020/01/funding-celebrity-engagement-wysh-kalaari,Kalaari;Kalaari Capital;Whiteboard Capital;Touchstone Equities;AngelList;IIMK;GEMBA Capital
Klub,$2.00,14/01/2020,Bengaluru,Fintech,Pre-Seed,https://yourstory.com/2020/01/fintech-startup-klub-funding-surge-sequoia-inmobi,
