Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$908.00,11/12/2021,Gurugram,Healthtech,Series E,https://inc42.com/infocus/funding-galore/funding-galore-over-908-mn-raised-by-indian-startups-this-week/,Zomato;Temasek;Lightrock India
Rusk Media,$0.24,13/12/2021,India,Gaming,Acquisition,https://inc42.com/buzz/nodwin-gaming-acquires-10-stake-in-rusk-media/,
Spry,$3.00,14/12/2021,India,Healthtech,Seed,https://inc42.com/buzz/spry-raises-3-mn-for-expansion-in-india-foray-into-us/,
Hoopr,$1.50,14/12/2021,India,Deeptech & AI,Seed,https://inc42.com/buzz/music-licensing-marketplace-hoopr-raises-seed-funds/,9Unicorns;Venture Catalysts;Ashneer Grover (BharatPe);Anshoo Sharma (Magicpin);Sahil Barua (Delhivery);Giri Malpani;Anuraag Srivastava (Rainshine Entertainment) Pradyumna Agrawal (Temasek);Vaibhav Karnavat
MoEVing,$5.00,15/12/2021,Gurugram,E-commerce,Seed,https://inc42.com/buzz/moeving-raises-5-mn-seed-capital-to-accelerate-growth/,
IPO-Bound Ola,$500.00,16/12/2021,India,Edtech,,https://inc42.com/buzz/ipo-bound-ola-bags-500-mn-as-term-loan-b-funding/,
Atomberg,$20.00,16/12/2021,Mumbai,E-commerce,Series B,https://inc42.com/buzz/cleantech-startup-atomberg-raises-20-mn-from-%ef%bb%bfinflexor-ventures%ef%bb%bf-%ef%bb%bfa91-partners/,Jungle Ventures;Inflexor Ventures;A91 Partners
Shiprocket,$185.00,10/12/2021,Gurugram,Logistics,Series E,https://inc42.com/buzz/b2b-logistics-startup-shiprocket-to-raise-185-mn-from-zomato-others/,Singapore's Temasek;Lightrock India;Zomato;Temasek
Ola,$500.00,16/12/2021,Bengaluru,EV & Mobility,Acquisition,https://entrackr.com/2021/12/ola-raises-500-mn-through-term-loan-b/,
Stack,$4.50,16/12/2021,Bengaluru,General,Seed,https://entrackr.com/2021/12/stack-secures-4-5-mn-in-seed-funding/,Y Combinator;Harvard Management;Goodwater Capital;Soma Capital;Uncommon Capital;Earlsfield Capital;Indians into equity markets by using smart automation to make investing simple
Frendy,$1.20,16/12/2021,India,General,Pre-Series A,https://entrackr.com/2021/12/frendy-raises-rs10-cr-in-pre-series-a-round/,
Kinder,$1.20,15/12/2021,Mumbai,D2C,Pre-Series A,https://entrackr.com/2021/12/haus-kinder-raises-rs10-cr-in-pre-series-a-round/,
Uni,$70.00,15/12/2021,Bengaluru,Fintech,Series A,https://entrackr.com/2021/12/fintech-startup-uni-closes-70-mn-series-a-round/,General Catalyst;Lightspeed Ventures India;Accel Partners India in October last year;Eight Roads Ventures;Elevation Capital;Arbor Ventures;Lightspeed;Accel
Plix,$5.00,15/12/2021,Mumbai,D2C,Series A,https://entrackr.com/2021/12/plix-secures-5-mn-in-series-a-funding/,
Nestasia,$4.00,15/12/2021,Kolkata,D2C,Series A,https://entrackr.com/2021/12/d2c-brand-nestasia-raises-4-mn-in-series-a/,Stellaris Venture Partners
WeGot,$1.32,14/12/2021,Chennai,Proptech,,https://entrackr.com/2021/12/exclusive-wegot-raises-rs-11-cr-at-a-valuation-of-rs-205-cr/,HDFC capital
NephroPlus,$24.00,13/12/2021,India,General,Series D,https://entrackr.com/2021/12/nephroplus-raises-24-mn-in-series-e-round/,IIFL Asset Management (IIFL AMC)
Mn. Ola,$820.00,11/12/2021,India,E-commerce,Series E,https://entrackr.com/2021/12/funding-and-acquisitions-in-indian-startups-this-week-06-dec-11-dec/,Edelweiss;Zomato;Teamasek;Lightrock India;20 other investors comprising financial corporations;InfoEdge Ventures;March Capital
Zorro,$3.20,10/12/2021,India,General,Seed,https://entrackr.com/2021/12/zorro-raises-seed-round-from-16-unicorn-founders/,Eximius Ventures;Roots Ventures;Venture Catalyst
Read Stack,$4.50,16/12/2021,India,General,Seed,https://yourstory.com/2021/12/funding-roundup-december-16-2021-propreturns-weskill-shopmylooks,
Bureau,$12.00,16/12/2021,India,Fintech,Pre-Series A,https://yourstory.com/2021/12/funding-alert-digital-identity-and-authentication-platform-bureau-raises-seriesa,Quona;Quona Capital;Commerce Ventures;Okta Identity
Read Spry,$3.00,14/12/2021,India,SaaS,Seed,https://yourstory.com/2021/12/funding-roundup-spry-studyfree-hoopr-enmovil-asqi-early-stage,Together Fund;I2BF Global Ventures;Seedstars;TMT Investments;PandaDoc CEO Mikita Mikado;Google's ex-director of product
TranZact,$7.00,16/12/2021,India,SaaS,Series A,https://yourstory.com/2021/12/funding-alert-tranzact-sme-tech-startup-saas,Tribe Capital;San Francisco-based Tribe Capital;Prime Venture Partners;Gemba Capital;Kae Capital
Innovaccer,$150.00,15/12/2021,Noida,Healthtech,Series E,https://yourstory.com/2021/12/funding-alert-healthtech-unicorn-innovaccer-series-e-valuation,Mubadala Capital;B Capital Group;Microsoft’s M12 fund;OMERS Growth Equity;Dragoneer;Steadview Capital;Tiger Global Management;Avidity Partners;Schonfeld Strategic Advisors
Juspay,$60.00,15/12/2021,Bengaluru,General,Series C,https://yourstory.com/2021/12/funding-alert-juspay-softbank-vision-fund-payments,SoftBank;SoftBank Vision Fund 2
Practically,$5.00,15/12/2021,Hyderabad,Edtech,Series B,https://yourstory.com/2021/12/practically-funding-strategic-investment-edtech-startup-learning-app,NB Ventures (UAE);Earlsfield Capital (UK);Almoe Group of Companies (UAE);Ncubate Capital (the investment arm of The SAR Group) in the run-up to raising Series B funding early next year
