Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Gamezop,$4.30,27/08/2020,India,Gaming,Series A,https://inc42.com/buzz/mobile-gaming-startup-gamezop-raises-4-3-mn-in-series-a-round-led-by-bitkraft-ventures/,BITKRAFT Ventures;Velo Partners;FJ Labs
Avail Finance,$11.80,28/08/2020,Bengaluru,Fintech,Series B,https://inc42.com/buzz/avail-finance-bags-11-8-mn-from-falcon-edge-led-alphawave-matrix/,US-Based Falcon Edge India-managed Alphawave Incubation at a valuation of INR 500 Cr ($68;Matrix Partners had
Pharmacy Medlife,$6.80,29/08/2020,Bengaluru,Healthtech,Debt,https://inc42.com/buzz/exclusive-online-pharmacy-medlife-bags-6-8-mn-in-debt/,
Dunzo,$28.00,01/09/2020,Bengaluru,General,Series D,https://inc42.com/buzz/dunzo-bags-28-mn-from-google-lightstone-others/,Lightbox;3 L Capital;Moving Capital;Pivot Ventures;Bhoruka Finance Corporation have
WinZO,$18.00,01/09/2020,India,Gaming,Series A,https://inc42.com/buzz/exclusive-winzo-raises-18-mn-in-series-b-round-led-by-makers-fund-courtside-ventures/,Makers Fund;Courtside Ventures;Makers Fund based in Singapore;New York-based Courtside Ventures;Kalaari Capital
At,$2.99,01/09/2020,India,E-commerce,Venture Debt,https://inc42.com/buzz/consumer-electronics-startup-boat-raises-inr-25-cr-debt-funding-from-innoven-capital/,
HomeLane,$7.19,31/08/2020,Bengaluru,General,Series D,https://entrackr.com/2020/08/homelane-secures-rs-60-cr-bridge-round-led-by-stride-ventures/,Stride Ventures
Avail Finance,$11.50,27/08/2020,Bengaluru,General,Series B,https://entrackr.com/2020/08/avail-finance-raises-11-5-mb-round-alphawave-matrix/,Bhavish Aggarwal;Cred founder Kunal Shah;Flipkart’s co-founder Binny Bansal;Mswipe’s founder Manish Patel
Byju’s,$122.00,26/08/2020,Bengaluru,Edtech,Series D,https://entrackr.com/2020/08/byjus-raises-122-mn-dst-global/,
Apna.co,$8.00,01/09/2020,India,General,Series A,https://yourstory.com/2020/08/funding-alert-apnaco-raises-8-million-lightspeed-sequoia,
TrulyMadly,$0.97,31/08/2020,Delhi,General,Pre-Series A,https://yourstory.com/2020/08/funding-alert-trulymadly-pre-series-a-angellist-inflection-point,
Bikayi,$2.00,31/08/2020,Hyderabad,E-commerce,Seed,https://yourstory.com/2020/08/funding-alert-yc-backed-b2b-startup-bikayi-mantis-ventures,YC;Pioneer Fund
Phool.co,$1.40,27/08/2020,Kanpur,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/08/funding-alert-iit-kanpur-startup-phoolco-biomaterial-flower,IAN Fund
Fanspole,$3.83,27/08/2020,Mumbai,Gaming,Series A,https://yourstory.com/2020/08/funding-startup-mumbai-fantasy-sports-fanspole-preseed,BITKRAFT Ventures
BYJU'S,$108.85,27/08/2020,India,Edtech,Series F,https://yourstory.com/2020/08/funding-alert-byjus-raises-rs908-cr-dst-global,
Gamezop,$3.83,26/08/2020,Delhi,Gaming,Series A,https://yourstory.com/2020/08/gamezop-raises-series-a-bitkraf-ventures-funding-esports-gaming,BITKRAFT Ventures
RummyBaazi,$3.00,26/08/2020,Delhi,Media & Entertainment,Seed,https://inc42.com/buzz/baazi-games-latest-addition-rummybaazi-raises-3-mn-in-seed/,Udtara Ventures
TrueFan,$4.30,27/08/2020,Delhi,Media & Entertainment,Seed,https://inc42.com/buzz/celebrity-fan-engagement-startup-truefan-raises-4-3-mn-in-seed-funding/,Mayfield India;Saama Capital;Ronnie Screwvala
Grinntech,$2.00,28/08/2020,Chennai,EV & Mobility,,https://inc42.com/buzz/grinntech-looks-to-accelerate-ev-battery-productions-in-india-with-2-mn-infusion/,V Sumantran;Lakshmi Narayan;KS Manian
IDfy,$2.10,27/08/2020,Mumbai,SaaS,Series A,https://inc42.com/buzz/exclusive-online-fraud-detection-platform-idfy-bags-2-mn-from-existing-investors/,Millenna FVCI III;NB Ventures;Dream Incubator
Apna,$8.00,01/09/2020,Bengaluru,SaaS,Series A,https://inc42.com/buzz/recruitment-startup-apna-bags-8-mn-to-help-grey-blue-collar-workers/,Greenoaks Capital;Rocketship VC;Lightspeed India;Sequoia India
Quintype,$3.40,01/09/2020,Bengaluru,SaaS,Series A,https://inc42.com/buzz/digital-media-saas-startup-quintype-bags-3-4-mn-for-expansion/,IIFL AMC
Mfine,$4.74,31/08/2020,Bengaluru,Healthtech,Series B,https://entrackr.com/2020/08/mfine-tops-up-series-b-round-with-rs-40-cr-in-equity-and-debt/,Caretech Pte Inc
Eruditus,$93.00,31/08/2020,Mumbai,Edtech,Series D,https://entrackr.com/2020/08/unpacking-the-93-mn-round-of-edtech-startup-eruditus/,Naspers;Leeds Illuminate Global Fund;Chan Zuckerberg Initiative;Sequoia Capital;Ved Capital
Brick&Bolt,$1.98,27/08/2020,Bengaluru,Construction Tech,Series A,https://entrackr.com/2020/08/brickbolt-scores-series-a-round/,Foundamental GmbH
boAt,$2.99,01/09/2020,India,E-commerce,Venture Debt,https://yourstory.com/2020/09/funding-alert-innoven-capital-consumer-electronics-startup-boat,InnoVen Capital
iServeU,$7.09,01/09/2020,India,Fintech,Acquisition,https://yourstory.com/2020/08/niyogin-fintech-acquire-stake-iserveu,Niyogin Fintech
KBCols Sciences,,26/08/2020,India,Deeptech & AI,Seed,https://yourstory.com/2020/08/funding-alert-chiratae-ventures-makes-seed-investm,Chiratae Ventures;Axilor Ventures;Derbi Foundation
The Healthy Company,$0.35,31/08/2020,Gurugram,Healthtech,,https://yourstory.com/2020/08/funding-alert-huddle-accelerated-the-healthy-company,Venture Catalysts;First Cheque;9Unicorns;Beardo founders;Udtara Ventures
SpeakIn,,27/08/2020,Delhi,Edtech,Undisclosed,https://yourstory.com/2020/08/richard-rekhy-kpmg-backs-speakin,Richard Rekhy
