Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Coralogix,$25.00,01/10/2020,India,General,Series B,https://inc42.com/buzz/israel-based-coralogix-bags-25m-to-expand-its-log-analytics-solutions-in-india/,Dot Capital Partners;Eyal Ofer-backed O;Aleph VC;StageOne Ventures;Janvest Capital Partners;2B Angels
Reliance Retail,$1000.00,03/10/2020,India,General,,https://inc42.com/buzz/reliance-retail-bags-1-bn-from-gic-tpg-capital-to-revamp-retail-ecosystem/,
Public,$35.00,03/10/2020,India,General,Pre-Series A,https://inc42.com/buzz/funding-galore-indian-startup-funding-of-the-week-september-28-october-3/,MS Fincap
Livve,$1.50,06/10/2020,Delhi,Proptech,Seed,https://inc42.com/buzz/kerala-based-livve-bags-1-5-mn-in-seed-round-to-transform-tenant-owner-relations/,
Chargebee,$55.00,07/10/2020,Chennai,Fintech,Series D,https://inc42.com/buzz/chargebee-raises-55-mn-in-series-f-round-led-by-insight-partners/,Insight Partners;Steadview Capital;Insight Venture Partners;Accels Partners;Accel Partners;Tiger Global Management;Tiger Global
Winuall,$2.00,07/10/2020,India,Edtech,,https://inc42.com/buzz/winuall-raises-2-mn-to-leverage-digital-coaching-classes/,
Chargebee,$55.00,06/10/2020,Chennai,E-commerce,Series F,https://entrackr.com/2020/10/saas-firm-chargebee-raises-55-mn-in-series-f-round/,Insight Partners;Steadview;Steadview Capital;Tiger Global
Lido Learning,$3.59,06/10/2020,Mumbai,Edtech,Seed,https://entrackr.com/2020/10/lido-learning-bags-rs-30-cr-from-juneja-family-vss-investco-and-others/,SoftBank in September
Ergos,$4.61,07/10/2020,India,Agritech,Series A,https://yourstory.com/2020/10/funding-agritech-startup-ergos-chiratae-ventures-aavishkaar-capital,
Livve,$1.50,07/10/2020,Kochi,General,Seed,https://yourstory.com/2020/10/funding-alert-rental-space-startup-livve-seed-round,
Genrobotics,$0.30,07/10/2020,Coimbatore,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/10/funding-alert-robotics-startup-genrobotics-unicorn-india-ventures-anand-mahindra-sea-fund,
Tuesday,$660.18,07/10/2020,India,E-commerce,,https://yourstory.com/2020/10/funding-alert-adia-reliance-retail,Silver Lake;KKR;General Atlantic;Mubadala;GIC;TPG;ADIA in less than four weeks
Uni,$18.50,06/10/2020,India,Fintech,Seed,https://yourstory.com/2020/10/nitin-gupta-fintech-startup-funding-lightspeed-accel,Lightspeed India Partners;Accel India
Unnati,$1.70,05/10/2020,Noida,Fintech,Pre-Series A,https://yourstory.com/2020/10/funding-agritech-startup-unnati-raises-17m-nabventures,Sumeet Seraf
Acculi Labs,$0.60,05/10/2020,Bengaluru,General,Pre-Seed,https://yourstory.com/2020/10/funding-alert-healthcare-startup-acculi-labs-seed-round-pire-ventures,I2I Capitals
Mubadala,$748.20,01/10/2020,India,General,,https://yourstory.com/2020/10/mubadala-reliance-retail-funding-jio,
Visiolab Ideas,,01/10/2020,Delhi,Deeptech & AI,Acquisition,https://inc42.com/buzz/online-marketplace-droom-acquires-augmented-reality-startup-visiolab-ideas/,Droom
Home First Finance,$93.30,03/10/2020,Mumbai,Fintech,,https://inc42.com/buzz/warburg-pincus-plans-to-invest-inr-700-cr-in-home-first-finance/,Warburg Pincus
Zostel,$1.33,03/10/2020,Delhi,E-commerce,Seed,https://inc42.com/buzz/zostel-turns-a-new-leaf-in-fundraising-turns-to-customers-for-funding/,
Disprz,$1.60,05/10/2020,Chennai,SaaS,,https://inc42.com/buzz/skilling-platform-disprz-bags-1-6-mn-to-offer-learning-as-a-service/,Auctus Capital
Nautilus Mobile,,06/10/2020,Pune,Gaming,Acquisition,https://inc42.com/buzz/jetsynthesys-acquires-nautilus-mobile-to-expand-footprint-in-gaming/,JetSynthesys
Credit Wise Capital,$6.00,07/10/2020,India,Fintech,Seed,https://inc42.com/buzz/digital-nbfc-credit-wise-capital-raise-6-mn-funding/,Mayank Shah;Ajay Goel;Anuj Golecha;Gaurav Gandhi;Anup Agarwal;Gaurav Singhvi
Livspace,$3.59,02/10/2020,Bengaluru,E-commerce,Debt,https://entrackr.com/2020/10/livspace-receives-rs-30-cr-as-debt-from-trifecta/,Trifecta Venture Debt
Reliance Retail,$224.55,01/10/2020,Mumbai,E-commerce,,https://yourstory.com/2020/10/silver-lake-investment-reliance-retail,Silver Lake Partners
