Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Jumbotail,$11.00,24/10/2020,Bengaluru,E-commerce,Series B,https://inc42.com/buzz/exclusive-jumbotail-bags-10-5-mn-from-jumbofund-heron-rock/,Heron Rock;USA-based JumboFund1;Jumbofund;Nexus Venture Partners;Siddhi Capital;Reaction Fund;Pimpernel Holdings
CredAble,$3.97,24/10/2020,Mumbai,Fintech,Series A,https://inc42.com/buzz/credable-raises-inr-33-18-cr-from-vocean-investment-others/,
FreshToHome,$121.00,27/10/2020,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/freshtohome-raises-mega-series-c-round-to-expand-in-india-solidify-middle-east-presence/,Investment Corporation of Dubai;Investcorp;Ascent Capital;US government-affiliated DFC;Investment Corporation of Dubai (ICD);CE Ventures;Das Capital;Kortschak Investments;TTCER Partners;Al-Nasser Holdings;S Partners;Abdul Azeez Al-Ghurair from UAE;Iron Pillar
Origo,$4.19,27/10/2020,Gurugram,Agritech,Debt,https://inc42.com/buzz/origo-raises-inr-35-cr-from-northern-arc-capital-other-investors/,
FreshoKartz,$1.20,28/10/2020,Chennai,Agritech,Pre-Series A,https://inc42.com/buzz/agritech-startup-freshokartz-raises-inr-10-cr-from-rvcf-awe/,
CAIT,$179.64,28/10/2020,India,E-commerce,,https://inc42.com/buzz/cait-raises-red-flag-over-flipkart-aditya-birla-fashion-deal/,
BharatAgri,$1.30,28/10/2020,Pune,Agritech,Pre-Series A,https://inc42.com/buzz/bharatagri-raises-pre-series-a-funding-to-build-on-subscription-success/,India Quotient
FlexiLoans,$17.96,28/10/2020,Mumbai,Fintech,Debt,https://inc42.com/buzz/flexiloans-raises-inr-150-cr-in-debt-and-equity-financing/,Falguni;Sanjay Nayar Office
InVideo,$15.00,27/10/2020,Mumbai,General,Series A,https://entrackr.com/2020/10/invideo-bags-15-mn-in-series-a-round-led-by-sequoia-india/,Sequoia India;Sequoia Capital India;Tiger Global;Hummingbird;RTP Global;Base;Anand Chandrasekaran;Gokul Rajaram
Jumbotail,$9.58,26/10/2020,Bengaluru,Fintech,Series B,https://entrackr.com/2020/10/jumbotail-raises-rs-80-cr-fresh-tranche-valuation-crosses-rs-630-cr/,Heron Rock
Signzy,$24.00,24/10/2020,New Delhi,Edtech,Pre-Series A,https://entrackr.com/2020/10/funding-in-indian-startups-this-week-19-oct-24-oct/,Arkam Ventures (Unitary Fund);Accel;Australia’s Artesian Ventures;Mount Judi Ventures;Uni-M Ventures;Venture Catalysts;Stellaris Venture Partners
Railofy,$0.48,28/10/2020,Mumbai,Deeptech & AI,Seed,https://yourstory.com/2020/10/funding-railofy-seed-round-roots-venture-better-capital-astarc,Roots Ventures;Astarc Ventures;Better Capital
CredAble,$4.50,28/10/2020,Mumbai,Fintech,Series A,https://yourstory.com/2020/10/funding-fintech-startup-smes-credable-45-million-nbfc,
Moneyboxx Finance,$1.20,28/10/2020,India,General,Debt,https://yourstory.com/2020/10/non-banking-finance-moneyboxx-raises-debt-funding-eclear,
Treebo,$1.20,27/10/2020,India,SaaS,,https://yourstory.com/2020/10/funding-treebo-paytm-vijay-shekhar-sharma-rebel-foods-jaydeep-barman,Deepak Parayanken;Managing Director of Mozambique Holdings;Deepak
Arzooo,$7.50,27/10/2020,Bengaluru,E-commerce,Pre-Series A,https://yourstory.com/2020/10/funding-alert-b2b-retail-tech-startup-arzooo-series-a-wrvi-capital,US-based WRVI Capital;WRVI Capital
Biddano,$0.60,27/10/2020,Pune,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/10/funding-startup-b2b-healthcare-distribution-biddano-venture-catalysts,Venture Catalysts;LetsVenture
Hubilo,$4.50,26/10/2020,India,SaaS,Seed,https://yourstory.com/2020/10/funding-hubilo-lightspeed-startup-online-virtual-events-platform,Lightspeed Venture Partners;Heron Rock;Jonathan Boutelle
