Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Session M,$20.00,24/02/2026,India,SaaS,,https://entrackr.com/news/capillary-technologies-to-acquire-mastercard-owned-session-m-for-20-mn-11152006,Capillary Technologies
Infra.Market,$149.70,24/02/2026,Mumbai,Manufacturing,Debt,https://entrackr.com/news/inframarket-pledges-assets-and-promoter-shares-to-raise-rs-1250-cr-debt-11152359,Ascertis Credit
ZeroMoblt,$0.18,24/02/2026,India,Mobility,Pre-Seed,https://entrackr.com/snippets/student-mobility-startup-zeromobit-raises-pre-seed-round-11150709,Sandeep Varaganti; Ashok Agrawal
Xflow,$16.60,24/02/2026,Bengaluru,Fintech,Series A,https://entrackr.com/news/cross-border-fintech-startup-xflow-raises-166-mn-led-by-general-catalyst-11150374,General Catalyst; Square Peg; Stripe; Lightspeed; PayPal Ventures
Kris@Work,$3.00,24/02/2026,India,SaaS,Seed,https://entrackr.com/snippets/kriswork-raises-3-mn-in-seed-round-led-by-infoedge-ventures-11150272,Info Edge Ventures; JN Capital & Growth Advisory
Palmonas,$22.00,24/02/2026,India,Fashion,Series B,https://entrackr.com/exclusive/exclusive-palmonas-set-to-raise-rs-200-cr-at-4x-valuation-premium-11150058,XPONENTIA Capital; Vertex Ventures
Basil,$2.00,24/02/2026,India,D2C,Pre-Series A,https://entrackr.com/snippets/d2c-brand-basil-raises-2-mn-in-pre-series-a-led-by-prime-venture-partners-11149862,Prime Venture Partners; Appreciate Capital; IIMA Ventures
optoML,$1.80,24/02/2026,India,Semiconductors,Pre-Series A,https://entrackr.com/snippets/semiconductor-startup-optoml-raises-18-mn-in-pre-series-a-round-11149795,Bluehill.VC; A99
HireBound,$2.00,24/02/2026,Bengaluru,AI,Seed,https://entrackr.com/snippets/hirebound-raises-2-mn-in-seed-round-led-by-kalaari-capital-11149693,Kalaari Capital; Antler; Infinyte Club; CareerNet
Wishlink,$17.50,24/02/2026,India,E-Commerce,Series B,https://entrackr.com/news/wishlink-raises-175-mn-in-series-b-round-led-by-vertex-ventures-11149626,Vertex Ventures Southeast Asia & India; Fundamentum; Elevation Capital
Oncare,$4.00,24/02/2026,India,Healthtech,Series A,https://entrackr.com/snippets/cancer-care-startup-oncare-raises-rs-27-cr-in-series-a-round-11149575,Sky Impact Capital; Huddle Ventures; Lotus Herbal Group; SteerX; Tremis Capital
Wootz.work,$6.60,25/02/2026,Delhi,Manufacturing,Series A,https://entrackr.com/snippets/wootzwork-raises-66-mn-in-series-a-round-led-by-z47-11155346,Z47; Nexus Venture Partners; AdvantEdge Founders; Stride Ventures
ZeroHarm Sciences,$7.15,25/02/2026,India,FMCG,Series A,https://entrackr.com/snippets/zeroharm-sciences-raises-rs-65-cr-in-series-a-round-11154967,Kotak Alternate Asset Managers; Alkemi Growth Capital
Tattvam AI,$1.70,25/02/2026,India,Semiconductors,Pre-Seed,https://entrackr.com/snippets/tattvam-ai-secures-17-mn-in-pre-seed-round-led-by-seedcamp-11154738,Seedcamp; EWOR; Entropy Industrial Ventures; Concept Ventures
Home Essentials,$8.38,25/02/2026,Gwalior,D2C,Pre-Series B,https://entrackr.com/snippets/home-essentials-raises-rs-70-cr-in-pre-series-b-led-by-360-one-asset-11154140,360 ONE Asset; India Quotient
Gut Clinic,$1.00,25/02/2026,India,Healthtech,Seed,https://entrackr.com/snippets/healthcare-platform-gut-clinic-raises-1-mn-in-seed-round-11153828,Amitoj Singh; Aman Rajpal; Ankur Kathuria; Juhi Bhatnagar; Deepak Garg
Finanjo,$0.18,25/02/2026,Jaipur,Fintech,Pre-Seed,https://entrackr.com/snippets/personal-finance-startup-finanjo-raises-rs-15-cr-pre-seed-funding-led-by-ajvc-11152846,AJVC
Pulse,$4.00,25/02/2026,India,Healthtech,Seed,https://entrackr.com/snippets/medical-equipment-startup-pulse-secures-4-mn-led-by-30ne4-capital-11152811,3one4 Capital; Incubate Fund Asia; Stride Ventures
S2.dev,$3.85,25/02/2026,India,SaaS,,https://entrackr.com/snippets/data-infrastructure-startup-s2dev-raises-385-mn-led-by-accel-11152721,Accel; Uncorrelated Ventures
Armatrix,$2.10,25/02/2026,Bengaluru,Robotics,Pre-Seed,https://entrackr.com/snippets/deep-tech-robotics-startup-armatrix-raises-21-mn-led-by-pi-ventures-11152392,pi Ventures; Inuka Capital; Boundless Ventures; Boost VC; Turbostart
Worldline India,$70.80,25/02/2026,India,Fintech,,https://entrackr.com/news/billdesk-to-acquire-worldlines-india-payment-biz-for-708-mn-11154219,BillDesk
