Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
HungerBox,$1.43,12/08/2020,Bengaluru,Foodtech,Series D,https://inc42.com/buzz/hungerbox-raises-inr-11-97-cr-from-paytms-one97-communications-existing-investors/,Paytm parent company One97 Communications Limited;Sabre Partners Trust;Pratithi Investment Trust;Singapore-based individual investor Srihari Kumar;NPTK;Sabre Partners;Neoplux in December last year
Pharmacy Medlife,$20.72,13/08/2020,Bengaluru,Healthtech,Debt,https://inc42.com/buzz/exclusive-online-pharmacy-medlife-raises-inr-173-cr/,
DrinkPrime,$2.51,18/08/2020,Bengaluru,Cleantech,Pre-Series A,https://inc42.com/buzz/drinkprime-raises-inr-21-cr-from-omidyar-network-india-sequoia-surge/,
Masai School,$2.50,18/08/2020,Bengaluru,Edtech,Pre-Series A,https://inc42.com/buzz/edtech-startup-masai-school-raises-2-5-mn-from-unitus-ventures-others/,Unitus Ventures;India Quotient;AngelList India
FPL,$10.00,18/08/2020,Pune,Fintech,Series A,https://entrackr.com/2020/08/fpl-technologies-10-mn-series-a-matrix-sequoia/,Matrix-Sequoia;Sequoia Capital India
Trell,$11.00,17/08/2020,India,General,Series A,https://entrackr.com/2020/08/trell-raises-11-mn-series-a-ktbn-samsung/,KTBN;Samsung at $43 Mn valuation;KTBN Ventures;Samsung Ventures;Samsung
Grad,$24.00,15/08/2020,Bengaluru,Edtech,Pre-Series A,https://entrackr.com/2020/08/funding-in-indian-startups-this-week-10-aug-15-aug/,Sequoia Capital India;Beyond Next Ventures;Stanford Angels;Entrepreneurs (India);BEENEXT Emerging Asia;Rainmatter Capital;One97;Sabre Partners Trust;Pratithi Investment Trust;Singapore-based Srihari Kumar
Eduvanz,$5.00,13/08/2020,India,Edtech,Pre-Series A,https://entrackr.com/2020/08/eduvanz-raises-5-mn-in-series-a-round-at-15-mn-valuation/,Sequoia Capital India;Blinc Advisors in February 2018
Text Mercato,$0.58,18/08/2020,Bengaluru,E-commerce,Series A,https://yourstory.com/2020/08/funding-alert-cataloging-startup-text-mercato-series-a,1Crowd
FPL Technologies,$10.00,18/08/2020,Pune,Fintech,Series A,https://yourstory.com/2020/08/funding-fintech-startup-fpl-technologies-matrix-sequoia-hummingbird,Nexus Venture Partners
Mitron,$5.00,17/08/2020,India,General,Acquisition,https://yourstory.com/2020/08/funding-alert-mitron-nexus-venture-partners,Nexus Venture Partners
Teachmint,$12.10,17/08/2020,Bengaluru,Edtech,Series C,https://yourstory.com/2020/08/funding-edtech-startup-teachmint-better-capital,Better Capital;Titan Capital
Daalchini,$0.60,17/08/2020,Delhi,Foodtech,Pre-Series A,https://yourstory.com/2020/08/funding-alert-foodtech-startup-daalchini-artha-venture-fund,Artha Venture Fund
Meesho,$220.00,15/08/2020,India,Edtech,,https://yourstory.com/2020/08/jobs-roundup-facebook-meesho-social-commerce-platform,
HomeLane,$1.40,13/08/2020,Bengaluru,E-commerce,Series D,https://inc42.com/buzz/homelane-raises-inr-10-5-cr-from-jsw-ventures-trust/,JSW Ventures
Verloop,$3.47,14/08/2020,Bengaluru,SaaS,Series A,https://inc42.com/buzz/exclusive-customer-support-saas-startup-verloop-raising-inr-26-cr-from-alpha-wave-existing-investors/,Alpha Wave Incubation;Praitithi Investment Trust;Parampara Early Stage Opportunities Fund;Manikkan Sangameswaran;Sankarnarayanan Sangameswaran
RateGain,$15.00,14/08/2020,Delhi,SaaS,,https://inc42.com/buzz/exclusive-rategain-is-raising-15-mn-from-avataar-venture-partners/,Avataar Venture Partners
Captain Fresh,$2.30,17/08/2020,Bengaluru,E-commerce,Pre-Series A,https://inc42.com/buzz/seafood-supply-chain-startup-captain-fresh-looks-to-take-on-aquaconnect-with-2-3-mn-funding/,Ankur Capital;Incubate Fund India
Repute,$1.56,18/08/2020,Bengaluru,Deeptech & AI,Seed,https://entrackr.com/2020/08/exclusive-deepak-dhars-repute-raises-seed-round-led-by-rocket-internet/,Global Founders Capital;3one4 Capital;GFC Global;Saison Capital;AL Trust;Jitendra Gupta
Practo,$32.00,15/08/2020,Bengaluru,Healthtech,Series D,https://entrackr.com/2020/08/exclusive-decoding-practos-32-mn-fresh-round-with-50-lower-valuation/,AIA Company;Tencent;Sequoia Capital;Sofina Ventures;Matrix Partners;G Capital;RTP Global
Niyo,$5.38,14/08/2020,Bengaluru,Fintech,,https://entrackr.com/2020/08/niyo-receives-rs-45-cr-valuation-reaches-rs-1050-cr/,Niyo Solutions Inc
Fynd,$2.40,12/08/2020,Mumbai,E-commerce,,https://entrackr.com/2020/08/ahead-of-jiomarts-foray-into-fashion-ril-infuses-rs-20-cr-in-fynd/,Reliance Investment Holdings
Stack Finance,,18/08/2020,Bengaluru,Fintech,Seed,https://yourstory.com/2020/08/funding-fintech-startup-stack-finance-seed-capital-sosv-angellist,SOSV;AngelList India;IIIT Hyderabad Seed Fund
U GRO Capital,$47.90,14/08/2020,India,Fintech,Debt,https://yourstory.com/2020/08/funding-alert-ugro-capital-raises-rs-400-crore,Various Banks
Bobble AI,$2.37,13/08/2020,India,Deeptech & AI,,https://yourstory.com/2020/08/affle-acquires-stake-indigenous-social-keyboard-bobble-ai,Affle
