Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Ola Money,$24.55,27/05/2020,India,Fintech,Acquisition,https://inc42.com/buzz/ola-money-raises-inr-205-cr-from-matrix-partners-appoints-new-ceo/,
BankBazaar,$5.39,02/06/2020,Chennai,Fintech,,https://inc42.com/buzz/bankbazaar-bags-inr-45-cr-to-offer-contactless-financial-service/,Amazon;Sequoia India;Experian;Eight Roads have
QuaQua,$1.00,02/06/2020,Hyderabad,Deeptech & AI,,https://yourstory.com/2020/06/funding-alert-quaqua-raises-1-million-from-anthill,
LetsTransport,$1.20,02/06/2020,India,Logistics,Seed,https://yourstory.com/2020/06/logistics-startup-funding-letstransport-raises-10cr-from-blacksoil-capital-1,Titan Capital
Vahak,$2.00,02/06/2020,New Delhi,Logistics,Pre-Series A,https://yourstory.com/2020/06/funding-alert-road-transport-marketplace-startup-vahak-leo-capital,Leo Capital;Blume Ventures
Crofarm,$1.00,02/06/2020,Gurugram,Agritech,Series C,https://yourstory.com/2020/06/agritech-crofarm-b2b2c-otipy-funding,Smile Group;Grofers in 2015
WoodenStreet,$3.00,02/06/2020,Jaipur,E-commerce,Series A,https://inc42.com/buzz/furniture-ecommerce-woodenstreet-bags-3-mn-for-global-expansion/,Indian Angel Network;Rajasthan Venture Capital Funds
Nykaa,$2.35,02/06/2020,Mumbai,E-commerce,Series G,https://inc42.com/buzz/exclusive-nykaa-is-raising-inr-19-6-cr-from-hero-groups-sunil-kant-munjal/,Sunil Kant Munjal
Specsmakers,$2.75,01/06/2020,Chennai,E-commerce,Bridge,https://inc42.com/buzz/specsmakers-bags-7-mn-from-eight-roads-to-strengthen-its-digital-path/,Eight Roads Ventures
Crofarm,$1.00,01/06/2020,Gurugram,Logistics,,https://entrackr.com/2020/06/exclusive-crofarm-enters-b2b2c-biz-with-otipy-raises-fresh-capital/,Smile Group;Bytez Ventures;Wong Kok Wai
Jimmy's Cocktails,$0.35,01/06/2020,Gurugram,Foodtech,Seed,https://yourstory.com/2020/07/gurugram-startup-jimmys-cocktails-coronavirus-funding-lockdown,Ekcle Ventures
Knorish,$0.32,02/06/2020,Delhi,Edtech,Pre-Series A,https://yourstory.com/2020/06/funding-saas-startup-knorish-100x-global-growth,100X.VC;Standard Greases Family group
Credgenics,,02/06/2020,Delhi,Fintech,Seed,https://yourstory.com/2020/06/legal-startup-funding-credgenics-titan-capital-seed-round,Titan Capital;Rajesh Razdan;Ajay Garg;Mitesh Damania;Sunder Nookala
Swiflearn,,28/05/2020,India,Edtech,Seed,https://yourstory.com/2020/05/funding-alert-swiflearn-seed-capital-stellaris-venture-partners,Stellaris Venture Partners;Venture Highway;Utsav Somani
Suryoday Small Finance Bank,$7.44,28/05/2020,India,Fintech,,https://yourstory.com/2020/05/funding-suryoday-small-finance-bank-gaja-lok-capital,Gaja Capital;Kotak Life;Lok Capital;TIAA;Kiran Vyapar
Ola Financial Services,$24.55,27/05/2020,India,Fintech,Seed,https://yourstory.com/2020/05/ola-financial-services-funding-matrix-partners,Matrix Partners;Gemini Investments LP;Alpha Wave Holdings;Arun Sarin's family office
