Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Dunzo,$11.00,19/02/2020,Bengaluru,Logistics,Series D,https://inc42.com/buzz/dunzo-raises-11-mn-from-alteria-capital-to-scale-profitable-operations/,Yatra’s cofounder Deep Kalra;Blume Ventures
Wholesaler MaxWholesale,$3.00,19/02/2020,Delhi,E-commerce,Pre-Series A,https://inc42.com/buzz/digital-wholesaler-maxwholesale-bags-3-mn-to-expand-kirana-network/,Indian Angel Network (IAN) Fund I;Abu Dhabi-based private family office Al Falaj Investment Company (AFI);IAN;Maple Capital Advisors;Maple Capital
Zvesta,$5.50,19/02/2020,Gurugram,SaaS,,https://inc42.com/buzz/zvesta-bags-5-5-mn-from-hindustan-media-to-build-pan-india-presence/,Square Yards;YourOwnRoom;NoBroker
Swiggy,$113.00,20/02/2020,India,Logistics,,https://inc42.com/buzz/swiggy-raises-113-mn-funding-in-latest-round-led-by-prosus/,Prosus;Prosus N;Naspers;Meituan Dianping;Wellington Management Company;Chinese local services platform Meituan Dianping
Merit,$20.00,25/02/2020,Kolkata,Deeptech & AI,Series B,https://inc42.com/buzz/kolkatas-imerit-bags-20-mn-to-expand-data-annotation-business/,
Rupeek,$60.00,25/02/2020,Delhi,Fintech,Series C,https://inc42.com/buzz/rupeek-raises-nearly-10-mn-in-series-b-funding-led-by-accel-partners/,Binny Bansal;Sequoia;GGV Capital etc
Whatfix,$32.00,19/02/2020,Bengaluru,SaaS,Series B,https://inc42.com/buzz/whatfix-bags-32-mn-from-sequoia-eight-roads/,Sequoia Capital India;Stellaris Venture Partners;Helion Venture Partners had
RailYatri,$11.98,24/02/2020,Noida,General,Series B,https://entrackr.com/2020/02/exclusive-railyatri-raises-rs-80-cr-nrjn-family-samsung/,NRJN Family;Samsung;Nandan Nilekani;Samsung Venture Investment;Omidyar Network;Blume Ventures
BharatPe,$75.00,22/02/2020,Delhi,General,Series B,https://entrackr.com/2020/02/exclusive-bharatpe-raises-75-mn-led-by-coatue-and-ribbit-capital/,Coatue;Ribbit Capital
Swiggy,$394.00,22/02/2020,Gurugram,Edtech,Series A,https://entrackr.com/2020/02/funding-in-indian-startups-this-week-17-feb-22-feb/,South African multinational Internet Group Naspers;Sequoia Capital India;General Atlantic;Japan-based Sojitz Corporation in which Compound Partners LLC also participated;Zodius Growth Fund;IAN Fund-I;AI Falaj Investment Company;Hadley Harbour Master Investments;Meituan have;Accel India;Accel US
Swiggy,$113.00,19/02/2020,Bengaluru,General,,https://entrackr.com/2020/02/exclusive-swiggy-raise-113-mn-naspers-meituan/,South African multinational Internet Group Naspers;Hadley Harbour Master Investments;Meituan have
BharatPe,$75.00,25/02/2020,India,Fintech,Series B,https://yourstory.com/2020/02/startup-funding-bharatpe-75m-series-c-ribbit-coatue-steadview-capital,US-based Ribbit Capital;Ribbit Capital
Pepper,$0.26,25/02/2020,Mumbai,E-commerce,Seed,https://yourstory.com/2020/02/online-content-marketplace-pepper-funding-startup-titan-capital,Titan Capital
GO DESi,$0.54,20/02/2020,Delhi,Foodtech,Seed,https://yourstory.com/2020/02/funding-foodtech-startup-go-desi-rukam-capital,Lead Angels Network;Angel Investors including serial entrepreneur;R Rama
