Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
UKHI,$1.26,12/02/2026,India,Manufacturing,Seed,https://entrackr.com/snippets/ukhi-raises-seed-round-led-by-venture-catalysts-11099922,Venture Catalysts; 100 Unicorns; 888 VC; DCG Pack
DUSQ,$2.87,12/02/2026,India,Healthtech,Seed,https://entrackr.com/snippets/dusq-raises-rs-24-cr-in-seed-round-led-by-fireside-ventures-11099913,Fireside Ventures; Antler India; Climber Capital; Startup Sherpas; Vaishav Investments
Digitory,$0.50,12/02/2026,India,SaaS,Pre-Series A,https://entrackr.com/snippets/restaurant-tech-startup-digitory-raises-pre-series-a-funding-from-tejas-paresh-lodaya-11099615,Tejas Paresh Lodaya
Elixiir Foods,$9.00,12/02/2026,India,E-Commerce,Seed,https://entrackr.com/snippets/elixiir-foods-raises-9-mn-seed-round-led-by-3one4-capital-and-incubate-fund-asia-11099361,3one4 Capital; Incubate Fund Asia
Indigrid Technology,$4.40,12/02/2026,India,Manufacturing,Series A,https://entrackr.com/snippets/electronics-manufacturing-startup-indigrid-technology-raises-rs-40-cr-in-series-a-11099028,Cactus Partners;Valour Capital;ITI Growth Opportunities Fund;Vimson Group;Global South Capital
OZiva,$98.68,13/02/2026,Mumbai,FMCG,,https://entrackr.com/news/hindustan-unilever-acquires-remaining-49-stake-in-oziva-for-rs-824-cr-11103442,Hindustan Unilever
e-TRNL Energy,$3.00,13/02/2026,Bengaluru,Deeptech,Seed,https://entrackr.com/snippets/e-trnl-energy-raises-rs-274-cr-seed-round-led-by-ian-group-11103092,IAN Group; Navam Capital; Speciale Invest
Six Sense Mobility,$4.80,13/02/2026,India,Manufacturing,,https://entrackr.com/snippets/six-sense-mobility-raises-48-mn-led-by-ashish-kacholia-11102743,Ashish Kacholia; Piper Serica Angel Fund
EverBrands,$15.00,13/02/2026,India,Food & Beverage,,https://entrackr.com/news/subway-india-operator-everbrands-raises-15-mn-led-by-playbook-partners-11102500,Playbook Partners
IDfy,$53.00,13/02/2026,India,SaaS,Series F,https://entrackr.com/news/idfy-raises-53-mn-led-by-neo-secondaries-fund-11102270,Neo Asset Management; Blume Ventures; Analog Capital; Elev8; IndiaMART
Pepperfry,$17.60,14/02/2026,India,E-Commerce,,https://entrackr.com/exclusive/exclusive-pepperfry-to-raise-18-mn-funding-in-down-round-11105761,Morde Foods; SageOne Investments; Newage Global Ventures; F3 Advisors
LocalHost,$2.50,16/02/2026,Bengaluru,SaaS,Angel,https://entrackr.com/snippets/localhost-raises-25-mn-from-invideo-redbull-india-and-others-11110610,InVideo; RedBull India; Anthropic; Eros International
Otto Money,$1.30,16/02/2026,India,Fintech,Pre-Seed,https://entrackr.com/snippets/wealthtech-startup-otto-money-raises-13-mn-led-by-pravega-ventures-11110193,Pravega Ventures; Amit Gupta; Amit Agarwal; Mohit Aron
C2i Semiconductors,$15.00,16/02/2026,Bengaluru,Semiconductors,,https://entrackr.com/news/semiconductor-startup-c2i-semiconductors-raises-15-mn-led-by-peak-xv-11110040,Peak XV Partners; Yali Deeptech; TDK Ventures
Neysa,$1200.00,16/02/2026,Mumbai,AI,,https://entrackr.com/news/gen-ai-startup-neysa-turns-unicorn-after-blackstone-led-12-bn-funding-11109995,Blackstone; Teachers' Venture Growth; TVS Capital; 360 ONE Assets; Nexus Venture Partners
CraftifAI,$3.00,17/02/2026,Bengaluru,AI,Seed,https://entrackr.com/snippets/craftifai-secures-3-mn-in-seed-round-led-by-ankur-capital-11121741,Ankur Capital; IvyCap Ventures; Capital-A; Antler
Navikenz,$7.50,17/02/2026,India,AI,,https://entrackr.com/snippets/ai-consulting-startup-navikenz-raises-75-mn-in-seed-round-led-by-sekar-prc-and-sudip-nandy-11121504,Sekar PRC; Sudip Nandy
Beep,$0.85,17/02/2026,Pune,Edtech,Pre-Series A,https://entrackr.com/snippets/edtech-startup-beep-raises-850k-in-pre-series-a-round-11116886,Knowhere Ventures; Pacific Global Solutions; LeadAngels FLV; Vipul Prakash; Sandeep Johri
Intrinsic Foundries,$1.40,17/02/2026,India,Biotech,Seed,https://entrackr.com/snippets/intrinsic-foundries-raises-rs-12-cr-in-seed-round-led-by-transition-vc-11116737,Transition VC
HomeRun,$6.60,17/02/2026,Bengaluru,E-Commerce,Series A,https://entrackr.com/snippets/homerun-raises-rs-60-cr-in-series-a-led-by-sorin-investments-11112913,Sorin Investments; Titan Capital Winners Fund; Sparrow Capital; Consumer Collective by Atrium; Helios Holdings
Statiq,$18.00,18/02/2026,India,Electric Mobility,,https://entrackr.com/news/ev-charging-startup-statiq-raises-18-mn-led-by-tenacity-ventures-11127182,Tenacity Ventures; Y Combinator; Shell Ventures; RCD Holdings
Truboard Partners,$2.20,18/02/2026,Mumbai,SaaS,,https://entrackr.com/snippets/truboard-partners-raises-rs-20-cr-led-by-earth-fund-11125735,Earth Fund
Peptris,$7.70,18/02/2026,India,Biotech,Series A,https://entrackr.com/snippets/drug-discovery-platform-peptris-raises-rs-70-cr-in-series-a-round-11125353,IAN Alpha Fund; Speciale Invest; Tenacity Ventures; BYT Ventures
Vervesemi,$10.00,18/02/2026,Noida,Semiconductors,Series A,https://entrackr.com/news/fabless-semiconductor-startup-vervesemi-raises-10-mn-in-series-a-round-11125109,Ashish Kacholia; Unicorn India Ventures; Roots Ventures; Caperize Fina; MAIQ Growth Scheme
Artociti,$0.12,18/02/2026,Bokaro,Manufacturing,Angel,https://entrackr.com/snippets/artociti-raises-rs-1-cr-on-shark-tank-india-at-rs-1333-cr-valuation-11124946,Namita Thapar; Vineeta Singh
