Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NIRA,$2.10,01/05/2020,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/nira-bags-2-1-mn-to-scale-lending-as-competition-gets-tougher/,
Servify,$0.72,30/04/2020,Delhi,Fintech,Series A,https://inc42.com/buzz/angel-investors-fill-biryani-by-kilos-pot-as-servify-secures-debt-from-barkawi/,IvyCap Ventures
Medlife,$18.56,01/05/2020,Bengaluru,Healthtech,Debt,https://inc42.com/buzz/exclusive-medlife-explores-inr-155-cr-funding-from-hero-fincorp/,
Monday,$677.25,04/05/2020,India,General,,https://inc42.com/buzz/jio-gets-inr-5-6-cr-investment-from-pe-giant-silver-lake/,
Classplus,$8.20,01/05/2020,Delhi,Edtech,Pre-Series A,https://inc42.com/buzz/exclusive-classplus-secures-8-2-mn-in-series-b-round-led-by-rtp-global/,RTP Global;Blume Ventures;Sequoia’s Surge Ventures;Strive Ventures
ArthImpact,$0.90,05/05/2020,Mumbai,E-commerce,Debt,https://inc42.com/buzz/exclusive-happy-scentials-raise-fresh-funds-in-debt/,Unilever’s VC fund Unilever Ventures
LoadShare,$11.98,04/05/2020,Bengaluru,Logistics,Series A,https://entrackr.com/2020/05/loadshare-bags-rs-100-cr-funding-led-by-beenext/,Beenext;Stellaris Partners in April 2018
ShopX,$1.28,29/04/2020,Bengaluru,E-commerce,,https://entrackr.com/2020/04/shopx-raises-fresh-funds-from-fung-groups-md-and-others/,
Phable,$1.00,05/05/2020,Bengaluru,Healthtech,Pre-Series A,https://yourstory.com/2020/05/healthtech-platform-phable-raises-1-million-funding,
Clover,$0.84,05/05/2020,Bengaluru,Agritech,Series A,https://yourstory.com/2020/05/funding-alert-greenhouse-agritech-startup-clover-alteria-capital,
Classplus,$9.00,05/05/2020,Noida,Edtech,Pre-Series A,https://yourstory.com/2020/05/funding-edtech-startup-classplus-rtp-global,RTP Global;Sequoia Capital India's Surge;Spiral Ventures;Strive;Blume Ventures
Rooter,$1.70,04/05/2020,Delhi,Gaming,Pre-Series A,https://yourstory.com/2020/05/funding-alert-rooter-paytm-lead-sports-rockstud-founder-bank-capital,Paytm;Rockstud Capital
MetaMorphoSys,$1.30,03/05/2020,India,Fintech,Pre-Series A,https://yourstory.com/2020/05/insurtech-platform-metamorphosys-funding-good-capital,Good Capital
Pedagogy,$5.99,30/04/2020,Ahmedabad,Edtech,,https://yourstory.com/2020/04/funding-edtech-startup-pedagogy-inflection-point-ventures,
Pratilipi,$9.10,30/04/2020,Bengaluru,General,Series A,https://yourstory.com/2020/04/funding-alert-indian-language-story-telling-startup-pratilipi-tencent,Tencent;Chinese VC firm Qiming Venture Partners;Chinese;Omidyar Network
MYSUN,$3.83,29/04/2020,Delhi,General,Pre-Series A,https://yourstory.com/2020/04/funding-alert-rooftop-solar-startup-mysun,
NIRA,$2.10,29/04/2020,Bengaluru,Fintech,Pre-Series A,https://yourstory.com/2020/04/funding-alert-fintech-startup-nira-loans,
Sarva,,30/04/2020,India,Healthtech,Undisclosed,https://inc42.com/buzz/yoga-chain-sarva-looks-to-boost-digital-presence-with-fresh-funding/,Mantra Capital;Patni Family House
Remedo,,30/04/2020,Noida,Healthtech,Pre-Series A,https://inc42.com/buzz/exclusive-angellist-backed-telemedicine-app-remedo-closes-pre-series-a-funding-round/,RiverRock Ventures;AngelList India (The Collective);IPV;Smile Group
MetaMorphoSys,,04/05/2020,Pune,Fintech,Pre-Series A,https://inc42.com/buzz/metamorphosys-raises-pre-series-a-from-good-capital-for-expansion/,Good Capital;Rahul Khanna (Trifecta Capital)
DocsApp,$9.50,30/04/2020,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/exclusive-docsapp-is-raising-9-5-mn-funding-from-rebright-others/,Bessemer Venture Partners India;Fusian Capital;Rebright Partners;Milliways Fund LLC
Dailyhunt,$35.60,01/05/2020,Bengaluru,Deeptech & AI,Series G,https://entrackr.com/2020/05/exclusive-dailyhunt-raise-36-mn-lupa-india-valuation-625-mn/,Lupa India Holdings;Bytedance;Falcon Edge;Goldman Sachs;Advent Management
CodeNinja.ai,,04/05/2020,Bengaluru,SaaS,Seed,https://yourstory.com/2020/05/nocode-platform-codeninjaai-raises-seed-round,Hari Balasubramanian;EaSyndicate
Expertrons,,30/04/2020,Mumbai,Edtech,Seed,https://yourstory.com/2020/04/funding-ai-video-bot-platform-expertrons-nikhil-vora-letsventure,Nikhil Vora;Iceland Venture Studio;LetsVenture;Samyakth Capital;Rohit Chanana;Sumit Chhazed;Dr Sukanta Ganguly
Wagonfly,$0.50,29/04/2020,Bengaluru,E-commerce,,https://yourstory.com/2020/04/funding-contactless-shopping-startup-wagonfly-iti-growth,ITI Growth;Manoj Kumar
