Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
RN Kids,$0.76,24/03/2026,India,Healthtech,Pre-Seed,https://entrackr.com/snippets/pediatric-wellness-startup-rn-kids-raises-pre-seed-round-11258712,Ashish Kacholia;Lashit Sanghvi;Mohit Sadaani;Hitesh Dhingra;Ajay Mehra
OZi,$6.20,24/03/2026,Gurugram,E-Commerce,Series A,https://entrackr.com/snippets/kids-focused-quick-commerce-platform-ozi-raises-62-mn-led-by-rtp-global-11258551,RTP Global;Blume Ventures;Huddle Ventures;Zeropearl VC;Kishore Biyani
Kidbea,$3.20,24/03/2026,Noida,D2C,Series A,https://entrackr.com/snippets/kidbea-secures-rs-30-cr-in-series-a-funding-led-by-enrission-india-capital-11257759,Enrission India Capital;Inflection Point Ventures;LetsVenture;FE Securities;Venture Catalysts
Metafin,$10.00,24/03/2026,India,Fintech,Debt,https://entrackr.com/snippets/solar-financing-platform-metafin-secures-10-mn-debt-from-lendable-11257776,Lendable
Swish,$38.00,24/03/2026,Bengaluru,Food & Beverage,,https://entrackr.com/news/swish-raises-38-mn-led-by-hara-global-and-bain-capital-ventures-11257660,Hara Global;Bain Capital Ventures;Accel;Alteria Capital;Stride Ventures
Pranos Fusion,$6.80,24/03/2026,Bengaluru,Deeptech,Pre-Series A,https://entrackr.com/news/pranos-raises-68-mn-to-build-high-field-fusion-reactor-technology-11257040,pi Ventures; Ankur Capital; Industrial47; Lalit Keshre
Rocketlane,$60.00,25/03/2026,Chennai,SaaS,Series C,https://entrackr.com/news/rocketlane-raises-60-mn-in-series-c-led-by-insight-partners-11263378,Insight Partners
Canvaloop,$1.50,25/03/2026,Surat,Manufacturing,,https://entrackr.com/snippets/biomaterials-startup-canvaloop-raises-15-mn-11262208,GVFL;Rockstud Capital
Skyroot Aerospace,$10.75,25/03/2026,Hyderabad,Spacetech,Debt,https://entrackr.com/exclusive/exclusive-skyroot-aerospace-bags-rs-100-cr-debt-from-blackrock-11261710,BlackRock
Fullife Healthcare,$32.00,25/03/2026,India,Healthtech,Series D,https://entrackr.com/news/fastup-parent-fullife-healthcare-raises-rs-300-cr-led-by-elev8-11261510,Elev8 Venture Partners
Proxgy,$0.24,25/03/2026,India,Deeptech,,https://entrackr.com/snippets/cricketer-riyan-parag-backs-industrial-solutions-startup-proxgy-11261495,Riyan Parag
Burma Burma,$4.00,25/03/2026,India,Food & Beverage,,https://entrackr.com/snippets/burma-burma-raises-rs-38-cr-at-rs-500-cr-valuation-11261395,Negen Capital;Endurance Capital;Coheron Wealth
