Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Box,$1.00,20/07/2021,India,General,Seed,https://yourstory.com/2021/07/funding-alert-pinbox-seed-round-venture-catalysts,Venture Catalysts
Automovill,$1.20,20/07/2021,Bengaluru,Agritech,Bridge,https://yourstory.com/2021/07/funding-bengaluru-based-automovill-bridge-round-mumbai-angels-network,Jay Nagrecha;Sandeep Daga;NEDFi Venture Capital
Mesh,$5.00,20/07/2021,Gurugram,General,,https://yourstory.com/2021/07/funding-alert-people-management-platform-mesh-sequoia-surge,Sequoia’s Surge;Sequoia Capital India’s Surge
RiseBird,$0.49,19/07/2021,India,General,,https://yourstory.com/2021/07/funding-alert-hr-tech-startup-risebird-rs-41-crore-sab-holdings,
Mynvax,$4.20,19/07/2021,Bengaluru,Agritech,Series A,https://yourstory.com/2021/07/funding-iisc-bengaluru-mynvax-42m-seriesa-accel-covid19-warm-vaccine,Accel;SIG
Spinny,$108.00,19/07/2021,Gurugram,General,Series D,https://yourstory.com/2021/07/funding-alert-spinny-raises-108-million-seriesd-tiger-global,Tiger Global;General Catalyst;Avenir Growth
Credenc,$25.00,19/07/2021,Delhi,General,Debt,https://yourstory.com/2021/07/funding-startup-credenc-capital-india-educational-loans,
Edvizo,$1.00,19/07/2021,Bengaluru,Edtech,Pre-Series A,https://yourstory.com/2021/07/funding-bengaluru-edtech-startup-edvizo-pre-seriesa-inflection-point-ventures,Inflection Point Ventures;SIG
Braingroom,$0.18,19/07/2021,Chennai,Edtech,,https://yourstory.com/2021/07/funding-edtech-startup-braingroom-ian-social-alpha-startup-oasis,
Captain Fresh,$12.00,18/07/2021,India,General,Series A,https://yourstory.com/2021/07/funding-seafood-meat-startup-captain-fresh-12m-seriesa-matrix-accel,Accel Partners;Matrix India;Matrix Partners India
F,$5.00,16/07/2021,India,General,Series A,https://yourstory.com/2021/07/funding-alert-iot-startup-75f-raises-series-a-siemens-ag,Siemens — led the investment on behalf of Siemens Smart Infrastructure
Protonn,$9.00,15/07/2021,Bengaluru,General,Seed,https://yourstory.com/2021/07/seed-funding-us-startup-protonn-matrix-partners-021-capital-tangline-ventures,Matrix Partners India;021 Capital;Tanglin Venture Partners;Sequoia’s Surge;Nexus Venture Partners
Aqgromalin,$0.66,15/07/2021,India,Agritech,Seed,https://yourstory.com/2021/07/funding-alert-agritech-startup-aqgromalin-zephyr-peacock,Zephyr Peacock;Zephyr Peacock India Growth fund;IndigramLabs Foundation
Netradyne,$150.00,15/07/2021,India,EV & Mobility,Series C,https://yourstory.com/2021/07/funding-alert-netradyne-raises-150-million-seriesc-investment-softbank,SoftBank Vision Fund;Point72 Ventures;M12
Digantara,$2.50,15/07/2021,Bengaluru,Spacetech,Seed,https://yourstory.com/2021/07/funding-alert-spacetech-startup-digantara-raises-seed-fund,
MedPay,$1.20,15/07/2021,India,General,Seed,https://yourstory.com/2021/07/funding-api-startup-medpay-talent-investor-entrepreneur-first-growx,
OneCode,$5.00,15/07/2021,Bengaluru,General,,https://yourstory.com/2021/07/funding-alert-onecode-sequoia-surge-nexus-venture-partners,Sequoia’s Surge;Nexus Venture Partners;Sequoia Capital India’s Surge;WaterBridge Ventures
Apcos Naturals,,15/07/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/marico-acquires-majority-stake-in-just-herbs-owner-apcos-naturals/,Marico
Protonn,$9.00,16/07/2021,India,Enterprise Tech,Seed,https://inc42.com/buzz/digital-solutions-startup-protonn-raises-9mn-led-by-matrix-partners/,Matrix Partners India;021 Capital;Tanglin Venture Partners;Binny Bansal;Kalyan Krishnamurthy;Kunal Shah
Slang Labs,,16/07/2021,India,Enterprise Tech,Undisclosed,https://inc42.com/buzz/slang-labs-receives-investment-from-google-assistant-program/,Google Assistant Investment Program;100x Entrepreneurs;Endiya Partners
Netradyne,$150.00,16/07/2021,India,Enterprise Tech,Series C,https://inc42.com/buzz/ai-fleet-safety-provider-netradyne-raises-150-mn-in-series-c-round/,SoftBank Vision Fund;Point72 Ventures;M12
Just Dial,$418.80,16/07/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/reliance-retail-acquires-just-dial-for-inr-3497-cr-vss-mani-to-lead/,Reliance Retail Ventures
Delhivery,$100.00,17/07/2021,Gurgaon,Logistics,,https://inc42.com/buzz/fedex-invests-100-mn-in-logistics-startup-delhivery-ahead-of-ipo/,FedEx
Captain Fresh,$12.00,19/07/2021,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/captain-fresh-bags-12mn-in-series-a-round-led-by-accel/,Accel;Matrix Partners India;Ankur Capital;Incubate Fund
Simplilearn,$250.00,19/07/2021,India,Edtech,Acquisition,https://inc42.com/buzz/blackstone-acquires-majority-stake-in-edtech-platform-simplilearn/,Blackstone
TERA Finlabs,,19/07/2021,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/razorpay-acquires-ai-based-saas-platform-tera-finlabs/,Razorpay
Bella Vita Organics,$10.00,20/07/2021,India,Ecommerce,,https://inc42.com/buzz/d2c-brand-bella-vita-organics-raises-10-mn-led-by-ananta-capital/,Ananta Capital
Simsim,,20/07/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/youtube-acquires-indian-social-commerce-startup-simsim/,YouTube
Epic,$500.00,21/07/2021,India,Edtech,Acquisition,https://inc42.com/buzz/edtech-giant-byjus-acquires-us-based-epic-for-500-mn/,BYJU's
BharatPe,$15.57,21/07/2021,India,Fintech,Debt,https://entrackr.com/2021/07/exclusive-bharatpe-to-raise-up-to-rs-1300-cr-in-debt/,
Credit Fair,$15.00,15/07/2021,Mumbai,Fintech,Seed,https://entrackr.com/2021/07/two-angel-investors-put-15-mn-seed-fund-in-fintech-startup-credit-fair/,Anand Ladsariya;Alok Agarwal
Pedagogy,$2.56,15/07/2021,Ahmedabad,Edtech,Acquisition,https://entrackr.com/2021/07/exclusive-vedantu-acquires-pedagogy-in-a-cash-and-stock-deal/,Vedantu
Zelish,,20/07/2021,India,Foodtech,Acquisition,https://yourstory.com/2021/07/sanjeev-kapoor-co-founded-tinychef-acquires-food-t,Tinychef
CareerNinja,,20/07/2021,India,Edtech,Pre-Seed,https://yourstory.com/2021/07/funding-edtech-jobtech-startup-careerninja-pre-seed-round-unitus-ventures,Unitus Ventures
Bella Vita Organic,$10.00,20/07/2021,Gurugram,Personal Care,,https://yourstory.com/2021/07/funding-alert-gurugram-based-bella-vita-organic-raises-funds,Ananta Capital
GalaxyCard,$0.45,20/07/2021,India,Fintech,,https://yourstory.com/2021/07/funding-alert-fintech-startup-galaxycard-funding-jito,JITO Angel Network;Gopi Latpate;Samyakth Capital;Anant Agarwal
NFTically,,20/07/2021,India,NFT,Seed,https://yourstory.com/2021/07/funding-nft-marketplace-nftically-seed-round-polygon-matic-ceo,Jayanti Kanani
Uvi Health,$0.33,20/07/2021,Bengaluru,Healthtech,Pre-Seed,https://yourstory.com/2021/07/funding-alert-women-digital-health-startup-uvi-health-titan-capital,Titan Capital;9Unicorns;AngelList;Ghazal Alagh
Flow Club,,20/07/2021,Kerala,Fintech,Pre-Seed,https://yourstory.com/2021/07/funding-kerala-startup-social-investment-app-flow-club-pre-seed-round-antler-india,Antler India
Proxgy,$0.25,19/07/2021,Gurugram,Everything-as-a-Service,Pre-Seed,https://yourstory.com/2021/07/delhi-startup-proxgy-funding-helps-users-finish-chores-remotely,Lexical Systems;Michael Dias and Associates;Suramya Choudhary;Inderjit Singh Makkar
NirogGyan,,16/07/2021,India,SaaS,Seed,https://yourstory.com/2021/07/funding-saas-startup-niroggyan-seed-round-healthcare,Arindam Haldar;Teji HS;Sumit Bagaria;PIEDS
Z Nation Lab (India operations),,19/07/2021,India,Accelerator,Acquisition,https://yourstory.com/2021/07/venture-catalysts-acquires-india-operations-z-nation-lab,Venture Catalysts
Netradyne,$150.00,17/07/2021,India,AI,Series C,https://yourstory.com/2021/07/jobs-roundup-netradyne-fleet-driver-safety-ai,SoftBank Vision Fund;Point72 Ventures;M12
Inshorts,$60.00,16/07/2021,India,News,,https://yourstory.com/2021/07/weekly-funding-roundup-venture-investments-decline-july-zomato-ipo,Vy Capital
GarudaUAV,,15/07/2021,Noida,Drone Services,Acquisition,https://yourstory.com/2021/07/trentar-acquires-75-percent-stake-noida-based-garudauav,Trentar
Apcos Naturals (Just Herbs),,15/07/2021,India,FMCG,Acquisition,https://yourstory.com/2021/07/marico-acquires-majority-stake-apcos-naturals-just-herbs,Marico
Trell,$45.00,15/07/2021,India,social commerce,Series B,https://yourstory.com/2021/07/jobs-roundup-trell-social-commerce-startup,Mirae Asset;H&M Group;LB Investments;KTB Network;Samsung Ventures;Fosun RZ Capital
