Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Everstage,$1.70,12/08/2021,Chennai,SaaS,Seed,https://yourstory.com/2021/08/funding-alert-saas-startup-everstage-seed-round-3one4-capital,3one4 Capital;Elevation Capital;Co-founder of Rippling
Locale.ai,$1.15,12/08/2021,Bengaluru,General,Seed,https://yourstory.com/2021/08/location-analytics-startup-locale-raises-seed-round-chiratae-ventures-better-capital,
Heads Up For Tails,$37.00,12/08/2021,Delhi,Ecommerce,Series A,https://inc42.com/buzz/pet-care-brand-heads-up-for-tails-raises-37-mn-in-series-a-funding/,Verlinvest;Sequoia Capital India;Amitell Capital;W&C PetTech
Skyesports,,12/08/2021,Chennai,Media & Entertainment,Acquisition,https://inc42.com/buzz/digital-entertainment-platform-jetsynthesys-acquires-skyesports/,
Eruditus,$650.00,12/08/2021,Mumbai,Edtech,,https://inc42.com/buzz/edtech-startup-eruditus-valuation-quadrupled-to-3-2-bn-with-650-mn-fundraise/,Accel US;SoftBank Vision Fund II;Canada Pension Plan Investment Board
Unacademy,$440.00,13/08/2021,Bengaluru,Edtech,Series H,https://inc42.com/buzz/zetas-bhavin-turakhia-dragoneer-invest-10-mn-in-unacademy/,Temasek;SoftBank;General Atlantic;Bhavin Turakhia;Dragoneer Investment Group
Hermez Network,$250.00,14/08/2021,India,Blockchain,Acquisition,https://inc42.com/buzz/indias-polygon-acquires-hermez-network-for-250-mn-will-merge-tokens/,Polygon
Ola Electric,$100.00,18/08/2021,Bengaluru,Travel Tech,Debt,https://inc42.com/buzz/ola-electric-transfers-100-mn-debt-funding-to-its-new-subsidiary/,Bank of Baroda
Probus Smart Solutions,$0.50,18/08/2021,Delhi NCR,IoT,Bridge,https://inc42.com/startups/iot-startup-probus-raises-funds-to-help-indian-power-companies-minimise-electricity-wastage/,Unicorn India Ventures;Anuj Khanna;Kiran Alla;Theia Ventures;Devdutt Shah;Kuntesh Chandaria;Urmin Group;Anmol Rastogi
CricHeroes,,18/08/2021,Ahmedabad,Media & Entertainment,Undisclosed,https://inc42.com/buzz/game-platform-games24x7-invests-in-digital-cricket-network-cricheroes/,Games24x7
1K Kirana Bazaar,$7.00,17/08/2021,India,Grocery,Series A,https://entrackr.com/2021/08/1k-kirana-bazaar-raises-7-mn-in-series-a-round/,Info Edge Ventures;Partners of Falcon Edge;Kae Capital
Unacademy,$440.00,17/08/2021,India,Edtech,Series H,https://entrackr.com/2021/08/decoding-unacademy-latest-round-and-shareholding-structure/,Temasek;SoftBank;General Atlantic;Tiger Global;Mirae Asset;Deepinder Goyal;Ritesh Agarwal
YPay,$0.40,16/08/2021,Noida,Fintech,Bridge,https://entrackr.com/2021/08/we-founder-circle-leads-400k-bridge-round-in-ypay/,We Founder Circle;Amit Tyagi;Gaurav Juneja;Ravi Gupta;Pragatii Bhargava
Grofers,$100.00,15/08/2021,Gurugram,Grocery,,https://entrackr.com/2021/08/exclusive-zomato-invests-100-mn-in-grofers-indian-entities/,Zomato
ShareChat,$145.00,13/08/2021,Bengaluru,Social media,Series F,https://entrackr.com/2021/08/the-lowdown-on-sharechat-latest-funding-round-and-shareholding-structure/,Moore Strategic Ventures;Temasek;Mirae-Naver Asia Growth Fund
Probus Smart Things,$0.50,18/08/2021,Delhi,IoT,Bridge,https://yourstory.com/2021/08/funding-iot-communications-data-analytics-startup-probus-unicorn-india-ventures,Unicorn India Ventures;Theia Ventures;Urmin Group
Navia Life Care,$1.00,17/08/2021,Delhi,Healthtech,Series A,https://yourstory.com/2021/08/funding-digital-health-startup-navia-life-care-anicut-angel-fund-9-unicorns,Anicut Angel Fund;9Unicorns
BabyChakra,,17/08/2021,India,D2C,Acquisition,https://yourstory.com/2021/08/babychakra-myglamm-merger-acquistion-targets-rs-500cr-revenue,MyGlamm
Blufit,,16/08/2021,Delhi,Healthtech,Acquisition,https://yourstory.com/2021/08/parafit-acquires-ketogenic-diet-delivery-service-startup-blufit,ParaFit
Rolocule Games,,16/08/2021,Pune,Gaming,Acquisition,https://yourstory.com/2021/08/dream-sports-acquires-pune-sportstech-startup-rolocule-games,Dream Sports
Whiz League,$0.30,12/08/2021,India,Edtech,Seed,https://yourstory.com/2021/08/funding-alert-celebrity-driven-edtech-startup-whiz-league-seed-round,ITI Growth Opportunities;Stanford Angels & Entrepreneurs India;Maheshwari Investments
MetroRide,,12/08/2021,Bengaluru,EV,Seed,https://yourstory.com/2021/08/electric-mobility-platform-metroride-raises-seed-round,Shailesh Powdwal;Sudhir Pai;Bhagirath Tanna;Sushant Divakar
