Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Berrybenka,$5,01/11/2013,India,E-commerce,Series A,http://yourstory.com:80/2013/11/berrybenka-ecommerce-series-b-investment/,
Urban Ladder,$5,01/11/2013,Bengaluru,General,Series A,http://yourstory.com:80/2013/11/urban-ladder-raises-5-million-in-funding-from-saif-partners-and-kalaari-capital/,
ApartmentAdda,,01/11/2013,Bangalore,SaaS,Undisclosed,http://yourstory.com:80/2013/11/apartmentadda-funding/,Bhupen Shah;Raghu Tarra;Sharad Sharma;Tushar Patel;Zaheer Rattonsey
Aujas,,01/11/2013,India,Cybersecurity,Series B,http://yourstory.com:80/2013/11/aujas-series-b-funding-idg-ventures-ivycap-ventures-rvcf/,Rajasthan Venture Capital Fund;IvyCap Ventures;IDG Ventures India
Qubecell,,01/11/2013,Mumbai,Payments,Acquisition,http://yourstory.com:80/2013/11/boku-acquires-qubecell/,Boku
Espresso Logic,$1.6,01/11/2013,India,SaaS,Unknown,http://yourstory.com/2013/11/espresso-logic-funding/,Inventus Capital
Experifun,$0.07,01/11/2013,Bangalore,Education,Unknown,http://yourstory.com:80/2013/11/experifun-sudiksha-knowledge-solutions-funding/,Pearson Affordable Learning Fund;Village Capital
Prizm Payment Services,,01/11/2013,India,Payments,Acquisition,http://yourstory.com:80/2013/11/hitachi-acquires-prizm-payments/,Hitachi
InOpen Technologies,,01/11/2013,Mumbai,Education,Series A,http://yourstory.com:80/2013/11/inopen-funding-benesse/,Benesse Holdings
Zomato,$37,01/11/2013,Delhi,Food Tech,Unknown,http://yourstory.com/2013/11/zomato-funding/,Sequoia Capital;Info Edge
