Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Reliance Retail,$898.20,09/09/2020,India,Logistics,Debt,https://inc42.com/buzz/reliance-retail-raises-inr-7500-cr-from-silver-lake/,Facebook Inc by selling stakes in its Jio Platforms
Nexus-Backed Hasura,$25.00,09/09/2020,Bengaluru,General,Series A,https://inc42.com/buzz/nexus-backed-hasura-raises-25mn-in-series-b-funding-from-lightspeed-others/,Lightspeed Venture Partners;Vertex Ventures US;Nexus Venture Partners;Strive VC;SAP;Tanmai Gopal;Rajoshi Ghosh;Hasura provides data access;John Thomspon
Groww,$30.00,10/09/2020,Bengaluru,Fintech,Series B,https://inc42.com/buzz/groww-raises-30-mn-in-series-c-round-led-by-y-combinator-continuity-fund/,Continuity Fund;Sequoia India;Propel Ventures;Ribbit Capital
CashKaro,$10.00,15/09/2020,Bengaluru,E-commerce,Series B,https://inc42.com/buzz/cashkaro-raises-10-mn-in-series-b-funding-from-korea-investment-partners-kalaari-capital/,Kalaari Capital
EkAnek Networks,$5.40,14/09/2020,Delhi,E-commerce,Seed,https://inc42.com/buzz/ecommerce-startup-ekanek-networks-raises-5-4-mn-in-funding-led-by-alpha-wave-incubation/,Alpha Wave Incubation;Sequoia Capital India
Moms Co,$8.00,15/09/2020,Delhi,E-commerce,Series A,https://inc42.com/buzz/the-moms-co-raises-8-mn-series-b-for-product-expansion/,
Caffeine,$5.03,12/09/2020,Mumbai,General,Series A,https://inc42.com/buzz/personal-care-startup-mcaffeine-raises-inr-42-cr-in-round-led-by-amicus-capital/,Amicus Capital
Airmeet,$12.00,15/09/2020,Bengaluru,General,Series A,https://entrackr.com/2020/09/airmeet-bags-12-mn-series-a-round/,Sequoia India;Redpoint Ventures;Sequoia Capital India;Aarzoo Mittal
Dozee,$1.50,15/09/2020,Bengaluru,Healthtech,,https://yourstory.com/2020/09/funding-alert-dozee-healthtech-startup-prime-venture-yournest-3one4,Prime VP;YourNest;3One4 Capital;Prime Venture Partners
Newton School,$3.00,15/09/2020,Bengaluru,Edtech,Series B,https://yourstory.com/2020/09/edtech-startup-newton-school-funding-nexus-venture-partners,Nexus Venture Partners;DSG Consumer Partners;Saama Capital
PumPumPum,$0.24,14/09/2020,Gurugram,General,Seed,https://yourstory.com/2020/09/funding-used-car-leasing-startup-pumpumpum-debt,Pallav Pandey;Ritesh Malik
EkAnek Network,$4.79,14/09/2020,Delhi,E-commerce,,https://yourstory.com/2020/09/funding-alert-ecommerce-platform-foxy-ekanek-network,Alpha Wave Incubation (AWI)
CustomFit.ai,$5.00,11/09/2020,Bengaluru,SaaS,Pre-Seed,https://yourstory.com/2020/09/funding-alert-saas-startup-customfitai-java-capital,Java Capital;Upsparks;FirstCheque;LetsVenture
Zomato,$100.00,10/09/2020,Gurugram,Foodtech,,https://yourstory.com/2020/09/funding-alert-foodtech-unicorn-zomato-tiger-global-valuation,
QShala,$0.32,10/09/2020,Bengaluru,General,,https://yourstory.com/2020/09/funding-alert-curiosity-learning-platform-qshala-rainmatter-capital,
Hippo Video,$4.50,09/09/2020,Chennai,SaaS,Series A,https://yourstory.com/2020/09/funding-alert-video-customer-experience-platform-hippo-video-series-a,Alpha Wave Incubation;ADQ
Hasura,$25.00,09/09/2020,India,General,Series A,https://yourstory.com/2020/09/funding-alert-startup-hasura-series-b-lightspeed,Vertex Ventures US;Nexus Venture Partners
FabHotels,$1.42,09/09/2020,Delhi,E-commerce,Series B,https://inc42.com/buzz/exclusive-fabhotels-looks-to-raise-over-inr-10-cr-from-rb-investments/,RB Investments
Dream Sports,$225.00,14/09/2020,Mumbai,Media & Entertainment,,https://inc42.com/buzz/dream11-parent-dream-sports-raises-225-mn-led-by-tiger-global-tpg-global-others/,Tiger Global;TPG Global;ChrysCapital;Footpath Ventures
HackerEarth,$6.50,12/09/2020,Bengaluru,SaaS,Series B,https://inc42.com/buzz/with-over-4-mn-developers-hackerearth-aims-to-tap-remote-tech-talent-demand/,Jo Hirao family office
SignalX,$0.75,14/09/2020,Hyderabad,SaaS,,https://yourstory.com/2020/09/funding-risk-management-saas-startup-signalx-3lines-venture-capital,3Lines Venture Capital
Pitstop,$1.20,10/09/2020,Bengaluru,EV & Mobility,,https://yourstory.com/2020/09/funding-alert-acko-car-service-and-repair-platform-pitstop,Acko
