Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.designx.in/,$2.00,30/07/2025,Noida,Automation,Pre-Series A,https://entrackr.com/snippets/designx-raises-2-mn-in-pre-series-a-round-led-by-rockstud-capital-9606526
https://www.passprt.com/,$0.50,29/07/2025,Gurugram,Travel,Pre-Seed,https://entrackr.com/snippets/passprt-trips-raises-500k-in-pre-seed-round-led-by-aroa-venture-partners-9601885
https://littleboxindia.com/,$2.10,30/07/2025,Guwahati,D2C Fashion Brand,,https://entrackr.com/snippets/fashion-startup-littlebox-raises-21-mn-led-by-huddle-and-prath-ventures-9606016
https://www.sharpsell.ai/,$3.42,29/07/2025,Bengaluru,Saas,Series A,https://entrackr.com/snippets/sharpsellai-raises-rs-30-cr-in-series-a-led-by-equentis-angel-fund-9601921
https://snooplay.in/,$0.91,31/07/2025,Noida,Toy Marketplace,Series A,https://entrackr.com/snippets/toy-marketplace-snooplay-raises-pre-series-a1-round-led-by-pravek-family-office-9609864
https://iline.ai/,$0.50,31/07/2025,Noida,Logistics - EV,,https://entrackr.com/snippets/iline-raises-500k-in-angel-round-9609304
https://heizen.work/,$0.50,30/07/2025,Hyderabad,AI-Native Software,Pre-Seed,https://entrackr.com/snippets/software-delivery-startup-heizen-raises-seed-round-led-by-titan-capital-9606453
vahan,,30/07/2025,Bengaluru,Recruitment Platform,Unknown,https://entrackr.com/snippets/vahanai-secures-strategic-investment-from-temaseks-lemmatree-acquires-learn-9605746,
https://navi.com/,$20.00,28/07/2025,Bengaluru,Fintech,Debt,https://entrackr.com/exclusive/exclusive-sachin-bansals-navi-raises-20-mn-debt-9585170
http://zeptonow.com/,$0.86,29/07/2025,Mumbai,Quick Commerce,,https://entrackr.com/zepto-raises-fresh-funds-from-elcid-investment-5-bn-valuation-9601713
https://www.metaforms.ai/,$9.00,31/07/2025,Bengaluru,AI,Series A,https://entrackr.com/snippets/metaforms-raises-9-mn-from-peak-xv-nexus-and-together-fund-9610798
optipro,,29/07/2025,Bengaluru,SaaS,Unknown,https://entrackr.com/snippets/saas-startup-optipro-ai-raises-fresh-funding-9601217,
https://getstan.app/,$8.50,31/07/2025,Bengaluru,Social Gaming,Series A,https://entrackr.com/snippets/social-gaming-platform-stan-raises-85-mn-in-series-a-round-9611968
https://genexisbiotech.com/,$0.46,28/07/2025,Vadodara,Biotech,Seed,https://entrackr.com/snippets/genexis-biotech-raises-rs-4-cr-in-seed-round-led-by-gvfl-9585883
https://arivihan.com/,$4.17,31/07/2025,Indore,Edtech,Pre-Series A,https://entrackr.com/snippets/arivihan-raises-417-mn-in-pre-series-a-round-from-prosus-accel-9609066
,,,,,,
