Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Housing,$5.99,13/05/2020,Gurugram,Proptech,Acquisition,https://inc42.com/buzz/exclusive-housing-raises-inr-50-cr-from-parent-elara-to-expand-business/,
Intello Labs,$5.90,13/05/2020,Gurugram,Agritech,Series A,https://inc42.com/buzz/intello-labs-raises-5-9-mn-series-a-funding-for-expansion/,Saama Capital;GROW;SVG Ventures;Omnivore;Nexus Venture Partners
SirionLabs,$44.00,13/05/2020,Gurugram,SaaS,Series C,https://inc42.com/buzz/sirionlabs-raises-44-mn-to-strengthen-contract-management-saas/,Tiger Global;Avatar Growth Capital
Magicpin,$3.80,18/05/2020,Gurugram,Logistics,Series C,https://inc42.com/buzz/magicpin-raises-3-8-mn-funding-from-lightspeed-others/,
Bira91,$4.55,18/05/2020,Delhi,E-commerce,Series C,https://inc42.com/buzz/amid-liquor-ecommerce-plans-bira91-raises-inr-38-cr-funding-from-sequoia-sofina/,
FrontRow,$3.00,19/05/2020,India,SaaS,,https://entrackr.com/2020/05/exclusive-frontrow-raises-3-mn-from-lightspeed-saif-partners/,
SirionLabs,$65.00,16/05/2020,Pune,Logistics,Series A,https://entrackr.com/2020/05/funding-in-indian-startups-this-week-11-may-16-may/,Tiger Global;Avatar Growth Capital;Tribe Capital LLC;Saama Capital;Bertelsmann India Investments
Cyberbit,$70.00,19/05/2020,India,General,,https://yourstory.com/2020/05/funding-cybersecurity-cyberbit-charlesbank-capital-partners,Claridge Israel
Lendingkart,$38.20,19/05/2020,Ahmedabad,Fintech,Series D,https://yourstory.com/2020/05/funding-alert-fintech-startup-lendingkart-series-d,Alteria Capital
Iron Pillar,$45.00,18/05/2020,India,SaaS,Acquisition,https://yourstory.com/2020/05/vc-firm-iron-pillar-raises-45m,
Eggoz,$0.30,18/05/2020,Bengaluru,Agritech,Series A,https://yourstory.com/2020/05/funding-alert-agritech-egg-startup-eggoz,Sequoia Capital;Sequoia Capita
Magicpin,$3.51,13/05/2020,Gurugram,General,,https://yourstory.com/2020/05/funding-alert-magicpin-lightspeed-ventures,Lightspeed Venture Partners;Moonstone Investments;WaterBridge Venture;The Bunting Family Private Fund;Srivatsan Rajan;Waterbridge Capital;Chairman;Bain;Co India had
Jio Platforms,$790.42,17/05/2020,Mumbai,Telecom,,https://inc42.com/buzz/general-atlantic-to-invest-nearly-inr-6600-cr-in-reliance-jio-platforms/,General Atlantic
Lendingkart,$10.33,18/05/2020,Ahmedabad,Fintech,Series D,https://inc42.com/buzz/exclusive-lendingkart-raising-inr-86-cr-from-fullerton-bertelsmann-others/,Fullerton Financial Holdings;Bertelsmann;India Quotient;Sistema Asia Fund
Swiggy,$1.71,19/05/2020,Bengaluru,Foodtech,Series I,https://entrackr.com/2020/05/swiggy-tops-up-series-i-round/,Samsung Ventures
Pepperfry,$40.00,18/05/2020,Mumbai,E-commerce,Series F,https://entrackr.com/2020/05/pepperfrys-valuation-touches-462-mn-after-pidilite-deal/,Pidilite Industries;Madhumala Ventures;Vedantam Family Trust
Rentomojo,$2.93,14/05/2020,Bengaluru,E-commerce,Series C,https://entrackr.com/2020/05/rentomojos-valuation-crosses-100-mn-after-fresf-fund/,Accel;Chiratae Ventures;Bain Capital;Renaud Laplanche
Vakilsearch,,19/05/2020,Chennai,SaaS,Undisclosed,https://yourstory.com/2020/05/funding-alert-udaan-co-founder-sujeet-kumar-legaltech-vakilsearch,Sujeet Kumar
Byte Prophecy,,18/05/2020,Ahmedabad,Deeptech & AI,Acquisition,https://yourstory.com/2020/05/accenture-acquires-ahmedabad-based-byte-prophecy,Accenture
Winuall,,18/05/2020,Bengaluru,Edtech,Undisclosed,https://yourstory.com/2020/05/funding-alert-ola-co-founder-edtech-startup-winuall,Ankit Bhati;Nitin Gupta
LetsTransport,$1.56,18/05/2020,Bengaluru,Logistics,Venture Debt,https://yourstory.com/2020/05/funding-alert-innoven-capital-logistics-startup-letstransport,InnoVen Capital
HealthAssure,,13/05/2020,India,Healthtech,Acquisition,https://yourstory.com/2020/05/healthassure-acquires-fitmein-healthtech-startup,
GroCurv,,13/05/2020,Gurugram,SaaS,Seed,https://yourstory.com/2020/05/funding-b2b-startup-grocurv-unicorn-investments,Unicorn Investments Pte Ltd
