Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Medikabazaar,$75.00,23/09/2021,Mumbai,Healthtech,Series B,https://yourstory.com/2021/09/funding-healthtech-startup-medikabazaar-cdc-group-creaegis,CDC Group;Creaegis;UK-based development finance institution
Fittr,$11.50,23/09/2021,Pune,General,Pre-Series A,https://yourstory.com/2021/09/funding-pune-based-health-wellness-startup-fittr-raises-115-million,Dream Capital;Elysian Park Ventures;Sequoia Capital’s India Surge
Auntie Fung’s,$0.40,23/09/2021,Bengaluru,EV & Mobility,Seed,https://yourstory.com/2021/09/funding-bengaluru-qsr-startup-auntie-fungs-angel-round,India Angel Network;Ajay Rajgarhia;Nitin Jain;Lead Angels;Lets Venture;Chandigarh Angels
Karbon,$12.00,23/09/2021,India,Fintech,Pre-Series A,https://yourstory.com/2021/09/funding-alert-fintech-startup-karbon-raises-12m-pre-series-a-unicorn-ramp-rainfall-y-combinator,US fintech unicorn Ramp;Rainfall Ventures;Roka Works;Y Combinator participated in the round;US fintech unicorn
Rulezero,$2.50,23/09/2021,Bengaluru,Fintech,Seed,https://yourstory.com/2021/09/funding-equity-management-platform-rulezero-seed-round,Zerodha’s Rainmatter Capital;US fintech fund
Edureka,$29.34,23/09/2021,Bengaluru,Edtech,Acquisition,https://inc42.com/buzz/veranda-acquires-edtech-startup-edureka-for-inr-245-cr/,
Karbon Card,$12.00,23/09/2021,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/corporate-card-startup-karbon-bags-12-mn-in-pre-series-a/,Ramp;Rainfall Ventures;Roka Works;Y Combinator
Myntra,$58.92,24/09/2021,Bengaluru,Ecommerce,,https://inc42.com/buzz/exclusive-myntra-receives-inr-492-cr-ahead-of-festive-season/,FK Myntra Holdings;Quickroutes International
Rista,,24/09/2021,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/retail-tech-startup-dotpe-acquires-rista-marks-foray-into-pos-space/,
MyGlamm,$30.54,28/09/2021,India,Ecommerce,Series C,https://inc42.com/buzz/myglamm-unveils-content-commerce-group-earmarks-inr-750-cr-warchest-to-back-d2c-brands/,Trifecta Leaders Fund;Trifecta Capital;Stride Ventures
Leena AI,$30.00,28/09/2021,Gurugram,Enterprise Tech,Series B,https://inc42.com/buzz/hrtech-leena-ai-raises-30-mn-from-bessemer-b-capital-to-expand-siri-for-employees-application/,Bessemer Venture Partners;Greycroft;B Capital Group
Exponent Energy,,29/09/2021,Bengaluru,Clean Tech,Undisclosed,https://inc42.com/buzz/former-ather-execs-ev-startup-exponent-energy-raises-funds-from-yournest-others/,YourNest;3one4 Capital;AdvantEdge;Rajesh Yabaji;Pushkar Singh
Vedantu,$100.00,29/09/2021,Bengaluru,Edtech,,https://inc42.com/buzz/vedantu-becomes-5th-indian-edtech-startup-to-enter-unicorn-club-raises-100-mn/,ABC World Asia;Coatue Management;Tiger Global;GGV Capital;WestBridge
Grofers,$16.70,29/09/2021,Gurugram,E-commerce,Series G,https://entrackr.com/2021/09/exclusive-grofers-scoops-up-fresh-funds-from-korean-vc-ktb-ventures/,KTB Ventures
Mentza,$0.40,29/09/2021,India,Edtech,Seed,https://entrackr.com/2021/09/inflection-point-ventures-leads-400k-seed-round-in-mentza/,Inflection Point Ventures
The Money Club,$1.70,28/09/2021,India,Fintech,Pre-Series A,https://entrackr.com/2021/09/sosv-and-venture-catalysts-lead-pre-series-a-round-in-the-money-club/,SOSV;Venture Catalysts;Blume Founders' Fund;LetsVenture;Keiretsu Forum;Rockstud Capital;Astarc Ventures;LIV Advisors
88academics,$3.00,27/09/2021,Delhi,Edtech,Pre-Series A,https://entrackr.com/2021/09/edtech-startup-88academics-raiss-3-mn-in-pre-series-a/,Aarin Capital Partners;Piyush Gupta;Vinod Gupta;P S Jayakumar;Ramesh Swaminathan
Eruditus,$465.00,27/09/2021,India,Edtech,,https://entrackr.com/2021/09/unpacking-eruditus-latest-round-secondary-component-and-shareholding/,SoftBank;Accel Leaders;Prosus
mFine,$30.06,25/09/2021,Bengaluru,Healthtech,Series C,https://entrackr.com/2021/09/mfine-scoops-up-rs-251-cr-in-series-c-round-led-by-beenext/,Beenext;Helios Heritas;57 stars Meditech;SBI Ven Capital;Seabright;YS Investments
ZestMoney,$50.00,24/09/2021,India,Fintech,Series C,https://entrackr.com/2021/09/decoding-zestmoney-latest-funding-and-shareholding-structure/,Zip Co Limited;Collie Capital;Thorney Opportunities;Shaw Share Broking;Flourish Ventures;Accion Quona Fund;ON Mauritius;Ribbit Capital
Auntie Fung's,$0.40,23/09/2021,Bengaluru,Foodtech,,https://entrackr.com/2021/09/ian-leads-angel-round-in-qsr-startup-auntie-fungs/,Indian Angel Network;Anjali Malhotra;Ajay Rajgarhia;Nitin Jain;Lead Angels;LetsVentures;Chandigarh Angels
EV Plugs,$0.15,23/09/2021,Delhi,EV,,https://entrackr.com/2021/09/ev-charging-station-aggregator-ev-plugs-raises-150k-in-fresh-round/,Family and Friends
Kolo,$0.55,23/09/2021,Bengaluru,Marketplace,Pre-Seed,https://entrackr.com/2021/09/better-capital-leads-550k-in-pre-seed-round-in-kolo/,Better Capital;Singularity Ventures;Haryopratomo;Rajesh Sawhney;Vir Kasyap
Meesho,$570.00,29/09/2021,India,Social Commerce,,https://yourstory.com/2021/09/startup-news-and-updates-daily-roundup-sep-30-2021,Fidelity Management and Research Company;B Capital Group;Prosus Ventures;SoftBank Vision Fund 2;Facebook
MyGlamm,$30.54,27/09/2021,India,D2C,Series C,https://yourstory.com/2021/09/myglamm-good-glamm-group-rs-255-crore-funding-250-million-run-rate,Trifecta Capital
ZestMoney,$50.00,28/09/2021,Bengaluru,Fintech,Series C,https://yourstory.com/2021/09/fintech-startup-zestmoney-bets-big-india-buy-now-pay-later-bnpl-market,Zip Co;Goldman Sachs;Quona Capital;Xiaomi;Alteria Capital
byteXL,$0.20,28/09/2021,Hyderabad,EdTech,Seed,https://yourstory.com/2021/09/funding-edtech-startup-bytexl-angel-round,Joseph Joy
Sochcast,,28/09/2021,Bengaluru,Audio,Undisclosed,https://yourstory.com/2021/09/funding-audio-content-creator-distributor-sochcast-vinners-hni,Vinners;Raj Nayak;Amritaanshu Agrawal
Sterling Accuris Wellness,$29.94,27/09/2021,Ahmedabad,HealthTech,,https://yourstory.com/2021/09/funding-sterling-accuris-wellness-morgan-stanley-private-equity-asia,Morgan Stanley Private Equity Asia
Upgame,,27/09/2021,Gurugram,SportsTech,Undisclosed,https://yourstory.com/2021/09/funding-alert-premier-league-stalwarts-james-milner-adam-lallana-golf-performance-app-upgame,James Milner;Adam Lallana;Danny Conway;Pawan Munjal;RN Sports Management
bijnis,$30.00,27/09/2021,India,B2B Commerce,Series B,https://yourstory.com/2021/09/b2b-startup-bijnis-series-b-funding-westbridge-capital-infoedge,Westbridge Capital;InfoEdge;Matrix Partners India;Sequoia India;Waterbridge Ventures
Nimble Growth Organics,,24/09/2021,Bengaluru,Agritech,Seed,https://yourstory.com/2021/09/bengaluru-agritech-startup-nimble-growth-organics-seed-round-funding,DVR Rajiv Mohan;Amit Gupta;Shobhit Shukla
My3DSelfie,,23/09/2021,Assam,3D Technology,Pre-Series A,https://yourstory.com/2021/09/funding-alert-3d-digital-asset-my3dselfie-nevf-accelnest,NEDFi Ventures;AccelNest
Blink,$94.00,23/09/2021,Seattle,Design Consultancy,Acquisition,https://yourstory.com/2021/09/mphasis-acquires-us-based-blink,Mphasis
Karkinos Healthcare,$13.17,23/09/2021,Mumbai,HealthTech,,https://yourstory.com/2021/09/tata-group-invest-110-cr-health-tech-firm-karkinos,Tata Group
Wow! Momo,$15.00,23/09/2021,Kolkata,FoodTech,Series C,https://yourstory.com/2021/09/wow-momo-plans-recent-series-c-fundraise-growth,Tree Line Investment Management
