Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mobikwik,$6.23,04/12/2020,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/mobikwik-raises-inr-52-cr-funding-from-ht-group/,Hindustan Media Ventures;Infosys cofounder Kris Gopalakrishnan’s family office Pratithi
Cuemath,$40.00,08/12/2020,Bengaluru,Edtech,Series B,https://inc42.com/buzz/edtech-startup-cuemath-raises-40-mn-from-lgt-lightstone-aspada-alpha-wave-incubation/,Manta Ray Ventures;LGT Lightstone Aspada;Falcon Edge-managed Alpha Wave Incubation;Google;Sequoia;Sequoia Capital;Google’s investment arm Capital G;Manta Ray
CRED,$134.00,05/12/2020,India,Edtech,Series A,https://entrackr.com/2020/12/funding-in-indian-startups-this-week-30-nov-05-dec/,DST Global Partners;PayU;Sequoia Capital India’s Surge;Y Combinator;XRM Media;Pioneer Fund;Twitch co-founder Kevin Lin;VenturEast;Sierra Ventures;Quona Capital;Saama Capital;Soma Capital;Sequoia Capital;Ribbit Capital;Tiger Global
ZipLoan,$43.71,03/12/2020,Delhi,General,Series B,https://entrackr.com/2020/12/exclusive-ziploans-valuation-surges-to-rs-365-cr-in-extended-series-b-round/,SAIF Partners in February 2019
Richpanel,$1.50,09/12/2020,Mumbai,E-commerce,Series A,https://yourstory.com/2020/12/funding-alert-customer-service-platform-richpanel-sequoia-surge,
DealShare,$21.00,08/12/2020,Bengaluru,E-commerce,Series C,https://yourstory.com/2020/12/funding-alert-dealshare-series-c-investment-westbridge-capital,Westbridge Capital;Alpha Wave Incubation - a venture fund managed by Falcon Edge Capital;Z3Partners;Matrix Partners India;Omidyar Network India
Atomberg Technologies,$8.38,08/12/2020,Mumbai,E-commerce,Series A,https://yourstory.com/2020/12/funding-alert-consumer-appliances-startup-atomberg-technologies-a91-partners,A91 Partners
Bombay Play,$1.00,07/12/2020,Mumbai,Gaming,Series A,https://yourstory.com/2020/12/funding-bombay-play-raises-investment-lumikai,Lumikai
Bolo Indya,$1.00,06/12/2020,Gurugram,E-commerce,,https://yourstory.com/2020/12/funding-bolo-indya-short-videos-sharing-platform-inflection-point-ventures,Inflection Point Ventures
New Shop,$2.00,04/12/2020,India,General,Seed,https://yourstory.com/2020/12/funding-alert-retail-startup-new-shop-raises-seed-funding,Huddle Accelerator
TagMango,$0.66,04/12/2020,Mumbai,General,Seed,https://yourstory.com/2020/12/funding-alert-creator-monetization-startup-tagmango-y-combinator-kevin-lin-xrm-media,Y Combinator;Kevin Lin
HappyLocate,$0.53,03/12/2020,Bengaluru,General,Pre-Series A,https://yourstory.com/2020/12/funding-startup-happylocate-pre-series-relocation,VM Ventures
Loop Health,$2.30,03/12/2020,Pune,Fintech,Pre-Seed,https://yourstory.com/2020/12/funding-alert-pune-loop-health-y-combinator-sierra-ventures,US-based venture capital firm;Y Combinator;Soma Capital;Daniel Burka (former Partner at Google Ventures);Kevin Lin (former CTO at Twitch);Shiva Rajaraman (former CTO at WeWork);Al Goldstein (CEO
Infinite Uptime,$5.15,03/12/2020,Pune,Deeptech & AI,Series B,https://yourstory.com/2020/12/funding-alert-infinite-uptime-ventureast-iot-series-b,VenturEast;PayU;THK;Mayfield;GSR Ventures;IIML;GiTV
Fisdom,$7.00,03/12/2020,India,Fintech,,https://inc42.com/buzz/payu-leads-another-round-in-wealth-management-platform-fisdom/,PayU;Quona Capital;Saama Capital
PhonePe,$700.00,03/12/2020,India,Fintech,,https://inc42.com/buzz/phonepe-valued-at-5-5-bn-in-funding-round-after-partial-spin-off/,Walmart
Junio,$3.00,03/12/2020,India,Fintech,Seed,https://inc42.com/buzz/junio-to-raise-seed-round-to-build-pocket-money-cards-for-indian-kids/,
Bolo Indya,$0.40,07/12/2020,Gurugram,Media & Entertainment,,https://inc42.com/buzz/short-video-platform-bolo-indya-raises-400k-from-inflection-point-ventures/,Inflection Point Ventures;Eagle10 Ventures
smallcase,$14.00,08/12/2020,Bengaluru,Fintech,Series B,https://inc42.com/buzz/hdfc-participates-in-investment-tech-startup-smallcases-14-mn-funding-round/,HDFC Bank;DSP Asset Management;Sequoia Capital
RuralBasket,$5.00,09/12/2020,Tamil Nadu,Agritech,,https://inc42.com/buzz/agri-supply-chain-startup-ruralbasket-bags-5-mn-to-kickstart-expansion/,Nativelead Foundation
EPNS,$0.75,08/12/2020,Mumbai,Deeptech & AI,Seed,https://yourstory.com/2020/12/funding-blockchain-startup-epns-seed-investment,Balaji Srinivasan;Kenneth Ng;Scott Moore;Mariano Conti;Anthony Sassano;Ravindra Kumar;Preethi Kasireddy;Andrew Chen;Rezo Zandman;Evgeny Zandman;Danny Christ
The ePlane Company,,04/12/2020,Chennai,Deeptech & AI,Seed,https://yourstory.com/2020/12/funding-alert-eplane-company-seed-speciale-invest,Speciale Invest;FirstCheque;JavaCapital;Farid Ahsan
Dunzo,$3.29,09/12/2020,Bengaluru,Logistics,Series E,https://entrackr.com/2020/12/dunzos-valuation-hits-250-mn-with-fresh-infusion/,
Cuemath,$40.00,07/12/2020,Bengaluru,Edtech,Series C,https://entrackr.com/2020/12/exclusive-cuemath-scores-40-mn-in-series-c-round-valuation-crosses-170-mn/,Lightstone Fund;Alpha Wave Incubation;CapitalG;Manta Ray Ventures
Kutumb,$1.80,05/12/2020,Bengaluru,Social Media,Seed,https://entrackr.com/2020/12/exclusive-surge-leads-seed-round-in-kutumb/,Sequoia Surge;Kunal Bahl;Rohit Bansal
Rivigo,$16.77,05/12/2020,Gurugram,Logistics,,https://entrackr.com/2020/12/warburg-pincus-controlled-scil-to-invest-rs-140-cr-in-rivigo/,Spring Canter Investment Ltd (SCIL)
