Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Classplus,$65.00,24/06/2021,India,Edtech,Series C,https://inc42.com/buzz/edtech-startup-classplus-raises-65mn-funding-led-by-tiger-global/,Tiger Global;Alpha Wave Incubation;Blume Ventures;RTP Global
Orios,$30.00,25/06/2021,Mumbai,Healthtech,Series B,https://inc42.com/buzz/orios-closes-30-mn-fund-for-follow-on-investments/,
GoMechanic,$42.00,24/06/2021,India,General,Series A,https://inc42.com/buzz/gomechanic-bags-42-mn-from-tiger-global-eyes-international-expansion/,Tiger Global;Sequoia Capital;Orios Venture Partners in January 2019;Sequoia Capital India;Orios Venture Partners;Chiratae Ventures
Mn,$237.00,26/06/2021,Delhi,Edtech,Series C,https://inc42.com/infocus/funding-galore/funding-galore-from-classplus-to-gomechanic-237-mn-raised-by-indian-startups-this-week/,Tiger Global;Alpha Wave Incubation;Blume Ventures;RTP Global
Slice,$20.00,28/06/2021,India,Fintech,Series B,https://inc42.com/buzz/fintech-startup-slice-raises-20-mn-led-by-blume-ventures/,Blume Ventures;Gunosy Capital
GoBOLT,$20.00,28/06/2021,Mumbai,Logistics,Series B,https://inc42.com/buzz/gobolt-raises-20-mn-in-series-b-round-led-by-paragon-partners-and-aavishkaar-capital/,Paragon Partners And Aavishkaar Capital;Paragon Partners;Aavishkaar Capital
Quizizz,$31.50,30/06/2021,India,Edtech,Series A,https://inc42.com/buzz/quizizz-bags-31-5-mn-from-tiger-global-yahoo-cofounder-jerry-yang/,US-based venture capital giant Tiger Global;Eight Roads;GSV;Rocketship;Yahoo cofounder Jerry Yang;Eight Roads Ventures;GSV Ventures;Nexus Venture Partners
Treebo Hotels,$16.00,30/06/2021,Bengaluru,SaaS,Series D,https://inc42.com/buzz/treebo-hotels-closes-16-mn-series-d-round-led-by-accor-others/,Accor;Deepak Parayanken of Mozambique Holdings;French multinational hospitality firm Accor
Pharmacy TABLT,$3.00,30/06/2021,India,Healthtech,,https://inc42.com/buzz/online-pharmacy-tablt-secures-3mn-funding-from-siti-cable/,Raj Patodia from Signum Group;Sunil Singhvi from South Handlooms;Manoj Mehta from MTC Group;Gunavanth Vaid from 4G Capital;Aniket Gore from Ceramet group;Kumar Subramanium
CredR,$6.50,30/06/2021,Bengaluru,E-commerce,,https://inc42.com/buzz/credr-raises-6-5-mn-funding-led-by-yamaha-motors-omidyar-network-and-eight-roads-venture/,Yamaha Motors;Omidyar Network India;Eight Roads Ventures;Astarc Ventures
