Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BharatPe,$5.99,10/05/2021,India,Fintech,Debt,https://inc42.com/buzz/bharatpe-raises-inr-50-cr-debt-from-northern-arc-capital/,
SuperOps.ai,$3.00,12/05/2021,India,SaaS,Seed,https://inc42.com/buzz/superops-ai-bags-3-mn-seed-funding-from-elevation-capital-matrix-partners/,
Mn,$91.00,08/05/2021,India,General,Acquisition,https://inc42.com/infocus/funding-galore/funding-galore-from-rapido-to-winzo-91-mn-raised-by-indian-startups-may-3-8/,
Rapido,$43.00,06/05/2021,Bengaluru,General,Series C,https://inc42.com/buzz/rapido-raises-43-mn-in-series-c-led-by-westbridge-capital/,Westbridge Capital
Rapido,$74.00,08/05/2021,Bengaluru,Edtech,Series A,https://entrackr.com/2021/05/funding-in-indian-startups-this-week-03-may-08-may/,WestBridge Capital
RuleZero,$1.20,10/05/2021,India,Fintech,Seed,https://yourstory.com/2021/05/funding-alert-rulezero-seed-round-zerodha-rainmatter-fintech-legal-tech-startup,Zerodha’s Rainmatter Capital;Kris Gopalakrishnan;IndusLaw;Reddy Futures
Haqdarshak,$0.80,11/05/2021,Pune,General,Pre-Series A,https://yourstory.com/2021/05/funding-alert-social-enterprise-startup-haqdarshak-pre-series-a-round,Acumen Fund;The Deepak Group;Impact India Investment Partners;Beyond Capital Fund;Shalini Chhabra;3i Partners were part of the round
Locobuzz,$1.08,11/05/2021,Mumbai,Edtech,Pre-Series A,https://yourstory.com/2021/05/saas-platform-locobuzz-raises-pre-seriesa-round-sidbi-venture,Yuj Ventures
Celcius,$1.00,11/05/2021,India,General,Seed,https://yourstory.com/2021/05/cold-chain-startup-celcius-raises-seed-round,
Myelin Foundry,$1.00,12/05/2021,India,Deeptech & AI,Pre-Series A,https://yourstory.com/2021/05/deeptech-startup-myelin-foundry-raises-pre-seriesa-funding-round,Beyond Next Ventures;Japanese VC firm
Lead School,$30.00,08/05/2021,Mumbai,Edtech,Series C,https://yourstory.com/2021/05/jobs-roundup-edtech-startup-lead-school,WestBridge;Elevar Equity
Stockal,$3.00,06/05/2021,Bengaluru,Deeptech & AI,Pre-Series A,https://yourstory.com/2021/05/funding-alert-digital-infrastructure-investment-startup-stockal-pre-series-a,
Jidoka Technologies,$3.00,06/05/2021,Chennai,General,Pre-Series A,https://yourstory.com/2021/05/funding-alert-chennai-based-jidoka-technologies-seed-round,
Vested Finance,$3.60,06/05/2021,Mumbai,Fintech,Seed,https://inc42.com/buzz/vested-finance-raises-3-6mn-from-us-based-investors/,Moving Capital;Ovo Fund;TenOneTen Ventures;Inflection Point Ventures;Venture Catalysts
Indiabulls Asset Management Company,$20.96,11/05/2021,India,Fintech,Acquisition,https://inc42.com/buzz/groww-acquires-indiabulls-mutual-funds-business-for-inr-175-cr/,Groww
Cron AI,$4.00,11/05/2021,India,AI,Series A,https://inc42.com/buzz/deeptech-startup-cron-ai-bags-4-mn-to-develop-3d-sensor-technology/,VenturEast;Kitaki Ventures;YourNest Venture Capital
Artivatic.ai,,12/05/2021,India,Fintech,Acquisition,https://inc42.com/buzz/kfin-technologies-acquires-17-stake-in-insurtech-startup-artivatic-ai/,KFin Technologies
Zoomcar,$5.50,12/05/2021,Bengaluru,Travel Tech,,https://inc42.com/buzz/zoomcar-looks-up-to-its-us-based-parent-again-raises-5-5-mn-in-a-difficult-market/,Zoomcar Inc
DealShare,$28.00,10/05/2021,India,Social Commerce,Series C,https://entrackr.com/2021/05/exclusive-dealshare-kicks-off-a-new-round-valuation-surpasses-210-mn/,Alpha Wave Incubation (Falcon Edge);WestBridge Capital;Matrix Partners
Rubix Data Sciences,$0.74,10/05/2021,India,B2B,Seed,https://yourstory.com/2021/05/b2b-risk-management-platform-rubix-data-sciences-raises-seed-round,Cactus Venture Partners
Geekster,$0.20,11/05/2021,Gurugram,Edtech,Pre-Seed,https://yourstory.com/2021/05/funding-alert-we-founder-circle-gurugram-integrated-geekster,We Founder Circle;ah! Ventures
Enthu.ai,$0.20,12/05/2021,India,SaaS,,https://yourstory.com/2021/05/funding-alert-appitsimple-founder-ankit-dudhwewala-invest-enthuai,Appitsimple;Ankit Dudhwewala
Cron AI,$4.00,12/05/2021,India,Deeptech,Series A,https://yourstory.com/2021/05/funding-deep-tech-startup-cron-ai-4m-seriesa-ventureeast-kitakiventures,VenturEast;Kitaki Ventures;YourNest Venture Capital
Artivatic.ai,,11/05/2021,India,Insurtech,Acquisition,https://yourstory.com/2021/05/kfintech-acquires-17-pc-stake-in-insurtech-startup-artivatic-ai,KFin Technologies
Indiabulls AMC mutual funds business,$20.96,11/05/2021,Bengaluru,Fintech,Acquisition,https://yourstory.com/2021/05/groww-buy-indiabulls-amc-asset-management-business-175-crore,Groww
Quifers,,10/05/2021,India,Logistics,Acquisition,https://yourstory.com/2021/05/sitics-acquires-majority-stake-logistics-startup-quifers,Sitics Logistic
MyPetrolPump,,10/05/2021,Bengaluru,Fuel Delivery,Acquisition,https://yourstory.com/2021/05/fuelbuddy-acquires-on-demand-fuel-delivery-startup-mypetrolpump,FuelBuddy
