Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Synth AI Labs,$0.12,24/08/2021,Bengaluru,AI,Seed,https://entrackr.com/2021/08/y-combinator-leads-125k-round-in-ai-startup-synth/,Y Combinator
Zetwerk,$150.00,20/08/2021,India,B2B marketplace,Series E,https://entrackr.com/2021/08/zetwerk-becomes-25th-unicorn-of-2021-raises-150-mn-in-series-e/,D1 Capital Partners;Greenoaks;Lightspeed;Avenir;Sequoia Capital;Accel;Kunal Shah;Ritesh Agarwal
Oyo,$5.00,20/08/2021,Gurugram,Hospitality,Series F,https://entrackr.com/2021/08/exclusive-microsoft-invests-5-mn-in-oyo-at-9-6-bn-valuation/,Microsoft
NeoDocs,,25/08/2021,India,Healthtech,Pre-Seed,https://yourstory.com/2021/08/healthtech-startup-neodocs-raises-pre-seed-round,9Unicorns;Y Combinator;Titan Capital;Gemba Capital;Prophetic Ventures
Spoton Logistics,,25/08/2021,Bengaluru,Logistics,Acquisition,https://yourstory.com/2021/08/delhivery-acquires-bengaluru-based-spoton-logistics,Delhivery
payAgri Innovations,,24/08/2021,India,Agritech,Acquisition,https://yourstory.com/2021/08/suumaya-industries-acquires-51pc-stake-agritech-payagri,Suumaya Industries
CommerceUp,,24/08/2021,Gurugram,Ecommerce,Seed,https://yourstory.com/2021/08/ecommerce-startup-commerceup-seed-round-nbventures,NB Ventures
Akudo,,24/08/2021,India,Fintech,Pre-Seed,https://yourstory.com/2021/08/fin-ed-tech-startup-akudo-raises-pre-seed-round-ycombinator,Y Combinator;Incubate Fund India
Imagimake Play Solutions,,24/08/2021,India,Toys,Undisclosed,https://yourstory.com/2021/08/startup-funding-imagimake-play-solutions-velocity,Velocity
O' Be Cocktails,$0.42,23/08/2021,Bengaluru,FMCG,,https://yourstory.com/2021/08/funding-alert-premium-o-be-cocktails-brand-bengaluru-goa,First Cheque;Letsventure;Bhavish Aggarwal;Ankit Bhati;Abhishek Goyal;Sprout Investments
Rapido,$52.00,20/08/2021,India,Mobility,,https://yourstory.com/2021/08/weekly-funding-roundup-venture-investments-decline-startups-postman,Shell Ventures;Yamaha;Kunal Shah
BatteryPool,,19/08/2021,Pune,EV,Seed,https://yourstory.com/2021/08/batterypool-pune-startup-raises-seed-round-ian,IAN;Venture Center;Arjun Seth;Harshavardhan Chitale
SuVitas Holistic Healthcare,,19/08/2021,Hyderabad,Healthtech,Acquisition,https://yourstory.com/2021/08/healthcare-athome-acquires-suvitas-healthtech,HealthCare atHOME
Snack Amor,,19/08/2021,Mumbai,D2C,Pre-Series A,https://yourstory.com/2021/08/funding-alert-food-startup-snack-amor-pre-series-a-round,Sanchit Agarwal;Sujan Sinha;Michael Cooke
