Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.smartworksoffice.com/,$12.00,11/06/2024,Gurugram,Managed Office Space,,https://inc42.com/buzz/smartworks-raises-12-mn-from-ananta-capital-others/
https://finsall.com/,$1.80,12/06/2024,Bengaluru,Fintech - Insurance,Bridge,https://entrackr.com/2024/06/finsall-raises-rs-15-cr-led-by-unicorn-india-ventures-and-seafund/
https://acertvindia.com/,$36.00,13/06/2024,Bengaluru,Consumer Electronics,Series A,https://entrackr.com/2024/06/consumer-electronics-startup-indkal-raises-36-mn-in-series-a/
https://foxtale.in/,$18.00,12/06/2024,Mumbai,E-Commerce - Skincare,Series B,https://entrackr.com/2024/06/d2c-skincare-brand-foxtale-scoops-up-18-mn-led-by-panthera-growth-partners/
https://www.swaayattrobots.com/,$4.00,10/06/2024,Bhopal,Autonomous Car Maker,,https://yourstory.com/2024/06/swaayatt-robots-autonomous-driving-startup-raised-4million-funding
https://www.arthan.finance/,$6.00,10/06/2024,Mumbai,Fintech - NBFC Lending,Series B,https://entrackr.com/2024/06/arthan-finance-raises-rs-50-cr-in-series-b-round/
https://www.credable.in/,$3.60,12/06/2024,Mumbai,Fintech,Debt,https://entrackr.com/2024/06/credable-raises-rs-30-cr-from-sidbi/
clapingo,,11/06/2024,Delhi,Edtech - English Language Learning,Unknown,https://entrackr.com/2024/06/on-demand-english-tutoring-platform-clapingo-raises-pre-series-a-round/,
https://www.skyeair.tech/,$4.00,12/06/2024,Delhi,Drone,Series A,https://entrackr.com/2024/06/drone-logistics-startup-skye-air-raises-4-mn-in-series-a-round/
https://www.indigridtechnology.com/,$5.00,13/06/2024,Manesar,EV,,https://yourstory.com/2024/06/funding-indigrid-technology-5-million-cactus-partners
https://etherealmachines.com/,$13.00,13/06/2024,Bengaluru,Manufacturing,Series A,https://entrackr.com/2024/06/ethereal-machines-raises-13-mn-led-by-peak-xv-and-steadview/
https://www.reneecosmetics.in/,$12.00,13/06/2024,Ahmedabad,E-Commerce - D2C Beauty Brand,Series B,https://entrackr.com/2024/06/exclusive-renee-cosmetics-to-raise-rs-100-cr-at-a-valuation-of-rs-1400-cr/
https://www.olaelectric.com/,$12.00,11/06/2024,Bengaluru,EV,Debt,https://entrackr.com/2024/06/exclusive-ola-electric-raises-rs-100-cr-debt-ahead-of-ipo/
https://www.batterysmart.in/,$65.00,11/06/2024,Gurugram,EV - Battery,Series B,https://entrackr.com/2024/06/battery-smart-raises-65-mn-in-series-b-round/
https://biguineindia.co.in/,$4.80,11/06/2024,Mumbai,Salon Chain,,https://entrackr.com/2024/06/jcb-salons-india-raises-rs-40-cr-from-blacksoil-for-strategic-expansion/
https://palettebrands.in/,$2.00,12/06/2024,Bengaluru,D2C Consumer Brands,Pre-Series A,https://entrackr.com/2024/06/d2c-brand-palette-brands-raises-2-mn-in-pre-series-a-round/
