Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Arya,$21.00,15/12/2020,Noida,Fintech,Series B,https://inc42.com/buzz/agritech-startup-arya-bags-21-mn-led-by-quona-capital/,Quona Capital;LGT Lightstone Aspada;Omnivore have
PhonePe,$21.00,15/12/2020,India,Fintech,Acquisition,https://inc42.com/buzz/phonepe-raises-21-mn-funding-from-flipkart-amid-talks-of-ipo/,
Infra.Market,$20.00,10/12/2020,Mumbai,General,Series B,https://inc42.com/buzz/infra-market-bags-20-mn-in-series-b-from-evolvence-sistema/,Accel;Tiger Global;Nexus
LeadSquared,$28.74,16/12/2020,Bengaluru,SaaS,Series A,https://yourstory.com/2020/12/saas-startup-leadsquared-240cr-series-b-funding-gaja-capital,Gaja Capital
LOGIQ,$1.80,16/12/2020,Bengaluru,Gaming,Seed,https://yourstory.com/2020/12/funding-alert-observability-platform-logiq-seed-round-leo-capital,Leo Capital
WakeFit,$22.16,15/12/2020,Bengaluru,D2C,Series B,https://yourstory.com/2020/12/funding-alert-wakefit-verlinvest-sequoia-capital-india-series-b,Verlinvest;Sequoia Capital India
BiteSpeed,$4.00,15/12/2020,Gurugram,E-commerce,Seed,https://yourstory.com/2020/12/funding-bitespeed-sandeep-tandon-freecharge-whiteboard-capital,Whiteboard Capital;Freecharge Founder Sandeep Tandon-backed Whiteboard Capital;Guild Capital;Omidyar Network India;First Cheque;Upsparks;First Principles
Up,$0.42,15/12/2020,Chennai,General,Seed,https://yourstory.com/2020/12/funding-alert-chennai-startup-cover-it-up-merchandise-ronak-sarda,Manish Mardia;Madan Lal Gundecha;Vimal Jain;Nishank Sakaria
Callify.ai,$1.00,15/12/2020,Mumbai,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/12/funding-alert-smart-calling-startup-callifyai-seed-round,Malpani Ventures
Countingwell,$1.00,15/12/2020,Delhi,Edtech,Pre-Series A,https://yourstory.com/2020/12/funding-maths-learning-app-countingwell-raises-pre-series-a,
Pickrr,$4.00,15/12/2020,Delhi,E-commerce,,https://yourstory.com/2020/12/funding-logistics-startup-pickr-omidyar-network-guild-capital,Guild Capital;Omidyar Network India
Clovia,$4.00,13/12/2020,Noida,General,Series C,https://yourstory.com/2020/12/funding-alert-lingerie-brand-clovia-pre-series-c,Golden Birch Investments;SheCapital Venture Fund
WayCool,$7.80,10/12/2020,Chennai,Agritech,Debt,https://inc42.com/buzz/agri-supply-chain-startup-waycool-raises-7-8-mn-in-debt/,Samunnati;RBL Bank;InnoVen Capital
Wysa,,11/12/2020,Bengaluru,Healthtech,Series A,https://inc42.com/buzz/exclusive-google-backs-mental-health-startup-wysa-in-series-a-round/,Google
Clovia,$4.00,11/12/2020,Noida,E-commerce,Pre-Series A,https://inc42.com/buzz/clovia-to-expand-into-new-categories-with-funding-from-golden-birch/,Golden Birch Investments;SheCapital Venture Fund
OnlineSales.ai,,12/12/2020,India,SaaS,Pre-Series A,https://inc42.com/buzz/ecommerce-saas-startup-onlinesales-ai-raises-pre-series-b-round/,IvyCap Ventures;Core91 VC;Vivek Bhargava;Samrat Zaveri;Ramakant Sharma;Saurabh Dangwal
Delhivery,$25.00,15/12/2020,Delhi,Logistics,,https://inc42.com/buzz/steadview-invests-logistics-tech-unicorn-delhivery/,Steadview Capital
Zenoti,$160.00,15/12/2020,India,SaaS,Series D,https://inc42.com/buzz/zenoti-joins-indias-saas-unicorn-club-with-160-mn-funding/,Advent International;Tiger Global;Steadview Capital
M1xchange,$4.50,15/12/2020,India,Fintech,,https://inc42.com/buzz/msme-fintech-startup-m1xchange-funding-beenext-asia-mayfield/,Beenext Asia;Mayfield India
Hashnode,$2.10,15/12/2020,India,SaaS,Seed,https://inc42.com/buzz/hashnode-raises-2-1-mn-in-round-led-by-sequoia-surge/,Sequoia Surge;Blume Ventures;Naval Ravikant;Kunal Shah;Girish Mathrubootham
Fleeca India,,16/12/2020,India,Logistics,Seed,https://yourstory.com/2020/12/funding-alert-bridgestone-india-invests-fleeca-india,Bridgestone India
Sreyas Holistic Remedies,$1.20,16/12/2020,Hyderabad,Healthtech,Venture Debt,https://yourstory.com/2020/12/alternative-credit-platform-blacksoil-investment-sreyas-holistic-remedies,BlackSoil
Vegolution,$1.00,15/12/2020,Bengaluru,Foodtech,Seed,https://yourstory.com/2020/12/nutrition-startup-vegolution-funding,
Rekrut India,,15/12/2020,Mumbai,SaaS,Acquisition,https://yourstory.com/2020/12/edtech-startup-upgrad-acquires-recruitment-firm-rekrut-india,upGrad
Wakefit,$22.16,16/12/2020,Bengaluru,D2C,Series B,https://entrackr.com/2020/12/wakefit-scores-rs-185-cr-in-series-b-round-led-by-verlinvest-and-sequoia/,Verlinvest;Sequoia Capital India
Smallcase,,14/12/2020,Bengaluru,Fintech,Series B,https://entrackr.com/2020/12/smallcase-valuation-surges-to-rs-374-cr-after-latest-infusion-from-hdfc/,HDFC Bank
Ergos,,11/12/2020,Patna,Agritech,Series A,https://entrackr.com/2020/12/cdc-group-backs-patna-based-agritech-startup-ergos/,CDC Group
