Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Cava Athleisure,$4.79,29/01/2026,Bengaluru,D2C,Series A,https://entrackr.com/snippets/cava-athleisure-secures-rs-40-cr-in-series-a-round-led-by-sharrp-ventures-11055826,Sharrp Ventures; V3 Ventures; Spring Marketing Capital
Biopeak,$2.70,29/01/2026,India,Healthtech,,https://entrackr.com/snippets/health-tech-startup-biopeak-raises-27-mn-led-by-nikhil-kamaths-nksquared-11039707,NKSquared
OneARVO,$0.15,29/01/2026,Delhi,Deeptech,Pre-Seed,https://entrackr.com/snippets/deep-tech-startup-onearvo-raises-pre-seed-round-led-by-ipv-11039524,Inflection Point Ventures
Vimag Labs,$5.00,29/01/2026,India,Deeptech,,https://entrackr.com/snippets/deep-tech-startup-vimag-labs-raises-5-mn-led-by-accel-11039322,Accel; Chakra Growth Fund; Thinkuvate
Easy Home Finance,$30.00,29/01/2026,Mumbai,Fintech,Series C,https://entrackr.com/news/easy-home-finance-raises-30-mn-in-series-c-led-by-investcorp-11039108,Investcorp; Claypond Capital; SMBC Asia Fund
1Buy.AI,$3.89,29/01/2026,India,SaaS,Seed,https://entrackr.com/snippets/1buyai-raises-rs-325-cr-in-seed-round-led-by-100unicorns-11039023,100Unicorns; Ashish Kacholia; Gruhas; FJ Labs
EarthSync,$1.00,29/01/2026,India,AI,Pre-Seed,https://entrackr.com/snippets/earthsync-raises-1-mn-in-pre-seed-round-led-by-theia-ventures-11038751,Theia Ventures; Eximius Ventures
Good Monk,$2.70,30/01/2026,India,FMCG,Pre-Series A,https://entrackr.com/exclusive/exclusive-good-monk-to-top-up-pre-series-a-at-27x-valuation-premium-11058691,RPSG Capital Ventures; Sharrp Ventures
Digantara,$50.00,30/01/2026,Bengaluru,Spacetech,Series B,https://entrackr.com/decoding/spacetech-startup-digantara-hits-200-mn-valuation-after-series-b-funding-11056913,Reliance Business Ventures; 360 One; SBI Ventures; Ronnie Screwvala; Peak XV Partners
Drivn,$80.00,02/02/2026,India,Electric Mobility,Debt,https://entrackr.com/news/electric-mobility-platform-drivn-secures-80-mn-commitment-from-nomura-11068708,Nomura
Dreamfly Innovations,$0.36,02/02/2026,Bengaluru,Deeptech,Debt,https://entrackr.com/snippets/dreamfly-innovations-raises-rs-3-cr-debt-from-sidbi-11066996,SIDBI
JJG Aero,$30.00,02/02/2026,Bengaluru,Aerospace,,https://entrackr.com/news/aerospace-components-manufacturer-jjg-aero-raises-30-mn-led-by-norwest-11066196,Norwest
Loop AI,$14.00,03/02/2026,Bengaluru,AI,Series A,https://entrackr.com/snippets/enterprise-ai-platform-loop-ai-raises-14-mn-in-series-a-round-11072488,Nyca Partners;Base10;Afore Capital;Converge;Alumni Ventures
Mindcase,$0.18,03/02/2026,Gurugram,SaaS,Pre-Seed,https://entrackr.com/snippets/market-intelligence-startup-mindcase-raises-seed-funding-led-by-ajvc-11069641,AJVC
Cosmix,$26.95,04/02/2026,India,D2C,,https://entrackr.com/news/marico-acquires-60-stake-in-d2c-nutrition-startup-cosmix-11076402,Marico
Vibrium,$1.00,04/02/2026,Gurugram,AI,Seed,https://entrackr.com/snippets/agentic-ai-platform-vibrium-raises-1-mn-in-seed-round-11075601,Bhavesh Gupta
Gamepoint,$0.84,04/02/2026,India,Sportstech,Pre-Series A,https://entrackr.com/snippets/sports-tech-startup-gamepoint-raises-pre-series-a-round-11075216,Raj P Narayanam;Aditya Vuchi;Praveen Raju
Alt DRX,$0.72,04/02/2026,India,Fintech,,https://entrackr.com/snippets/nila-spaces-acquires-minority-stake-in-fintech-startup-alt-drx-11074996,Nila Spaces
1.5 Degree,$1.00,04/02/2026,India,Food & Beverage,Pre-Series A,https://entrackr.com/snippets/alternative-dairy-startup-15-degree-raises-1-mn-in-pre-series-a-led-by-35north-ventures-11074779,35North Ventures
The Whole Truth,$51.00,04/02/2026,India,FMCG,Series D,https://entrackr.com/news/the-whole-truth-raises-51-mn-in-series-d-funding-11074658,Sofina;Sauce.vc;Peak XV Partners;Rainmatter Health;Ayra Ventures
Varaha,$20.00,04/02/2026,India,Climatetech,Series B,https://entrackr.com/news/climate-tech-startup-varaha-raises-20-mn-in-series-b-led-by-westbridge-capital-11074654,WestBridge Capital;RTP Global;Omnivore
