Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Razorpay,$250.00,02/09/2021,Bengaluru,Fintech,Series E,https://inc42.com/buzz/fintech-unicorn-razorpay-to-raise-250-mn-at-4-bn-valuation-report/,
Mn,$130.00,04/09/2021,Mumbai,Fintech,Series B,https://inc42.com/infocus/funding-galore/funding-galore-over-130-mn-raised-by-indian-startups-this-week/,
Dukaan,$11.00,06/09/2021,India,E-commerce,Pre-Series A,https://inc42.com/buzz/dukaan-raises-11-mn-from-640-oxford-ventures-eyes-expansion/,640 Oxford Ventures;Snow Leopard Ventures;Lightspeed Partners;Matrix Partners India
ShopUp,$75.00,07/09/2021,Bengaluru,E-commerce,Series B,https://inc42.com/buzz/shopup-raises-75-mn-led-by-valar-ventures-will-hire-more-in-india/,Prosus Ventures
BYJU’s,$150.00,08/09/2021,India,Edtech,Series F,https://inc42.com/buzz/byjus-raises-150-mn-led-by-asmaan-ventures-valuation-over-16-8-bn/,Asmaan Ventures;Takes Valuation To Over $16
Leap,$55.00,08/09/2021,Bengaluru,Edtech,Series C,https://inc42.com/buzz/leap-raises-55-mn-to-help-more-indians-study-abroad/,Owl Ventures;To Help More Indians Study Abroad
CollegeDekho,$26.50,08/09/2021,Gurugram,Edtech,Series B,https://inc42.com/buzz/collegedekho-raises-26-5-mn-plans-entry-into-student-accommodation/,
Vahdam India,$20.84,08/09/2021,India,D2C,Series D,https://inc42.com/buzz/native-wellness-startup-vahdam-india-raises-inr-174-cr-amid-d2c-ecommerce-wave/,IIFL AMC’s Private Equity Fund;Infosys founder Kris Gopalkrishnan’s family office;Urmin Group;White Whale Ventures
WeRize,$8.00,08/09/2021,Bengaluru,Fintech,Series A,https://inc42.com/buzz/meesho-style-fintech-startup-werize-bags-8-mn-to-launch-social-shopify-of-finance/,3one4 Capital;Kalaari Capital;Picus Capital;Orios Venture Partners
Crunch,$0.66,06/09/2021,Chennai,Deeptech & AI,Seed,https://inc42.com/buzz/nft-focused-blockchain-analytics-startup-bitscrunch-raises-funds-from-genblock-capital/,Covalent;Double Peak;GenBlock Capital;Ledger Prime;MEXC Global;Synaps;NFT ecosystem players
Byju’s,$150.00,07/09/2021,Bengaluru,Edtech,Series F,https://entrackr.com/2021/09/exclusive-byjus-raises-around-150-mn-led-by-asmaan-ventures/,Asmaan Ventures
Wellcurve,$0.96,07/09/2021,New Delhi,General,Seed,https://entrackr.com/2021/09/harvard-alums-leads-600k-seed-round-in-wellcurve/,9 Harvard alumnus as a part of Harvard’s President Management Programme;9 Harvard alumni as a part of Harvard’s President Management Programme
Proeon,$2.10,07/09/2021,Pune,General,Seed,https://entrackr.com/2021/09/food-ingredient-startup-proeon-raises-rs-17-5-cr-in-seed-round/,
Flipspaces,$2.00,07/09/2021,India,SaaS,Series B,https://entrackr.com/2021/09/interior-design-startup-flipspaces-raises-2-mn-in-pre-series-b-round/,IIFL AMC;Carpediem Capital
Biddano,$2.00,06/09/2021,Pune,General,,https://entrackr.com/2021/09/healthcare-product-distribution-platform-biddano-raises-2-mn-in-fresh-round/,Gokul Rajaram;Pinterest;JPIN Venture Catalysts Uk;Livspace founder Ramakant Sharma
Fieldproxy,$0.24,06/09/2021,India,SaaS,Series A,https://entrackr.com/2021/09/saas-startup-fieldproxy-raises-rs-2-cr-in-seed-round/,LetsVenture;2am VC;100x;Inflection Point Ventures (IPV);Oil;Natural Gas Corporation (ONGC)
Mn. Skit,$106.00,04/09/2021,India,E-commerce,Series A,https://entrackr.com/2021/09/funding-in-indian-startups-this-week-30-aug-04-sep/,WestBridge Capital;Gulf Islamic Investments (GII);Northern Arc;KKR-backed Incred;Sequoia Capital India;Elevation Capital;Bertelsmann India Investments
AppsForBharat,$10.00,02/09/2021,India,General,Series A,https://entrackr.com/2021/09/appsforbharat-raises-10-mn-from-elevation-capital-sequoia-and-others/,Elevation Capital;Sequoia Capital India;BEENEXT which also saw participation from WEH Ventures;BEENEXT;Matrix Partners India;WEH Ventures
Vahdam,$20.84,08/09/2021,Delhi,D2C,Series D,https://yourstory.com/2021/09/funding-alert-d2c-tea-startup-vahdam-iifl-amc,IIFL AMC's private equity fund;Infosys co-founder Kris Gopalakrishnan's family office;Sixth Sense Ventures
Gigforce,$3.00,07/09/2021,Gurugram,General,Pre-Series A,https://yourstory.com/2021/09/funding-gig-worker-startup-gigforce-raises-pre-seriesa-endiya-partners,Endiya Partners
COGOS,$2.00,07/09/2021,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2021/09/funding-alert-enterprise-logistics-startup-cogos-raises-funds,Transworld Group
