Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Box8,$3.59,22/04/2020,Mumbai,Foodtech,Series B,https://inc42.com/buzz/box8-bags-inr-30-cr-from-mayfield-iifl-as-investors-rush-to-cloud-kitchens/,
Bugworks,$7.50,23/04/2020,Bengaluru,General,Series B,https://inc42.com/buzz/bugworks-raises-7-5-mn-series-b-to-kill-drug-resistant-bacteria/,University of Tokyo Edge Capital;Global Brain Corporation;Japan-based University of Tokyo Edge Capital (UTEC);South Africa-based Acquipharma Holdings;US-government backed
Vedantu,$6.80,24/04/2020,Bengaluru,Edtech,Series C,https://inc42.com/buzz/edtech-startup-vedantu-raises-6-8-mn-from-kb-global/,South Korea-based KB Global Platform;Legend Capital;New York-based Tiger Global Management;WestBridge Capital
DMI Group,$123.00,24/04/2020,Delhi,Fintech,,https://inc42.com/buzz/dmi-group-raises-123-mn-from-nxc-corporation/,NXC Corporation
Parent,$20.00,25/04/2020,Delhi,E-commerce,Series C,https://inc42.com/buzz/bira91-parent-bags-20-mn-funding-amid-dry-spell/,Sequoia Capital India;Belgium’s Sofina Capital
LoadShare,$1.80,24/04/2020,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/loadshare-raises-inr-15-cr-series-b-from-cdc-group/,Stellaris Venture Partners;Matrix Partners
Convosight,$4.00,27/04/2020,Delhi,General,Pre-Series A,https://inc42.com/buzz/convosight-bags-4-mn-from-ivycap-sequoia-indias-surge/,IvyCap Ventures;Sequoia Capital
NBFC DMI,$123.00,24/04/2020,Delhi,Fintech,,https://yourstory.com/2020/04/funding-delhi-nbfc-dmi-nexon-south-korea-gaming,DMI Limited;NXC Corporation
Indusface,$5.00,23/04/2020,India,General,Acquisition,https://yourstory.com/2020/04/funding-it-solutions-startup-indusface-tata-capital,
Vedantu,$6.80,23/04/2020,Bengaluru,Edtech,,https://yourstory.com/2020/04/funding-alert-edtech-startup-vedantu-kb-global,Tiger Global;Accel
CredR,$6.00,22/04/2020,Mumbai,General,Seed,https://yourstory.com/2020/04/funding-alert-two-wheeler-marketplace-credr-stride-ventures,Omidyar Network India
YAP,$4.50,22/04/2020,Mumbai,Fintech,Series A,https://inc42.com/buzz/beenext-leads-4-5-mn-series-a-funding-round-in-yap/,BEENEXT;8i Ventures Fund;DMI Group;Better Capital;Alok Mittal;Ashneer Grover;Amrish Rau;Jitendra Gupta;Abhishant Pant
Bijak,$12.00,24/04/2020,Gurugram,Agritech,Series A,https://inc42.com/buzz/bijak-is-raising-11-mn-in-series-a-funding/,RTP Global;Omnivore;Omidyar Network India;Sequoia Surge;Better Capital
Dailyhunt,$4.58,22/04/2020,Bengaluru,Media & Entertainment,Series G,https://inc42.com/buzz/exclusive-dailyhunt-raising-inr-38-cr-in-series-g-funding-from-sofina/,Sofina
Consure Medical,$0.43,28/04/2020,New Delhi,Healthtech,Series B,https://inc42.com/buzz/exclusive-letsventure-tessol-consure-medical-raise-fresh-fundings/,Accel Partners;Jayesh Arvind Parekh
Fittr,$2.00,28/04/2020,Pune,Healthtech,Pre-Series A,https://inc42.com/buzz/fittr-raises-2-mn-from-sequoia-capital-indias-surge-to-expand-fitness-community/,Sequoia Capital India Surge
BlackBuck,$2.99,27/04/2020,Bengaluru,Logistics,Debt,https://inc42.com/buzz/exclusive-amid-supply-chain-hurdles-blackbuck-looks-for-debt-funding/,Trifecta Capital
Flipkart,$62.00,28/04/2020,Bengaluru,E-commerce,,https://entrackr.com/2020/04/flipkart-marketplace-receives-62-mn-from-holding-entity/,Flipkart Private Limited
NewsBytes,$0.47,27/04/2020,New Delhi,Deeptech & AI,Series A,https://entrackr.com/2020/04/former-wsj-editors-firm-invests-in-indian-news-platform-newsbytes/,North Base Media;Indian Dream Capital;JITO Angels
PhonePe,$28.00,27/04/2020,Bengaluru,Fintech,,https://entrackr.com/2020/04/flipkart-infuses-28-mn-in-its-payments-arm-phonepe/,Flipkart
Bira 91,$20.00,24/04/2020,Delhi,Foodtech,Bridge,https://entrackr.com/2020/04/bira-91-raises-20-mn-bridge-round-from-sequoia-and-sofina/,Sequoia Capital;Sofina
Ixigo,$4.19,24/04/2020,Gurugram,Logistics,Series B,https://entrackr.com/2020/04/exclusive-ixigo-set-to-raise-rs-35-cr-from-amar-ujala/,Amar Ujala
Aker Foods,,28/04/2020,Pune,Foodtech,Undisclosed,https://yourstory.com/2020/04/funding-alert-mumbai-angels-network-aker-foods,Mumbai Angels Network
AsknBid,,27/04/2020,Bengaluru,Fintech,Undisclosed,https://yourstory.com/2020/04/funding-alert-mumbai-angels-network-investment-tech-startup-asknbid,Ravikanth Reddy;Mumbai Angels Network;Regentway Ventures
Bira 91,$30.00,25/04/2020,Delhi,E-commerce,Series C,https://yourstory.com/2020/04/funding-alert-bira-91-sequoia-india-sofina,Sequoia India;Sofina;Sixth Sense Ventures;Neoplux
dotin Inc.,,24/04/2020,India,Deeptech & AI,Seed,https://yourstory.com/2020/04/funding-ai-service-platform-dotin-arka-venture-labs,Arka Venture Labs;Qu Ventures
UzhavarBumi Agro Products,$0.20,23/04/2020,Madhuranthakam,Fintech,,https://yourstory.com/2020/04/funding-native-angels-network-dairy-products-startup-uzhavarbumi,Sankar Kanagasabai;Native Angels Network
DrinkPrime,,23/04/2020,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2020/04/funding-bangalore-water-purifier-startup-drinkprime,Abhishek Goyal;Bharat Jaisinghani;FirstCheque;Ankit Agarwal;Harpreet Singh Grover;Sanjay Sunku
