Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Sequoia-Backed PagarBook,$15.00,17/12/2020,India,General,Series A,https://inc42.com/buzz/sequoia-backed-pagarbook-bags-series-a-to-push-smb-digitisation-platform/,Sequoia Capital;India Quotient
Skuad,$4.00,21/12/2020,India,General,Seed,https://inc42.com/buzz/remote-employee-management-platform-skuad-raises-4-mn-funding/,BEENEXT;Anthemis Group
Exchange CoinDCX,$13.50,22/12/2020,Mumbai,Fintech,Series A,https://inc42.com/buzz/coindcx-raises-13-5-mn-in-series-b-round-led-by-block-one/,Block
CoinDCX,$11.98,22/12/2020,India,Web3 & Crypto,Series A,https://entrackr.com/2020/12/indias-crypto-exchange-coindcx-raises-rs-100-crore-in-series-b-round/,Block
Zenoti,$118.00,19/12/2020,Gurugram,Agritech,Series A,https://entrackr.com/2020/12/funding-in-indian-startups-this-week-14-19-dec/,Sequoia Capital;Verlinvest;Sequoia Capital India;Sequoia Capital India’s Surge;India Quotient;Stakeboat Capital;Silicon Valley-based entrepreneur Jyoti Bansal
Zomato,$660.00,19/12/2020,Gurugram,Foodtech,,https://entrackr.com/2020/12/zomato-closes-660-mn-round-at-a-valuation-of-3-9-bn/,
Rebel Foods,$0.72,17/12/2020,Bengaluru,Foodtech,,https://entrackr.com/2020/12/exclusive-rebel-foods-picks-up-a-14-stake-in-foodybuddy/,
Shiprocket,$7.50,17/12/2020,Delhi,E-commerce,Series C,https://entrackr.com/2020/12/shiprocket-raises-7-5-mn-in-extended-series-c-round-at-a-valuation-of-148-mn/,
Angels,$2.99,22/12/2020,Gurugram,Fintech,,https://yourstory.com/2020/12/funding-circle-of-angels-investors-early-stage-startups,
Ayana,$390.00,18/12/2020,India,General,,https://yourstory.com/2020/12/funding-alert-renewable-player-ayana-raises-390m-dollars,
PagarBook,$15.00,17/12/2020,India,General,Series A,https://yourstory.com/2020/12/funding-alert-pagarbook-raises-15m-funding-sequoia-capital,Sequoia Capital;India Quotient
Exotel,$4.79,17/12/2020,Bengaluru,General,Seed,https://yourstory.com/2020/12/funding-alert-cloud-telephony-exotel-a91partners-digital,
M1xchange,$4.50,17/12/2020,Delhi,General,,https://yourstory.com/2020/12/funding-alert-m1xchange-raises-45m-funding-beenext-mayfield,
Fleeca,,17/12/2020,Jaipur,EV & Mobility,Undisclosed,https://inc42.com/buzz/bridgestone-india-invests-in-tyre-management-startup-fleeca-to-bulk-up/,Bridgestone India
Zomato,$660.00,18/12/2020,Gurugram,Foodtech,,https://inc42.com/buzz/zomato-closes-660-mn-funding-round-with-10-new-investors-on-board/,Tiger Global;Kora Capital;Luxor Capital;Fidelity;D1 Capital;Baillie Gifford;Mirae Asset;Steadview Capital
Pine Labs,,21/12/2020,India,Fintech,Undisclosed,https://inc42.com/buzz/pine-labs-funding-lone-pine-valuation/,Lone Pine Capital
MedPlus,$203.00,21/12/2020,India,Healthtech,,https://inc42.com/buzz/medplus-close-to-raising-funds-from-warburg-pincus-to-take-on-healthtech-rivals/,Warburg Pincus;Goldman Sachs;Edelweiss
Moneyboxx,$1.30,21/12/2020,India,Fintech,Venture Debt,https://inc42.com/buzz/sme-lender-moneyboxx-bags-1-3-mn-venture-debt-from-blacksoil-others/,BlackSoil Capital;Caspian Impact Investments;Ashv Finance
EWar Games,,21/12/2020,Bengaluru,Media & Entertainment,Pre-Series A,https://inc42.com/buzz/ewar-games-raises-pre-series-a-funding-to-boost-esports-penetration/,Inflection Point Ventures;JITO Angel Network;Hyderabad Angels;Eximius Ventures
Glance,$145.00,22/12/2020,India,Media & Entertainment,,https://inc42.com/buzz/glance-turns-unicorn-in-under-two-years-with-funding-from-google/,Google;Mithril Capital
DailyHunt,$100.00,22/12/2020,India,Media & Entertainment,,https://inc42.com/buzz/dailyhunt-turns-unicorn-with-100-mn-funding-from-google-microsoft/,Google;Microsoft;Alpha Wave Incubation
Slurrp Farm,$2.00,23/12/2020,Gurugram,E-commerce,Series A,https://inc42.com/buzz/d2c-food-brand-slurrp-farm-raises-2-mn-in-series-a-funding/,Fireside Ventures
Awign Enterprises,$0.48,22/12/2020,Bengaluru,SaaS,Venture Debt,https://yourstory.com/2020/12/blacksoil-funding-work-fulfilment-platform-awign-enterprises,BlackSoil
OurEye.ai,$0.12,19/12/2020,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2020/12/startup-funding-oureyeai-100x-vc-amara-ventures,100X.VC;Amara Ventures
OnlineSales.ai,,18/12/2020,Pune,SaaS,Pre-Series B,https://yourstory.com/2020/12/startup-funding-onlinesalesai-pre-series-b-round-ivycap-ventures-core91,IvyCap Ventures;Core91 VC;Vivek Bhargava;Samrat Zaveri;Ramakant Sharma;Saurabh Dangwal
