Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AuthBridge,$7.00,06/12/2021,Delhi,Deeptech & AI,Series B,https://inc42.com/buzz/authbridge-raises-7-mn-series-b-from-phi-capital/,Delhi-based Phi Capital
ZONE,$10.00,06/12/2021,India,SaaS,Series A,https://inc42.com/buzz/chargezone-raises-10-mn-to-expand-ev-charging-network/,Venture Catalysts;Fast DC Charging Network for electric buses;SaaS
Pocket FM,$22.40,06/12/2021,India,General,Series B,https://inc42.com/buzz/pocket-fm-raises-22-4-mn-from-lightspeed-and-others/,Lightspeed
CometChat,$10.00,07/12/2021,Mumbai,General,Series A,https://inc42.com/buzz/cometchat-raises-10-mn-to-provide-enterprise-cpaas-integration/,Signal Peak Ventures (SPV)
PlanetSpark,$13.50,07/12/2021,India,Edtech,Series B,https://inc42.com/buzz/planetspark-raises-13-5-mn-to-teach-children-communication-skills/,Prime Venture Partners
Probus Insurance,$6.70,07/12/2021,India,Fintech,Series A,https://inc42.com/buzz/insurtech-startup-probus-insurance-raises-6-7-mn-series-a-funding/,BlueOrchard Impact Investment Managers
Suki.ai,$55.00,07/12/2021,India,Healthtech,Series C,https://inc42.com/buzz/suki-ai-raises-55-mn-to-build-ai-powered-voice-assistant-for-doctors/,March Capital;Venrock;Flare Capital
MoEngage,$30.00,07/12/2021,Bengaluru,Deeptech & AI,Series D,https://inc42.com/buzz/moengage-raises-30-mn-for-product-innovation-growth-strategy/,Steadview Capital;Multiples Alternate Asset Management
RateGain,$71.72,07/12/2021,India,General,,https://inc42.com/buzz/rategain-ipo-booked-41-on-day-1-backed-by-robust-retail-demand/,Robust Retail Demand
Exponent Energy,$5.00,08/12/2021,India,EV & Mobility,Pre-Series A,https://inc42.com/buzz/exponent-energy-raises-5-mn-in-pre-series-a-funding-round/,YourNest VC;3one4 Capital;AdvantEdge VC doubled down on their earlier investment
IPO-Bound Ola,$139.00,08/12/2021,India,General,Pre-IPO,https://inc42.com/buzz/exclusive-ipo-bound-ola-picks-up-139-mn-from-edelweiss-iifl/,Edelweiss;Hero Enterprise;IndiaMART founder Brijesh Kumar Agrawal
STOPS,$1.00,09/12/2021,Delhi,General,Pre-Series A,https://entrackr.com/2021/12/gostops-raises-additional-1-mn-in-a-bridge-round/,Rohit Chanana of Sarcha Advisors
Clensta,$2.40,09/12/2021,India,D2C,Series A,https://entrackr.com/2021/12/clensta-raises-rs-20-cr-in-a-series-a-round/,Venture Catalysts;Inflection Point Ventures
Otipy,$26.00,08/12/2021,Gurugram,Agritech,Series B,https://entrackr.com/2021/12/exclusive-otipy-raises-26-mn-ongoing-series-b-round/,
Samosa Party,$2.00,08/12/2021,Bengaluru,General,Pre-Series A,https://entrackr.com/2021/12/samosa-party-raises-2-mn-in-pre-series-a-round/,
LenDenClub,$10.00,07/12/2021,Mumbai,General,Series A,https://entrackr.com/2021/12/lendenclub-raises-10-mn-in-series-a-round/,Ohm Stock Brokers;Artha Venture Fund;Kunal Shah
OyChef,$0.30,06/12/2021,Hyderabad,General,Seed,https://entrackr.com/2021/12/oychef-secures-rs-2-5-cr-seed-fund/,
Bizongo,$110.00,06/12/2021,Mumbai,E-commerce,Series C,https://entrackr.com/2021/12/bizongo-raises-110-mn-led-by-tiger-global-at-600-mn-valuation/,Tiger Global at $600 Mn valuation;Tiger Global
LoanKuber,$1.56,06/12/2021,New Delhi,General,Pre-Series A,https://entrackr.com/2021/12/loankuber-raises-rs-13-cr-in-pre-series-a-round/,Lets Venture which saw participation from Inflection Point Ventures among other investors;Inflection Point Ventures among other investors
Trinkerr,$6.60,09/12/2021,Bengaluru,General,Series A,https://yourstory.com/2021/12/ys-exclusive-trinkerr-raises-6million-led-by-accel-india-social-trading-startup,Accel India;Accel India in Series A investment
CloudSEK,$7.00,08/12/2021,India,Deeptech & AI,Series A,https://yourstory.com/2021/12/cybersecurity-startup-cloudsek-raises-seriesa-massmutual-ventures,MassMutual Ventures;Omidyar Network India
Sense,$50.00,06/12/2021,Bengaluru,Logistics,Series D,https://yourstory.com/2021/12/funding-alert-hrtech-startup-sense-raises-50-million-softbank,SoftBank Vision Fund 2
Bizongo,$98.80,07/12/2021,India,General,Series C,https://yourstory.com/2021/12/funding-alert-b2b-startup-bizongo-series-d-round,Tiger Global
AgroStar,$70.00,07/12/2021,India,Agritech,Series D,https://yourstory.com/2021/12/funding-alert-agritech-startup-agrostar-70-m-series-d-investment-evolvence-hero-enterprise,Evolvence;Hero Enterprise;UK’s development finance institution CDC;Aavishkaar Capital;Accel;Bertelsmann;Chiratae Ventures;Rabo Frontier Ventures
Curefit,$145.00,03/12/2021,India,General,Acquisition,https://yourstory.com/2021/12/curefit-funding-zomato-tata-digital-fitso-mukesh-bansal,
Soulflower,,03/12/2021,India,D2C,Undisclosed,https://inc42.com/buzz/soulflower-raises-funding-from-wipro-consumer-care-ventures/,Wipro Consumer Care-Ventures
Satvacart,,03/12/2021,Gurugram,Quick Commerce,Pre-Series A,https://inc42.com/buzz/online-quick-commerce-grocery-startup-satvacart-raises-funding/,Kuldeep Puri;Shailendra Kumar;Siddhartha Garg;Madhu Sudana Rao Kalagarla;Srinivas Kotta
Oneiric Gaming,,03/12/2021,India,Gaming,Undisclosed,https://inc42.com/buzz/oneiric-gaming-raises-funds-from-actor-rannvijay-singha/,Rannvijay Singha
upGrad,,06/12/2021,Gurugram,Edtech,Acquisition,https://inc42.com/buzz/edtech-unicorn-upgrad-to-acquire-talentedge-for-inr-350-cr-inr-400-cr/,
Snazzy,$2.20,08/12/2021,India,Health Tech,Seed,https://inc42.com/buzz/d2c-dental-care-startup-snazzy-raises-funding/,Y Combinator;Form Capital;Goodwater Capital;ANIM Fund;Kunal Shah;Bobby Goodlatte;Eric Idiahi
Stage3,$2.40,08/12/2021,Delhi,Social Commerce,Pre-Series A,https://inc42.com/buzz/social-commerce-startup-stage3-raises-pre-series-a-fund/,Inflection Point Ventures;LC Nueva Investment Partners;Let's Venture;Stanford Angels;Blume Ventures;Ananth Narayanan;Dinesh Aggarwal;Sashwat Nakhrani
GeoGebra,,08/12/2021,Austria,Edtech,Acquisition,https://inc42.com/buzz/byjus-acquires-austria-based-math-learning-startup-geogebra/,
Transition Robotics,,08/12/2021,California,Logistics,Acquisition,https://inc42.com/buzz/delhivery-acquires-transition-robotics-for-drone-delivery-and-operation/,
Uravu Labs,,09/12/2021,Bengaluru,Clean Tech,Pre-Seed,https://inc42.com/buzz/water-from-thin-air-uravu-labs-raises-funds-for-renewable-water/,Speciale Invest;Peter Yolles;Soren Schroder;Shigeru Sumimoto;Tomoki Kaneko
Ultraviolette Automotive,$13.47,09/12/2021,Bengaluru,Electric Vehicles,Series C,https://inc42.com/buzz/exclusive-ev-bike-startup-ultraviolette-automotive-mops-up-15-mn-from-tvs-zoho/,TVS;Zoho Corporation
Zumutor Biologics,$6.20,09/12/2021,Bengaluru,Biotech,Series A,https://inc42.com/buzz/zumutor-raises-6-2-mn-funding-from-siana-capital-existing-investors/,Siana Capital;Accel;Bharat Innovation Fund
Spinny,$283.00,07/12/2021,Gurugram,Ecommerce,Series E,https://inc42.com/buzz/spinny-turns-unicorn-bags-248-mn-from-tiger-global-others/,ADQ;Tiger Global;Avenir Growth;Feroz Dewan's Arena Holdings;Think Investments
Naario,,09/12/2021,Delhi,D2C,Pre-Seed,https://entrackr.com/2021/12/d2c-brand-naario-raises-pre-seed-funding/,Sairee Chahal;Harshita Singh;Ankit Mehrotra
Ultraviolette,$15.00,09/12/2021,Bengaluru,EV,Series C,https://entrackr.com/2021/12/tvs-motor-and-zoho-invest-in-ultraviolette-at-205-mn-valuation/,TVS Motor Company;Zoho Corporation
Yulu,$7.00,09/12/2021,Bengaluru,Mobility,Debt,https://entrackr.com/2021/12/exclusive-mobility-startup-yulu-scores-7-mn-debt/,Magna International
Tenantcube,$0.25,09/12/2021,India,Proptech,Pre-Seed,https://entrackr.com/2021/12/tenantcube-bags-250k-in-pre-seed-round/,Archana Priyadharshini;Ashish Sharma;Rob K. Dawson;Girish Mathrubootham;Arvind Parthiban
SpoofSense,$0.15,08/12/2021,India,SaaS,Seed,https://entrackr.com/2021/12/saas-startup-spoofsense-raises-150k/,JITO Angel Network
Ola,$139.00,08/12/2021,Bengaluru,Mobility,Series J,https://entrackr.com/2021/12/ola-valuation-crosses-7-3-bn-completes-geospoc-acquisition-for-3-5-mn/,Edelweiss;IIFL;Siddhant Partners;Tejal Merchantile;Hero Enterprise;Biovet
Fego.ai,$1.50,08/12/2021,Chennai,Fintech,Seed,https://entrackr.com/2021/12/fego-ai-scores-1-5-million-seed-round/,3one4 Capital;Saison Capital;Eximius Ventures;First Cheque;Speciale Invest;Kunal Shah;Suhail Sameer
Ola Electric,$47.70,08/12/2021,Bengaluru,EV,Series C,https://entrackr.com/2021/12/ola-electric-rakes-in-rs-398-cr-led-by-temasek/,Temasek;Edelweiss;IIFL;VSS Investco
Pristyn Care,$85.00,07/12/2021,Gurugram,Healthtech,Series E,https://entrackr.com/2021/12/pristyn-care-turns-unicorn-after-new-round/,Sequoia Capital;Tiger Global;Amber Winter;Hummingbird Opportunity Fund;Trifecta
WayFr,$0.36,07/12/2021,India,SaaS,Seed,https://entrackr.com/2021/12/wayfr-scoops-up-3-cr-in-seed-round/,2am VC;Relentless Ventures;Dhruvil Sanghvi;Pravin Gandhi;Ambarish Jaipuria;Kishore Ganji
CollegeDekho,$35.00,09/12/2021,Gurugram,Edtech,Series B,https://yourstory.com/2021/12/edtech-player-collegedekhos-growth-strategy-fundraise,Winter Capital;ETS Strategic Capital;Calega;Man Capital
MOBtexting,,09/12/2021,India,CPaaS,Acquisition,https://yourstory.com/2021/12/bics-group-acquires-telephony-startup-mobtexting-cpaas-merger,BICS Singapore
Curefit,$145.00,09/12/2021,Bengaluru,Health,,https://yourstory.com/2021/12/jobs-roundup-curefit-health-fitness-zomato,Zomato;South Park Commons Opportunities Fund II;Temasek;Accel;Mukesh Bansal
