Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
SmartCoin,$7.00,17/03/2020,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/smartcoin-secures-7-mn-funding-to-disburse-loans-worth-200-mn/,LGT Lightstone Aspada;Unicorn India Ventures;Accion Venture Lab had
ZunRoof,$3.00,17/03/2020,Gurugram,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/zunroof-bags-3-mn-from-godrej-for-iot-based-solar-rooftops/,
Fintso,$2.60,17/03/2020,Mumbai,Fintech,,https://inc42.com/buzz/fintso-raises-2-6-mn-from-angel-investors-to-digitise-wealth-management/,DBS Group CEO Piyush Gupta;Deutsche Bank MD Dilip Khandelwal;CEO of Mankind Rajeev Juneja
OYO,$806.75,17/03/2020,Gurugram,General,Series F,https://inc42.com/buzz/oyo-bags-806-75-mn-series-f-funding-from-softbank-ra-holdings/,
AutoMony,$3.00,11/03/2020,Mumbai,Fintech,Series A,https://inc42.com/buzz/automony-raises-3-mn-series-a-funding-to-fuel-expansion-plans/,
FamPay,$4.70,12/03/2020,Bengaluru,Fintech,Seed,https://inc42.com/buzz/fampay-bags-4-7mn-funding-to-build-fintech-platform-for-teenagers/,
Lal10,$1.10,13/03/2020,Noida,E-commerce,Pre-Series A,https://inc42.com/buzz/lal10-raises-1-1-mn-from-angellist-others-to-organise-artisans-market/,Utah’s Sorenson Impact Fund;US-based Utah’s Sorenson Impact Fund
MultiLiving,$22.00,14/03/2020,Mumbai,Fintech,Pre-Series A,https://entrackr.com/2020/03/funding-indian-startups-week-march-2020/,Accel India;Sorenson Impact;Arali Ventures;CIIE
Shop101,$3.47,13/03/2020,India,General,Series A,https://entrackr.com/2020/03/shop101-bags-rs-29-cr-existing-backers/,Stellaris;Kalaari;Unilever
ZunRoof,$3.00,16/03/2020,Gurugram,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/03/funding-zunroof-startup-godrej-solar-energy,
AutoMony,$3.00,16/03/2020,Mumbai,General,Series A,https://yourstory.com/2020/03/funding-alert-vehicle-financier-automony-asha-impact-sundaram-finance,Asha Impact;Sundaram Finance
CollegeKhabri,$0.04,13/03/2020,Bhopal,Edtech,Pre-Series A,https://yourstory.com/2020/03/edtech-startup-collegekhabri-seed-funding,Vishal Dixit;CEO of the educational firm Vdiec Global
MultiLiving,$6.00,12/03/2020,Mumbai,General,Acquisition,https://yourstory.com/2020/03/startup-funding-real-estate-multiliving-lodha-ventures,
BigSpoon Foods,$2.00,11/03/2020,Ahmedabad,Logistics,Pre-Series A,https://yourstory.com/2020/03/funding-alert-cloud-kitchen-startup-bigspoon-foods-angel-round,
Glamazon,,16/03/2020,"Sydney, Australia",Consumer Services,Acquisition,https://inc42.com/buzz/urban-company-acquires-glamazon-to-strengthen-operations-in-australia/,Urban Company
Pitstop,$2.50,16/03/2020,Bengaluru,Consumer Services,Series A,https://inc42.com/buzz/doorstep-car-servicing-startup-pitstop-raises-series-a-for-expansion/,Group Landmark;Blume Ventures;Goldbell Group
FusionCharts,,17/03/2020,Kolkata,SaaS,Acquisition,https://inc42.com/buzz/idera-acquires-bootstrapped-data-visualisation-platform-fusioncharts/,Idera Inc
Khatabook,,17/03/2020,Bengaluru,Fintech,Undisclosed,https://inc42.com/buzz/ms-dhoni-invests-in-sequoia-surge-backed-khatabook/,MS Dhoni
Fingerlix,$1.71,16/03/2020,Mumbai,Foodtech,Series C,https://inc42.com/buzz/fingerlix-looks-for-fresh-funding-to-support-expansion-plans/,Swiggy;Accel Partners;Zephyr Peacock;RB Investments
Embibe,$59.88,11/03/2020,Bengaluru,Edtech,,https://inc42.com/buzz/embibe-looks-to-raise-inr-500-cr-from-parent-company-reliance/,Reliance Industries
Grofers,$5.16,17/03/2020,Gurugram,E-commerce,,https://entrackr.com/2020/03/grofers-india-receives-rs-43-cr-parent-entity/,Grofers International Pte Ltd
FusionCharts,,16/03/2020,Kolkata,SaaS,Acquisition,https://entrackr.com/2020/03/idera-acquires-fusioncharts/,Idera Inc
