Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
eDabba,$1,06/09/2013,Delhi,E-commerce,Unknown,http://yourstory.com:80/2013/09/edabbas-second-fund-raise-and-expansion-to-more-cities-with-their-hybrid-brick-and-click-model/,CCube Angels
Spring Health,,04/09/2013,Eastern India,Social Enterprise,Undisclosed,https://yourstory.com/2013/09/impact-investment-exchange-asia-invests-in-indian-social-enterprise-spring-health,Impact Investment Exchange Asia;Artha Initiative;Stone Family Foundation
