Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BharatPe,$12.00,17/01/2021,Delhi,Fintech,Series C,https://inc42.com/buzz/bharatpe-bags-12-mn-from-alteria-looks-to-raise-700-mn-debt-by-2022/,
MFine,$16.00,18/01/2021,Delhi,Healthtech,Series B,https://inc42.com/buzz/mfine-funding-preventive-care-services-telemedicine-boom/,Heritas Capital;SBI Investment;SBI Ven Capital;BEENEXT;Alteria Capital
Udayy,$2.50,18/01/2021,Gurugram,Edtech,Pre-Seed,https://inc42.com/buzz/udayy-funding-alpha-wave-info-edge-ventures-live-learning-platform/,Alpha Wave Incubation (AWI);InfoEdge Ventures;CRED founder Kunal Shah
Darwinbox,$15.00,19/01/2021,Hyderabad,SaaS,Series A,https://inc42.com/buzz/hrtech-startup-darwinbox-funding-salesforce-ventures/,Salesforce Ventures;Lightspeed India Partners
DeHaat,$30.00,19/01/2021,Gurugram,Agritech,Series A,https://inc42.com/buzz/dehaat-bags-30-mn-from-prosus-to-expand-to-new-geographies/,Sequoia Capital India;FMO;Omnivore;AgFunder;Entrepreneurial Development Bank FMO
Mindler,$1.00,19/01/2021,New Delhi,Edtech,Pre-Series A,https://inc42.com/buzz/mindler-raises-1-mn-to-expand-saas-led-career-guidance-model/,Inflection Point Ventures;CIIE IIM Ahmedabad
Dunzo,$40.00,20/01/2021,Bengaluru,General,Series D,https://inc42.com/buzz/dunzo-funding-google-lightbox-hyperlocal-demand-surge/,Google;Lightstone;Lightbox;Evolvence;Hana Financial Investment;LGT Lightstone Aspada;Alteria among others;3 L Capital;Moving Capital;Pivot Ventures;Bhoruka Finance Corporation
BharatPe,$7.00,20/01/2021,Delhi,Fintech,Debt,https://inc42.com/buzz/bharatpe-bags-7-mn-from-trifecta-to-expand-its-loan-book/,
Furlenco,$2.40,21/01/2021,India,E-commerce,Venture Debt,https://inc42.com/buzz/furlenco-raises-inr-20-cr-in-venture-debt-from-blacksoil/,
Ripplr,$3.00,19/01/2021,Bengaluru,Logistics,Series A,https://inc42.com/buzz/ripplr-raises-3-mn-in-series-a-from-zephyr-peacock/,
Furlenco,$5.27,18/01/2021,Bengaluru,General,Debt,https://entrackr.com/2021/01/furlenco-raises-rs-44-cr-in-debt/,
La Renon,$122.00,16/01/2021,Ahmedabad,Fintech,Series A,https://entrackr.com/2021/01/funding-in-indian-startups-this-week-11-jan-16-jan/,US-based fintech fund Ribbit Capital;San-Francisco based investment firm Paradigm
BharatPe,$23.95,15/01/2021,New Delhi,Fintech,Series C,https://entrackr.com/2021/01/exclusive-bharatpe-secures-rs-200-cr-debt-icici-alteria-innoven/,New York-based hedge fund Coatue Management;Palo Alto-based Ribbit Capital
Dangal Games,$1.00,20/01/2021,Delhi,Gaming,Series A,https://yourstory.com/2021/01/online-gaming-platform-poker-rummy-dangal-games-funding-1m-seriesa,
Gegadyne Energy,$5.00,19/01/2021,India,EV & Mobility,Series A,https://yourstory.com/2021/01/funding-deep-tech-battery-tech-startup-gegadyne-energy,
AlphaICs,$8.00,20/01/2021,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2021/01/funding-startup-alphaics-emerald-technology-ventures-endiya-partners,Emerald Technology Ventures;Endiya Partners
Turnip,$1.63,21/01/2021,India,Gaming,Seed,https://yourstory.com/2021/01/funding-alert-turnip-seed-investment-elevation-capital-gaming-startup,Elevation Capital
Fashinza,$2.60,20/01/2021,Gurugram,General,Seed,https://yourstory.com/2021/01/funding-b2b-marketplace-fashinza-accel-partners-elevation-capital,Accel Partners;Elevation Capital;Rohit Bansal
ShopG,$1.50,20/01/2021,Chennai,E-commerce,Seed,https://yourstory.com/2021/01/social-commerce-startup-shopg-seed-round-funding-orios-venture,
Label Life,$38.32,20/01/2021,Mumbai,E-commerce,,https://yourstory.com/2021/01/funding-alert-lifestyle-ecommerce-brand-the-label-life,
BeyondSkool,$2.00,19/01/2021,India,General,Seed,https://yourstory.com/2021/01/online-upskilling-academy-beyondskool-raises-seed-round,
Volopay,$2.10,19/01/2021,India,Fintech,Seed,https://yourstory.com/2021/01/funding-alert-volopay-seed-funding-tinder-founder,Tinder founder Justin Mateen;Soma Capital;CP Ventures;Y Combinator;VentureSouq
Dunzo,$40.00,19/01/2021,Bengaluru,General,Series E,https://yourstory.com/2021/01/funding-dunzo-40-m-investment-google-lightbox-startup,Google;Lightbox;Evolvence;Hana Financial Investment;LGT Lightstone Aspada;Alteria
Lohum,$7.00,18/01/2021,Noida,Edtech,Seed,https://yourstory.com/2021/01/funding-ev-startup-lohum-baring-private-equit-partners,Alpha Wave Incubation
Gegadyne,$5.00,15/01/2021,Mumbai,Clean Tech,,https://inc42.com/buzz/ev-battery-startup-gegadyne-raises-5-mn-from-v-guard/,V-Guard
Digit Insurance,$18.00,15/01/2021,Bengaluru,Fintech,,https://inc42.com/buzz/digit-insurance-becomes-first-unicorn-of-2021-with-18-mn-fundraise/,A91 Partners;Faering Capital;TVS Capital
Zluri,$2.00,15/01/2021,India,SaaS,Seed,https://inc42.com/buzz/saas-app-management-platform-zluri-raises-seed-round-from-endiya-kalaari/,Endiya Partners;Kalaari Capital
BharatPe,$20.20,18/01/2021,Delhi,Fintech,Debt,https://inc42.com/buzz/bharatpe-underlines-banking-ambitions-after-latest-debt-funding-round/,Alteria Capital;InnoVen Capital
Possible,$0.60,19/01/2021,India,Healthcare,,https://inc42.com/buzz/aishwarya-rai-bachchan-backs-healthcare-startup-possible/,Aishwarya Rai Bachchan
CreditEnable,$2.00,19/01/2021,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/sme-loan-marketplace-creditenable-raises-2-mn-from-venture-catalysts/,Venture Catalysts;JPIN Venture Catalysts
ApnaComplex,,19/01/2021,India,Proptech,Acquisition,https://inc42.com/buzz/nestaway-sells-off-apnacomplex-to-anarock-within-a-year-of-acquisition/,Anarock Group
Fitso,,21/01/2021,India,Fitness,Acquisition,https://entrackr.com/2021/01/exclusive-zomato-acquires-full-stack-sports-platform-fitso-for-rs-100-cr/,Zomato
Myntra,$20.96,20/01/2021,India,E-commerce,,https://entrackr.com/2021/01/exclusive-flipkart-pumps-rs-175-cr-into-myntra/,Flipkart
MemeChat,$0.15,19/01/2021,Mumbai,social media,,https://yourstory.com/2021/01/funding-alert-memechat-app-500-startups-accelerator-programme,500 Startups
KIWI,$0.25,15/01/2021,Delhi,gig economy,Seed,https://yourstory.com/2021/01/taas-delhi-startup-kiwi-funding-seed-round-freelancer-gig-economy,PointOne Capital;Core91 VC;AppyHigh
