Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Cashfree,$35.00,24/11/2020,Bengaluru,Fintech,Series B,https://inc42.com/buzz/cashfree-bags-35-mn-in-series-b-round-led-by-apis-partners-plans-to-muscle-rd/,Apis Partners;Plans To Muscle Up R;London-headquartered private equity firm Apis Partners;Y Combinator;Smilegate Investments
Dailyhunt,$8.74,24/11/2020,India,General,Acquisition,https://inc42.com/buzz/dailyhunt-raises-inr-73-cr-restructures-ownership-after-26-fdi-cap/,Falcon Edge Capital;Sofina;ByteDance;Goldman Sachs
Shipsy,$6.00,25/11/2020,Gurugram,SaaS,Series A,https://inc42.com/buzz/saas-logistics-startup-shipsy-raises-6-mn-in-series-a-from-sequoia/,Sequoia Capital India’s Surge;Info Edge;Southeast Asia
Cityflo,$8.00,25/11/2020,Mumbai,EV & Mobility,Series A,https://entrackr.com/2020/11/cityflo-raises-8-mn-series-a-led-by-lightbox/,Lightbox Ventures;India Quotient
True Balance,$28.00,19/11/2020,India,E-commerce,Series C,https://entrackr.com/2020/11/softbank-and-daesung-lead-28-mn-series-d-round-in-true-balance/,SoftBank Ventures Asia;Daesung Private Equity;NH Investment;Securities;IMM Investment among others in October last year
Grip Invest,$1.00,25/11/2020,Gurugram,Fintech,Pre-Series A,https://yourstory.com/2020/11/funding-gurugram-grip-invest-pre-series-a-round-anicut-angel-fund,Anicut Angel Fund;Gemba Capital
AppsFlyer,$210.00,25/11/2020,Bengaluru,General,Series B,https://yourstory.com/2020/11/appsflyer-funding-investment-salesforce-ventures,General Atlantic;General Atlantic earlier this year;Apis Growth Fund II;Goldman Sachs Growth Equity;DTCP (Deutsche Telekom Capital Partners);Qumra Capital;Pitango Venture Capital;Magma Venture Partners;Eight Roads Ventures
Ensuredit,$0.30,25/11/2020,India,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/11/funding-alert-insuretech-startup-ensuredit-venture-catalysts-investment,Venture Catalysts
Power Gummies,$1.00,25/11/2020,Delhi,E-commerce,Pre-Series A,https://yourstory.com/2020/11/funding-alert-power-gummies-agility-venture-partners-dsg-vcats,Agility Venture Partners;Apis Growth Fund II;Science”;Divij said;DSG Consumer Fund;Venture Catalyst
Astrogate Labs,$60.00,25/11/2020,Bengaluru,Edtech,,https://yourstory.com/2020/11/funding-alert-astrogate-labs-raises-funding-speciale-invest,Speciale Invest;Anicut Angel Fund;SuprValue
LightSpeedAI Labs,$35.30,24/11/2020,Bengaluru,Deeptech & AI,Series B,https://yourstory.com/2020/11/funding-lightspeedai-labs-undisclosed-yournext-growx-ventures,Apis Growth Fund II
Lancify,$1.20,23/11/2020,Bengaluru,Edtech,,https://yourstory.com/2020/11/funding-alert-edtech-startup-lancify-techstars,
NIRA,$1.00,19/11/2020,Bengaluru,Fintech,Pre-Series A,https://yourstory.com/2020/11/funding-alert-fintech-startup-nira-techstars,
GOQii,$1.56,19/11/2020,India,Healthtech,Debt,https://inc42.com/buzz/fitness-tech-startup-goqii-to-raise-inr-13-cr-from-cape-of-good-films/,Cape of Good Films
Kitchens Centre,,20/11/2020,Delhi,Foodtech,Pre-Series A,https://inc42.com/buzz/cloud-kitchen-startup-kitchens-centre-raises-funds-from-zuckerberg-bezos-backed-village-global/,Village Global
DaMENSCH,$5.99,20/11/2020,India,E-commerce,Series A,https://inc42.com/buzz/mens-innerwear-brand-damensch-raises-inr-50-cr-from-matrix-partners-others/,Matrix Partners India;Saama Capital;Whiteboard Venture Partners;Alteria Capital
Stanza Living,$5.27,20/11/2020,Delhi,E-commerce,Debt,https://inc42.com/buzz/stanza-living-raises-inr-44-cr-from-alteria-capital/,Alteria Capital India Fund-I
PolicyBazaar,$50.00,23/11/2020,India,Fintech,,https://inc42.com/buzz/policybazaar-to-raise-at-least-50-mn-from-alpha-wave-incubation/,Alpha Wave Incubation
Country Delight,$25.00,23/11/2020,Gurugram,E-commerce,Series C,https://inc42.com/buzz/milktech-startup-country-delight-raises-25-mn-plans-to-launch-food-essentials/,Elevation Capital;Matrix Partners;Orios Venture Partners;IIFL PE Fund
LightSpeedAI Labs,,23/11/2020,Bengaluru,Deeptech & AI,Seed,https://inc42.com/buzz/lightspeedai-labs-raises-funding-from-yournest-venture-capital/,YourNest Venture Capital;growX Ventures
Kinara Capital,$2.70,24/11/2020,Bengaluru,Fintech,,https://inc42.com/buzz/exclusive-kinara-capital-to-raise-over-22-cr-from-existing-investors/,Gaja Capital;Michael & Susan Dell Foundation;Patamar Fund;Global Financial Inclusion Fund
Inntot,,24/11/2020,Kochi,Deeptech & AI,Bridge,https://inc42.com/buzz/exclusive-radio-technology-startup-inntot-bags-funding-from-unicorn-india/,Unicorn India
ERPNext,$1.20,25/11/2020,India,SaaS,,https://inc42.com/buzz/zerodha-backed-rainmatter-invests-inr-10-cr-in-erpnext/,Rainmatter
Unacademy,,25/11/2020,Bengaluru,Edtech,Undisclosed,https://inc42.com/buzz/unacademy-valued-at-2-bn-with-fresh-funds-from-tiger-global/,Tiger Global Management;Dragoneer Investment Group
Olive Residences,$4.79,24/11/2020,Bengaluru,E-commerce,Seed,https://yourstory.com/2020/11/olive-residencies-embassy-group-asset-light-funding-investment,Embassy Group
CARS24,$200.00,24/11/2020,Gurugram,E-commerce,Series E,https://yourstory.com/2020/11/funding-cars24-unicorn-club-200-million,DST Global;Exor Seeds;Unbound;Moore Strategic Ventures
ERPNext,$1.20,24/11/2020,Bengaluru,SaaS,Seed,https://yourstory.com/2020/11/funding-rainmatter-capital-investment-erpnext-foss-open-source-project,Rainmatter Capital
Credgenics,$3.23,24/11/2020,New Delhi,Fintech,Pre-Series A,https://yourstory.com/2020/11/funding-alert-accel-partners-debt-resolution-startup-credgenics,Accel Partners;DMI Alternatives;Titan Capital;Kunal Shah;Dilip Khandelwal;Sumit Maniyar;Ramakanth Sharma;Gaurav Agarwal;Vivekananda Hallekere;Akhil Paul;Nitin Gupta;Karthik Bhat
Country Delight,$19.52,21/11/2020,Gurugram,Agritech,Series C,https://entrackr.com/2020/11/exclusive-country-delight-scores-rs-163-cr-round-led-by-elevation-capital/,Elevation Capital;Matrix Partners India;Orios Venture;IIFL PE Fund
Plum Insurance,$3.59,20/11/2020,Bengaluru,Insurtech,Pre-Series A,https://entrackr.com/2020/11/exclusive-sequoias-surge-leads-rs-30-cr-round-in-plum-insurance-valuation-reaches-rs-140-cr/,Sequoia Surge
Paytm Money,$7.19,20/11/2020,Noida,Fintech,,https://entrackr.com/2020/11/paytm-money-receives-rs-60-cr-from-its-parent-entity/,One97 Communications
