Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Aye Finance,$27.00,24/06/2020,Gurugram,General,Series E,https://inc42.com/buzz/exclusive-aye-finance-bags-27-mn-funding-at-224-6-mn-valuation/,
Yatra,$11.50,25/06/2020,Gurugram,General,,https://inc42.com/buzz/yatra-closes-11-5-mn-public-offering-after-cancelling-ebix-merger/,IDG Ventures;Vertex Venture Management;Norwest Venture Partners
Fitternity,$0.57,29/06/2020,Kolkata,Healthtech,,https://inc42.com/buzz/daily-tech-briefing-zomato-delivery-staff-protest-against-china-links-fitternity-raises-funds-more/,
Aye Finance,$60.00,27/06/2020,Noida,Fintech,Pre-Series A,https://entrackr.com/2020/06/funding-in-indian-startups-this-week-22-june-27-june/,Google’s venture capital fund under its parent entity Alphabet Inc;Rocketship;Matrix Partners;Inflection Point (IP) Ventures;Titan Capital;Das Capital
Doubtnut,$100.00,26/06/2020,India,Edtech,Acquisition,https://entrackr.com/2020/06/exclusive-byjus-acquire-doubtnut-value-100-mn/,Tencent
Slice,$6.00,25/06/2020,Bengaluru,Fintech,Series B,https://entrackr.com/2020/06/slice-raises-6-mn-gunosy-capital-kunal-shah-others/,Das Capital
Fivetran,$100.00,30/06/2020,Bengaluru,General,Series C,https://yourstory.com/2020/06/funding-alert-automated-data-integration-provider-fivetran,Andreessen Horowitz
Samosa Party,$5.50,29/06/2020,Bengaluru,Edtech,Pre-Series A,https://yourstory.com/2020/06/funding-alert-food-startup-samosa-party-inflection-point-ventures,Inflection Point Ventures
Nextbillion.ai,$7.00,25/06/2020,India,SaaS,Series A,https://yourstory.com/2020/06/funding-nextbillion-ai-series-a-lightspeed-venture-falcon-edge,Lightspeed Venture Partners;Falcon Edge Capital
Fullife,$5.99,25/06/2020,Mumbai,General,,https://yourstory.com/2020/06/funding-rakesh-jhunjhunwala-backed-fullife-health-amansa-capital,Amansa Capital;Singapore-based Amansa Capital;Jhunjhunwala;Sixth Sense Ventures also participated
Bombay Play,$1.50,24/06/2020,India,Edtech,Pre-Series A,https://yourstory.com/2020/06/funding-gaming-startup-bombay-play-leo-capital,
Byju's,,26/06/2020,Bengaluru,Edtech,Undisclosed,https://entrackr.com/2020/06/byjus-enters-decacorn-club-fresh-funds-mary-meeker-vc-firm/,BOND Capital
Treebo,$5.21,25/06/2020,Bengaluru,Logistics,Series D,https://entrackr.com/2020/06/exclusive-treebo-kicks-off-series-d-round-with-a-haircut-in-valuation/,Bertelsmann BV;SAIF Partners;Matrix Partners
Aye Finance,$25.15,26/06/2020,Gurugram,Fintech,Series E,https://yourstory.com/2020/06/weekly-funding-roundup-startup-investments-rise,CapitalG;LGT Lightstone;Falcon Edge Capital;A91 Partners;MAJ Invest
OZiva,$5.00,25/06/2020,Mumbai,Healthtech,Series A,https://yourstory.com/2020/06/funding-matrix-partners-india-investment-nutrition-startup-oziva,Matrix Partners India;Titan Capital
Aether Biomedical,,24/06/2020,New Delhi,Healthtech,Seed,https://yourstory.com/2020/06/funding-chiratae-ventures-medical-robotics-startup-aether-biomedical,Chiratae Ventures;Joyance Partners;Sunfish Partners
