Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
L4o.in,$0.18,28/07/2021,Jaipur,Edtech,Seed,https://yourstory.com/2021/07/funding-edtech-startup-l4oin-indian-angel-network,IAN;Pawan Kumar Garg;Umesh Prasad;Mrinal Didige;Mohiddin Shaik;Charan Babu
Immensitas,$0.75,27/07/2021,India,E-commerce,Pre-Series A,https://yourstory.com/2021/07/funding-alert-immensitas-artha-venture-fund,Artha Venture Fund;LogX Ventures
Knorish,$1.10,26/07/2021,Bengaluru,General,Pre-Series A,https://yourstory.com/2021/07/funding-alert-edtech-startup-knorish-pre-series-a-round,Inflection Point Ventures;Rockstud Capital;Pentathlon Ventures;Prophetic Ventures syndicate
Edukemy,$2.00,27/07/2021,Delhi,Edtech,Pre-Series A,https://yourstory.com/2021/07/edtech-startup-edukemy-funding-pre-seriesa-round,Auxano;Falcon5
Freightify,$2.50,27/07/2021,India,Logistics,Pre-Series A,https://yourstory.com/2021/07/funding-freightfy-pre-series-a-maritime-freight-startup,Nordic Eye Venture Capital;Tradeworks VC;Venture Catalysts;9Unicorns;Blume Founders Fund;Vinod Kumar Talreja
Nium,$200.00,27/07/2021,India,General,Series D,https://yourstory.com/2021/07/funding-alert-nium-raises-over-200-million-seriesd-round,Riverwood Capital
Axio Biosolutions,$6.00,27/07/2021,Ahmedabad,General,,https://yourstory.com/2021/07/axio-biosolutions-funding-truescale-capital,TrueScale Capital;Omidyar Network India;University of California–Ratan Tata Fund;Accel
Gumlet,$1.60,27/07/2021,India,SaaS,,https://yourstory.com/2021/07/funding-alert-saas-startup-gumlet-sequoia-surge,Sequoia’s Surge;Sequoia Capital India’s Surge
ReDesyn,$1.00,26/07/2021,Mumbai,General,Pre-Series A,https://yourstory.com/2021/07/funding-creator-merchandise-platform-redesyn-anthill-ventures,Anthill Ventures
Swift,$2.20,26/07/2021,Bengaluru,D2C,Pre-Series A,https://yourstory.com/2021/07/funding-alert-internet-commerce-enabler-swift-pre-series-a-kalaari-capital,Kalaari Capital
Epick Bikes,$12.00,23/07/2021,Hyderabad,EV & Mobility,Pre-Series A,https://yourstory.com/2021/07/ev-startup-epick-bikes-raises-pre-seriesa-funding,MaGEHold Pte;Singapore-based investment firm
Prodigal,$12.00,22/07/2021,Mumbai,Deeptech & AI,Series A,https://yourstory.com/2021/07/funding-debt-collection-software-maker-prodigal-seriesa-menlo-ventures,Menlo Ventures
Julia Computing,$24.00,22/07/2021,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2021/07/funding-alert-julia-computing-raises-24-million-dorilton-ventures,Dorilton Ventures;Menlo Ventures;General Catalyst;HighSage Ventures
GODI Energy,$4.50,22/07/2021,Hyderabad,EV & Mobility,,https://yourstory.com/2021/07/funding-hyderabad-based-godi-energy-blue-ashva-capital,Mahesh Godi
Mailmodo,$2.00,22/07/2021,Bengaluru,SaaS,Seed,https://yourstory.com/2021/07/funding-alert-mailmodo-raises-2-million-from-sequo,Sequoia Capital India’s Surge;Y Combinator
Godi,,22/07/2021,India,Clean Tech,Undisclosed,https://inc42.com/buzz/energy-tech-platform-godi-raises-funds-from-blue-ashva-capital/,Blue Ashva Capital
GOAT Brand Labs,$36.00,26/07/2021,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/goat-brands-labs-raises-36mn-in-series-a-round-led-by-tiger-global/,Tiger Global;Flipkart Ventures;Mayfield;Nordstar;Better Capital
Rheo TV,,26/07/2021,India,Media & Entertainment,Acquisition,https://inc42.com/buzz/game-streaming-platform-rheo-tv-gets-acquired-by-unacademy/,Unacademy
The Whole Truth,$6.00,28/07/2021,Mumbai,Ecommerce,Series A,https://inc42.com/buzz/clean-food-label-the-whole-truth-raises-6-mn-series-a-led-by-sequoia-capital/,Sequoia Capital India;Matrix Partners India;Sauce VC;Nithin Kamath;Kalyan Krishnamurthy;Ashneer Grover
Veera Health,$3.00,26/07/2021,India,Health Tech,,https://inc42.com/buzz/womens-healthtech-platform-veera-raises-3-mn-led-by-sequoia-indias-surge/,Surge;Global Founders Capital;Y Combinator
Zingbus,$5.34,28/07/2021,India,Mobility,Pre-Series A,https://inc42.com/buzz/infoedge-ventures-invests-in-y-combinator-backed-zingbus/,Info Edge Ventures;FundersClub;Pioneer Fund;Anim Fund;Locus Ventures;Liquid 2 Ventures;Advantedge;9Unicorns;Venture Catalysts
Great Learning,$600.00,26/07/2021,Singapore,Edtech,Acquisition,https://inc42.com/buzz/byjus-acquires-higher-education-startup-great-learning-for-600-mn/,
Toppr,$17.96,24/07/2021,Mumbai,Edtech,Acquisition,https://inc42.com/buzz/byjus-acquires-toppr-and-great-learning-in-a-600mn-deal/,
Gupshup,$240.00,28/07/2021,India,SaaS,,https://entrackr.com/2021/07/gupshup-scores-240-mn-from-fidelity-management-tiger-global-and-others/,Fidelity Management;Tiger Global;Think Investments;Malabar Investments
Together,$85.00,28/07/2021,India,SaaS,,https://entrackr.com/2021/07/girish-mathrubootham-and-manav-garg-launch-85-mn-vc-fund-together/,Kunal Shah;Gaurav Munjal;Ritesh Arora
The Whole Truth,$6.00,24/07/2021,Bengaluru,D2C,Series A,https://entrackr.com/2021/07/exclusive-sequoia-leads-series-a-round-in-snack-brand-the-whole-truth/,Sequoia Capital;Matrix Partners;Sauce.vc;Sujeet Kumar
ixigo,$53.00,27/07/2021,Gurugram,Travel,Pre-IPO,https://yourstory.com/2021/07/ixigo-funding-gic-infoedge-pre-ipo-round,GIC;Infoedge Venture Funds;White Oak;Bay Capital;Orios Venture Partners;Trifecta Capital;Malabar Investments
Mohalla Tech,$145.00,27/07/2021,India,Social Media,Series F,https://yourstory.com/2021/07/funding-moj-sharechat-owner-seriesf-temasek-moore-ventures,Temasek;Moore Strategic Ventures;Mirae-Naver Asia Growth Fund
Eckovation,,28/07/2021,Delhi,Edtech,Acquisition,https://yourstory.com/2021/07/edtech-startup-imarticus-learning-acquires-eckovation-undisclosed-sum,Imarticus Learning
MyGlamm,$63.47,28/07/2021,India,Beauty,Series C,https://yourstory.com/2021/07/d2c-beauty-startup-myglamm-aim-5b-company-series-c-funding,Accel
Insane AI,$0.87,28/07/2021,India,Fitness Tech,Seed,https://yourstory.com/2021/07/fitness-tech-startup-insane-ai-seed-round-pi-ventures,pi Ventures;Anupam Mittal;Sameer Pitalwalla;Saumil Majumdar;Karan Tanna;LetsVenture
Pencilton,$0.33,27/07/2021,Hyderabad,Fintech,Pre-Seed,https://yourstory.com/2021/07/teen-focused-fintech-startup-pencilton-pre-seed-round-jupiter,Jupiter;Nilesh Patel;Prashant Singh;Ashish Sharma;Abhishek Goyal
NewsReach,$0.30,27/07/2021,Ahmedabad,Digital Media,Seed,https://yourstory.com/2021/07/funding-digital-media-tech-startup-newsreach-jito-angel-network,JITO Angel Network;ShuruUp Ventures;FAAD Network
UniShop,,27/07/2021,India,Ecommerce,Acquisition,https://yourstory.com/2021/07/cashify-acquires-unishop-indian-retailers-eccomerce,Cashify
Inspacco,$0.20,26/07/2021,Pune,Service Tech,,https://yourstory.com/2021/07/service-tech-startup-inspacco-raises-angel-round-funding,
Keeros,,26/07/2021,Lucknow,Food,Pre-Series A,https://yourstory.com/2021/07/funding-alert-venture-catalysts-diabetics-food-superfood-startup-keeros,Venture Catalysts
G.O.A.T Brand Labs,$36.00,26/07/2021,Bengaluru,D2C,Series A,https://yourstory.com/2021/07/funding-alert-goat-brand-raises-36-million-seriesa-tiger-global-flipkart-ventures,Tiger Global;Flipkart Ventures;Mayfield;Nordstar;Better Capital
Lenskart,$220.00,23/07/2021,India,D2C,,https://yourstory.com/2021/07/weekly-funding-roundup-indian-startup-ecosystem-july-last-week,Temasek;Falcon Edge Capital
instrucko,$1.00,23/07/2021,India,Edtech,Pre-Series A,https://yourstory.com/2021/07/funding-alert-instrucko-pre-series-a-round-language-learning,MVK Group
DoSelect,$2.51,23/07/2021,Bengaluru,HRtech,Acquisition,https://yourstory.com/2021/07/infoedge-acquires-doselect-for-rs-21-crore,Info Edge
Hyreo,,22/07/2021,Kerala,HRtech,Pre-Series A,https://yourstory.com/2021/07/funding-kerala-hrtech-ai-startup-hyreo-callapina-capital,Callapina Capital;Konglo Ventures
SuperBeings,,22/07/2021,Bengaluru,HRtech,Seed,https://yourstory.com/2021/07/superbeings-raises-undisclosed-seed-round-endiya-partners,Endiya Partners;Axilor Ventures;Cloud Capital
