Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Sparsha Learning Technologies,,21/09/2011,Kharagpur,EdTech,Seed,http://yourstory.com//2011/09/education-startup-sparsha-learning-technologies-raises-angel-investment-from-blume-ventures-and-tempus-capital/,Blume Ventures;Tempus Capital
