Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
ANS Commerce,$2.20,04/10/2021,Gurugram,E-commerce,Pre-Series A,https://entrackr.com/2021/10/ans-commerce-raises-2-2-mn-in-pre-series-a-round/,Gokul Rajaram;Venture Catalysts
GramCover,$7.00,04/10/2021,Noida,Insurtech,Series A,https://entrackr.com/2021/10/insurtech-startup-gramcover-raises-7-mn-in-series/,Siana Capital;Inflexor Ventures
Progcap,$30.00,04/10/2021,India,Fintech,Series C,https://entrackr.com/2021/10/progcap-raises-30-mn-led-by-tiger-global-creation-investments/,Tiger Global;Creation Investments;Sequoia India
Ola Electric,$200.00,01/10/2021,India,EV & Mobility,Debt,https://entrackr.com/2021/10/ola-electric-raises-200-mn-led-by-falcon-and-softbank-at-3-bn-valuation/,Falcon;SoftBank at $3 Bn valuation;SoftBank at a valuation of $3 Bn to accelerate the development of its other vehicle platforms;Falcon Edge;SoftBank
AlphaSense,$180.00,01/10/2021,Pune,General,Series C,https://yourstory.com/2021/10/funding-alphasense-180-m-series-c-viking-global-goldman-sachs-startup,Viking Global;Goldman Sachs;Viking Global Investors
Cold Love,$0.30,07/10/2021,India,D2C,Seed,https://yourstory.com/2021/10/artisanal-natural-vegan-ice-cream-brand-cold-love-angel-funding,
ProfitWheel,$3.00,07/10/2021,India,SaaS,Seed,https://yourstory.com/2021/10/saas-startup-profitwheel-raises-3m-seed-round,Vallabh Bhansali
Health,$140.00,07/10/2021,Delhi,Deeptech & AI,Series C,https://yourstory.com/2021/10/delhi-healthtech-wellness-startup-mhealth-seed-funding,India Accelerator
IBSFINtech,$1.00,06/10/2021,Bengaluru,SaaS,Pre-Series A,https://yourstory.com/2021/10/funding-ibsfintech-1-million-hnis-saas-solution,Info Edge Ventures
Ozonetel,$5.00,06/10/2021,Hyderabad,General,Series A,https://yourstory.com/2021/10/funding-ozonetel-series-a-stakeboat-capital,
LeadSquared,$32.00,06/10/2021,Bengaluru,EV & Mobility,Seed,https://yourstory.com/2021/10/leadsquared-raises-fund-ifc-domestic-overseas-expansion,
Attentive,$2.00,06/10/2021,Delhi,SaaS,Pre-Series A,https://yourstory.com/2021/10/geospatial-saas-startup-attentive-raises-pre-seriesa-info-edge-ventures,Info Edge Ventures
Pazcare,$3.50,06/10/2021,Bengaluru,Insurtech,Seed,https://yourstory.com/2021/10/funding-employee-benefits-insurtech-platform-pazcare-seed-round,BEENEXT
Tekion,$250.00,05/10/2021,Bengaluru,SaaS,Series D,https://yourstory.com/2021/10/saas-startup-funding-tekion-alkeon-capital-tesla-cio,Alkeon Capital;Durable;Hyundai Motor
Licious,$52.00,05/10/2021,Bengaluru,EV & Mobility,Acquisition,https://yourstory.com/2021/10/startup-news-updates-daily-roundup-october-5-2021,IIFL AMC's Late-Stage Tech Fund
Kaar Technologies,$3.59,05/10/2021,Chennai,General,Acquisition,https://yourstory.com/2021/10/funding-kaar-technologies-raises-rs-30-cr-blacksoil,
Hyperface,$1.30,04/10/2021,Bengaluru,Fintech,,https://yourstory.com/2021/10/funding-fintech-startup-hyperface-kunal-shah-gfc-better-capital,
Smartstaff,$4.30,04/10/2021,India,Fintech,Series C,https://yourstory.com/2021/10/blue-collar-workforce-management-platform-smartstaff-funding,
Esper,$60.00,04/10/2021,India,General,Series B,https://yourstory.com/2021/10/devops-startup-esper-raises-series-c-funding,Insight Partners;Scale Venture Partners;Madrona Ventures
BYJU'S,$300.00,04/10/2021,India,Edtech,Series F,https://yourstory.com/2021/10/funding-alert-byju-edtech-decacorn-overseas-expansion-acquisition,Oxshott Capital Partners;XN Exponent;Edelweiss;Verition Master Fund;IIFL
Monday,$30.00,04/10/2021,India,Fintech,Series C,https://yourstory.com/2021/10/startup-news-updates-daily-roundup-october-4-2021,
Matrix-backed OfBusiness,$200.00,02/10/2021,India,General,Series F,https://yourstory.com/2021/10/matrix-backed-ofbusiness-raises-200m-tiger-global-management,Tiger Global Management;Matrix Partners India;SoftBank Vision Fund 2;Falcon Edge Capital
Svish,$0.17,01/10/2021,India,E-commerce,Seed,https://yourstory.com/2021/10/personal-hygiene-startup-svish-seed-funding,Nueva
RENEE Cosmetics,$1.50,01/10/2021,India,General,Pre-Series A,https://yourstory.com/2021/10/renee-cosmetics-pre-seriesa-funding-round-9unicorn-equanimity-ventures,Equanimity Ventures;9Unicorns;Titan Capital
Rupifi,$1.00,01/10/2021,Bengaluru,Fintech,Venture Debt,https://yourstory.com/2021/10/funding-alert-bnpl-fintech-startup-rupifi-debt-equity,
Loop Health,$12.00,01/10/2021,Pune,General,,https://yourstory.com/2021/10/funding-insurance-startup-loop-health-raises-seriesa-round,Elevation Capital;General Catalyst;Vinod Khosla (through Khosla Ventures);YC Continuity Fund;Tribe Capital
OfBusiness,$200.00,01/10/2021,Delhi NCR,Ecommerce,Series F,https://inc42.com/buzz/b2b-ecommerce-unicorn-ofbusiness-doubles-valuation-to-3-bn-after-207-mn-fundraise/,Tiger Global;SoftBank Vision Fund II;Falcon Edge Capital
Homeville,$7.00,01/10/2021,Mumbai,Fintech,,https://inc42.com/buzz/house-financing-startup-homeville-raises-7-mn-from-9unicorns-others/,9Unicorns;Varanium NexGen Fund;JITO Angel Network;Venture Catalysts;Blacksoil
Lifelong Online,$30.00,04/10/2021,Delhi NCR,Ecommerce,Acquisition,https://inc42.com/buzz/us-based-thrasio-earmarks-500-mn-for-foray-in-india-starts-with-lifelong-online-acquisition/,
Policybazaar,$11.96,04/10/2021,India,Fintech,,https://inc42.com/buzz/exclusive-ipo-bound-policybazaar-receives-investment-from-pb-fintech/,PB Fintech
Esper,$60.00,05/10/2021,Bengaluru,Enterprise Tech,Series C,https://inc42.com/buzz/esper-raises-60-mn-from-insight-partners-scale-venture-partners/,Insight Partners;Scale Venture Partners;Madrona Ventures;Root Ventures
100ms,$4.50,05/10/2021,Bengaluru,Enterprise Tech,Seed,https://inc42.com/buzz/video-conferencing-startup-100ms-raises-4-5-mn-in-seed-round/,Accel;Strive VC
GeoSpoc,,05/10/2021,Pune,Enterprise Tech,Acquisition,https://inc42.com/buzz/ola-acquires-pune-based-geospoc-to-develop-location-technology/,
Mr.Milkman,,05/10/2021,Gurugram,SaaS,Acquisition,https://inc42.com/buzz/us-based-dairy-com-acquires-dairytech-startup-mr-milkman/,
CoinSwitch Kuber,$260.00,06/10/2021,Bengaluru,Fintech,Series C,https://inc42.com/buzz/coinswitch-kuber-becomes-indias-second-crypto-unicorn-raises-260-mn-from-coinbase-a16z/,Coinbase Ventures;Andreessen Horowitz;Paradigm;Ribbit Capital;Sequoia Capital India;Tiger Global
andMe,,04/10/2021,India,Ecommerce,Acquisition,https://inc42.com/buzz/globalbees-acquires-women-focussed-d2c-brand-andme/,
Veritas Finance,$52.69,06/10/2021,Chennai,Fintech,,https://inc42.com/buzz/exclusive-veritas-finance-to-raise-inr-440-cr-from-norwest-venture/,Norwest Venture Partners;Kedaara Capital;Growth Catalysts;Evolvence India Fund;Caspian Impact Investment
Origo Commodities,$20.00,06/10/2021,India,Fintech,Debt,https://inc42.com/buzz/agri-fintech-startup-raises-20-mn-in-debt-funding-with-dfc-guarantee/,US International Development Finance Corporation
Rebel Foods,$175.00,07/10/2021,India,Foodtech,Series F,https://inc42.com/buzz/foodtech-rebel-foods-joins-unicorn-club-with-175-mn-fundraise-eyes-ipo-in-18-24-months/,Qatar Investment Authority;Coatue;Evolvence
Stader Labs,$4.00,07/10/2021,India,Fintech,Seed,https://inc42.com/buzz/stader-labs-raises-4-mn-from-coinbase-ventures-pantera/,Pantera Capital;Coinbase Ventures;True Ventures;Jump Capital;Huobi Ventures
Strip Finance,$1.32,07/10/2021,Hyderabad,Web3,Seed,https://inc42.com/buzz/exclusive-nft-lending-marketplace-strip-finance-raises-private-round-from-mexc-exchange-others/,Old Fashion Research;Nothing Research;Tenzor Capital;MEXC Global Exchange;Shima Capital
Slintel,,06/10/2021,Bengaluru,Enterprise Tech,Acquisition,https://inc42.com/buzz/us-based-based-6sense-acquires-b2b-buyer-intelligence-startup-slintel/,
The Woman's Company,$1.40,07/10/2021,India,D2C,Pre-Series A,https://entrackr.com/2021/10/the-womans-company-raises-1-4-mn-in-pre-series-a-round/,Pradip Burman;Anuradha Gupta
trica,$3.00,07/10/2021,India,Fintech,Seed,https://entrackr.com/2021/10/letsventures-new-entity-trica-raises-3-mn-in-seed-round/,Accel;Kunal Shah;LC Nueva;Secocha Venture;Anupam Mittal;Ashneer Grover
Ola Electric,$200.00,07/10/2021,India,EV,Series B,https://entrackr.com/2021/10/unpacking-ola-electrics-latest-funding-round/,Falcon Edge Capital;SoftBank;DIG Investment;Barry S Sternlicht
The Moms Co.,,06/10/2021,India,D2C,Acquisition,https://entrackr.com/2021/10/after-popxo-and-babychakra-good-glamm-group-acquires-the-moms-co/,Good Glamm Group
kWh Bikes,$2.00,06/10/2021,India,EV,Seed,https://entrackr.com/2021/10/lets-venture-leads-2-mn-seed-round-in-kwh-bikes/,Let's Venture;Better Capital;Cloud Capital;Vijay Shekhar Sharma;Paresh Sukthankar;Dipak Gupta;Haresh Chawla;Ravish Naresh;Hitesh Oberoi
FloBiz,$31.00,05/10/2021,India,Fintech,Series B,https://entrackr.com/2021/10/decoding-flobiz-series-b-round-valuation-and-current-shareholding/,Sequoia Capital India;Think Investments;Elevation Capital;Beenext
RENEE,$1.50,01/10/2021,Ahmedabad,D2C,Pre-Series A,https://entrackr.com/2021/10/equanimity-and-9unicorns-lead-pre-series-a-round-in-renee-cosmetics/,Equanimity Ventures;9Unicorns;Titan Capital
Twenty Two Motors,,07/10/2021,India,Electric Vehicle,Acquisition,https://yourstory.com/2021/10/bounce-acquisition-22motors-electric-vehicle-startup-zuink-ev,Bounce
Phool.co,,07/10/2021,India,D2C,Undisclosed,https://yourstory.com/2021/10/funding-alert-alia-bhatt-invests-d2c-start-up-phool-iit-kanpur,Alia Bhatt
Kissan Pro,,05/10/2021,Bengaluru,Agritech,Undisclosed,https://yourstory.com/2021/10/funding-alert-ekki-invests-agri-tech-startup-kissan-pro-full-stack-farm-solutions,EKKI;Manu Midha;White Hill Ventures;Amit Tripathy
Mr Milkman,,05/10/2021,India,SaaS,Acquisition,https://yourstory.com/2021/10/america-dairy-com-enters-india-acquisition-mr-milkman,Dairy.com
D'Moksha Homes,$0.57,04/10/2021,Chennai,D2C,Seed,https://yourstory.com/2021/10/funding-d2c-eco-friendly-fashion-brand-dmoksha-homes-seed-round,Venture Catalysts;The Chennai Angels;Force Ventures;Varun Alagh;Aman Gupta;Sameer Mehta;Bala Sarda;Virendra Gupta
CredAvenue,$90.00,04/10/2021,India,Fintech,Series A,https://yourstory.com/2021/10/credavenue-growth-strategy-sequoia-capital-funding,Sequoia Capital India;Lightspeed;TVS Capital Funds;Lightrock;Kunal Shah;Stride Ventures
Oust Labs,,04/10/2021,California,EdTech,Acquisition,https://yourstory.com/2021/10/saas-startup-betterplace-acquires-oust-labs-blue-collar-workforce,BetterPlace
Capital Float,$50.00,02/10/2021,India,Fintech,,https://yourstory.com/2021/10/weekly-funding-roundup-venture-investments-startups-october,Lightrock India
