Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Nexus-Backed Hasura,$9.90,26/02/2020,Bengaluru,General,Series A,https://inc42.com/buzz/nexus-backed-hasura-raises-9-9-mn-in-series-a-funding/,Vertex Ventures US;SAP;Tanmai Gopal;Rajoshi Ghosh;Hasura provides data access
Qure.ai,$16.00,27/02/2020,India,Healthtech,,https://inc42.com/buzz/healthtech-startup-qure-ai-bags-16-mn-from-sequoia-india/,Sequoia India
AjnaLens,$1.50,27/02/2020,India,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/ajnalens-bags-1-5-mn-pre-series-a-to-enhance-ar-vr-capabilities/,Maharashtra Defence;Aerospace Venture Fund (MDAVF)
BCCL,$281.50,28/02/2020,Bengaluru,Foodtech,Debt,https://inc42.com/buzz/bccl-picks-up-equity-in-rebel-foods-by-exercising-warrants/,
Flickstree,$3.00,28/02/2020,Mumbai,General,Series A,https://inc42.com/buzz/flickstree-raises-3-mn-series-a-funding-to-fuel-expansion-plans/,Samsung Venture Investment Corporation;LionRock Capital;Accretio Investments;Venture Catalysts;SOSV;Facebook via its FBStart program;LD Sharma
FlixStock,$2.50,03/03/2020,Gurugram,E-commerce,,https://inc42.com/buzz/flixstock-raises-2-5-mn-to-simplify-ecommerce-photography-for-brands/,
Chqbook,$5.00,03/03/2020,Gurugram,Fintech,Series A,https://inc42.com/buzz/chqbook-bags-5-mn-funding-to-broaden-fintech-play-beyond-lending/,Aavishkaar Group’s equity investment arm Aavishkaar Capital;Harsha Bhogle;Apurva Chamaria;Sachin Arora;Bharat Gupta;Amit Manocha
Bounce,$105.00,03/03/2020,Bengaluru,EV & Mobility,Series C,https://inc42.com/buzz/bounce-raises-more-funding-from-innoven-for-ev-expansion/,
Spinny,$43.70,02/03/2020,Gurugram,General,Series B,https://entrackr.com/2020/03/spinny-closes-43-7-mn-worth-series-b-round/,The Fundamentum Partnership;Nandan Nilekani;Sanjeev Aggarwal-backed The Fundamentum Partnership
SMEcorner,$30.00,02/03/2020,Mumbai,Deeptech & AI,Series B,https://entrackr.com/2020/03/smecorner-raises-30-mn-mixed-equity-debt-round/,Quona Capital in March 2019;Quona Capital;Accion Venture Lab
Trell,$4.00,03/03/2020,Bengaluru,Deeptech & AI,Pre-Series A,https://yourstory.com/2020/03/funding-experience-discovery-startup-trell-sequoia-surge-fosun-rz-capital,Sequoia Capital India’s Surge;Fosun RZ Capital
Chqbook,$5.00,02/03/2020,Gurugram,Fintech,Series A,https://yourstory.com/2020/03/funding-gurugram-fintech-startup-chqbook-aavishkaar-capital,
ABL Workspaces,$2.16,29/02/2020,Delhi,General,,https://yourstory.com/2020/02/abl-workspaces-angel-funding-great-point-capital-llc,
Eureka,$20.00,26/02/2020,Bengaluru,Deeptech & AI,Series B,https://yourstory.com/2020/02/funding-alert-ai-enterprise-software-startup-eureka,
Instamojo,$0.84,27/02/2020,Bengaluru,Fintech,,https://inc42.com/buzz/times-group-invests-inr-7-cr-in-instamojo-post-getmeashop-acquisition/,Times Internet
LetsShave,,26/02/2020,Chandigarh,Consumer Services,Undisclosed,https://inc42.com/buzz/letsshave-bags-fresh-funding-from-wipro-dorco-to-build-retail-presence/,Wipro Consumer Care;Dorco
PhonePe,$51.17,26/02/2020,Bengaluru,Fintech,,https://inc42.com/buzz/phonepe-gets-59-6-mn-in-latest-funding-from-singapore-based-parent-entity/,PhonePe Private Limited Singapore
MinionLabs,,27/02/2020,Bengaluru,Deeptech & AI,Seed,https://inc42.com/buzz/minionlabs-raises-funding-from-ian-to-scale-production-expansion/,Indian Angel Network;Kaushik Rajan;R. Mohan Kumaramangalam
Housing.com,$3.15,29/02/2020,Mumbai,Real Estate Tech,,https://inc42.com/buzz/housing-proptiger-secure-more-funding-from-elara/,Elara Technologies
Zomato,$206.00,03/03/2020,Gurugram,Foodtech,Acquisition,https://entrackr.com/2020/03/zomato-acquired-uber-eats-india-for-206-mn/,Zomato
Ummeed Housing Finance,$19.64,27/02/2020,Gurugram,Fintech,Series D,https://entrackr.com/2020/02/ummeed-housing-fin-secures-rs-164-cr-equity/,Morgan Stanley Private Equity Asia;LGT Lightstone Aspada
Multibhashi,,28/02/2020,Bengaluru,Edtech,Seed,https://inc42.com/buzz/multibhashi-bags-funding-from-ipv-to-enhance-english-learning-platform/,Inflection Point Ventures;Param Capital;Cactus Communication;Mukul Agarwal;Anurag Goel
Neeman's,$1.00,02/03/2020,Hyderabad,E-commerce,Seed,https://inc42.com/buzz/sustainable-shoe-brand-neemans-bags-funding-to-go-omnichannel/,Anicut Angel Fund;Tushar Singh;Rohit Anand
GoStops,,02/03/2020,Delhi,Travel Tech,Seed,https://inc42.com/buzz/gostops-looks-for-expansion-with-fresh-funding-from-atraxn/,Atraxn Partners
ODA Class,,02/03/2020,Bengaluru,Edtech,Pre-Series A,https://inc42.com/buzz/oda-class-bags-funding-from-chinas-yuanfudao-for-student-teacher-matchmaking-platform/,Yuanfudao
Tricog,$10.50,03/03/2020,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/tricog-gets-10-5-mn-series-b-to-fuel-expansion-build-new-products/,UTEC;Aflac Ventures;TeamFund;Dream Incubator;Inventus Capital;Blume Ventures
gogoBus,,03/03/2020,Delhi,Logistics,Seed,https://inc42.com/buzz/travel-platform-ixigo-bets-on-intercity-bus-business-with-investment-in-gogobus/,ixigo;Rajesh Sawhney;Abhishek Sharma
AnsweriQ,,27/02/2020,India,Deeptech & AI,Acquisition,https://inc42.com/buzz/freshworks-takes-a-step-towards-us-listing-with-answeriq-acquisition/,Freshworks
Spaciya Advisors,$0.50,02/03/2020,Noida,SaaS,Pre-Series A,https://yourstory.com/2020/03/funding-alert-consultancy-startup-spaciya-advisors,Alok Garg
