Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zerocircle,$0.60,22/01/2026,Pune,Deeptech,Pre-Series A,https://entrackr.com/snippets/materials-science-company-zerocircle-raises-pre-series-a-round-from-3one4-capital-rainmatter-and-others-11021693,3one4 Capital; Rainmatter Capital
Meine Electric,$0.75,22/01/2026,India,Deeptech,Pre-Seed,https://entrackr.com/snippets/deeptech-startup-meine-electric-raises-750k-in-pre-seed-round-11021373,Antler; Rebalance; Venture Catalysts; gradCapital
Chargeup,$2.40,22/01/2026,Delhi,Electric Mobility,,https://entrackr.com/snippets/ian-group-backs-chargeup-in-rs-22-cr-funding-round-11021076,IAN Group; Cap-A
Brisil Technologies,$0.36,22/01/2026,India,Cleantech,Pre-Seed,https://entrackr.com/snippets/climate-tech-startup-brisil-technologies-raises-pre-seed-round-led-by-momentum-capital-11021031,Momentum Capital; Fondation Botnar
Optimist,$12.00,22/01/2026,India,Manufacturing,Seed,https://entrackr.com/news/optimist-raises-12-mn-in-seed-round-led-by-accel-and-arkam-ventures-11020870,Accel; Arkam Ventures
Lorazzo,$0.60,22/01/2026,India,D2C,Seed,https://entrackr.com/snippets/lorazzo-raises-seed-funding-led-by-sprout-venture-and-first-cheque-11020653,Sprout Venture Partners; First Cheque by India Quotient; Chandigarh Angel Network
Escape Plan,$25.00,22/01/2026,Bengaluru,E-Commerce,Series A,https://entrackr.com/news/travel-products-platform-escape-plan-raises-25-mn-led-by-jungle-venture-11019825,Jungle Ventures; Fireside Ventures; IndiGo Ventures
Juspay,$50.00,23/01/2026,Bengaluru,Fintech,Series D,https://entrackr.com/news/juspay-raises-50-mn-from-westbridge-capital-at-12-bn-valuation-11023645,WestBridge Capital
Dhun Wellness,$4.00,23/01/2026,India,Healthtech,,https://entrackr.com/snippets/dhun-wellness-raises-4-mn-led-by-srf-and-havells-india-11023613,SRF; Havells India; Ash Lilani; Abhishek Goyal; Sanjay Kapoor
Entellus Industries,$5.50,27/01/2026,Chennai,Manufacturing,,https://entrackr.com/snippets/entellus-industries-raises-rs-50-cr-from-zerow-11034298,ZeroW
Mysa,$3.40,27/01/2026,Bengaluru,Fintech,,https://entrackr.com/snippets/b2b-fintech-startup-mysa-bags-34-mn-co-led-by-blume-ventures-and-piper-serica-11033678,Blume Ventures; Piper Serica; Ikemori Ventures; Raise Financial Services; QED Innovation Labs
4baseCare,$9.80,27/01/2026,India,Healthtech,Series B,https://entrackr.com/news/oncology-startup-4basecare-raises-rs-90-cr-led-by-ashish-kacholia-and-lashit-sanghvi-11033252,Ashish Kacholia; Lashit Sanghvi; Yali Capital
SpotDraft,$8.00,27/01/2026,India,SaaS,Series B,https://entrackr.com/news/legal-tech-startup-spotdraft-raises-8-mn-in-series-b-extension-11032844,Qualcomm Ventures
Nivaan Care,$7.00,27/01/2026,Delhi,Healthtech,Series A,https://entrackr.com/snippets/nivaan-care-raises-7-mn-in-series-a-round-led-by-sorin-investments-11032479,Sorin Investments; W Health Ventures; Endiya Partners; Rebright Partners
TakeTwo,,28/01/2026,India,AI,Pre-Seed,https://entrackr.com/snippets/ai-film-studio-taketwo-secures-funding-at-rs-100-cr-valuation-in-pre-seed-round-11037420,Afore Capital; Inovia VC
SBC LLP,,28/01/2026,Hyderabad,SaaS,Pre-Series A,https://entrackr.com/snippets/sbc-llp-raises-pre-series-a-funding-at-rs-100-cr-valuation-11037278,Raju Menon; Suresh Katamreddy
The Stack,$0.66,28/01/2026,India,D2C,Pre-Seed,https://entrackr.com/snippets/supplements-brand-the-stack-raises-pre-seed-funding-11037047,OTP Ventures; Huddle Ventures
ScrapUncle,$2.40,28/01/2026,Delhi,Cleantech,Pre-Series A,https://entrackr.com/snippets/clean-tech-startup-scrapuncle-raises-rs-22-cr-in-pre-series-a-round-11036941,Orios Venture Partners; Acumen Fund; Upaya Social Ventures; Venture Catalysts; We Founder Circle
AquaAirX,$1.50,28/01/2026,India,Deeptech,Seed,https://entrackr.com/snippets/deep-tech-startup-aquaairx-raises-rs-125-cr-in-seed-round-led-by-rainmatter-11036677,Rainmatter; Prime Venture Partners; Wyser; India Accelerator
Agrani Labs,$8.00,28/01/2026,Bengaluru,Semiconductors,Seed,https://entrackr.com/snippets/ai-semiconductor-startup-agrani-labs-raises-8-mn-led-by-peak-xv-11036130,Peak XV Partners
