Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BankBazaar,$5.39,03/06/2020,Mumbai,Fintech,Series D,https://inc42.com/buzz/daily-tech-briefing-pm-modis-pitch-for-economic-revival-bankbazaar-raises-fresh-funds-more/,WSV
HealthPlix,$6.00,08/06/2020,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/healthplix-raises-6-mn-series-b-funding-led-by-jsw-ventures/,JSW Ventures;Chiratae Ventures;Kalaari Capital
Jio,$680.66,07/06/2020,Mumbai,E-commerce,Debt,https://entrackr.com/2020/06/jio-sells-1-16-stake-to-abu-dhabi-investment-authority/,
DocsApp,$40.00,06/06/2020,Bengaluru,Edtech,Series A,https://entrackr.com/2020/06/funding-in-indian-startups-this-week-june-02-june-06/,Bessemer Venture;Fusian Capital;Mitsui Sumitomo;Beyond Next Ventures;Smile Group
Reliance,$680.66,08/06/2020,India,General,Debt,https://yourstory.com/2020/06/reliance-raises-aida-8th-deal-jio-platform,Jio Platforms deals touch $5;Facebook;Silver Lake;Vista Equity Partners;General Atlantic;KKR;Mubadala;ADIA in less than seven weeks;ADIA
RIL,$544.53,06/06/2020,India,General,Debt,https://yourstory.com/2020/06/ril-raises-13640cr-mubadala-silver-lake-jio-platforms,
Jio Platforms,$1200.00,05/06/2020,India,General,Debt,https://yourstory.com/2020/06/jio-platforms-raises-billion-abu-dhabi-state-fund-mubadala,
IVF Access,$5.00,03/06/2020,Bengaluru,General,Series A,https://yourstory.com/2020/06/funding-fertility-platform-ivf-access-vertex-ventures-india,
Design Cafe,$2.99,03/06/2020,Bengaluru,Real Estate Tech,Series B,https://inc42.com/buzz/exclusive-design-cafe-is-raising-inr-24-99-cr-from-westbridge-fireside/,WestBridge Capital;Fireside Ventures
DocsApp,$20.00,04/06/2020,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/docsapp-acquires-medibuddy-joint-entity-scores-20-mn-in-series-b-funding/,Bessemer Venture Partners;Fusian Capital;Mitsui Sumitomo;Beyond Next Ventures;Milliways Ventures;Rebright Partners
RentoMojo,$3.50,05/06/2020,Bengaluru,E-commerce,Series C,https://inc42.com/buzz/rentomojo-is-raising-inr-29-19-cr-funding-from-existing-investors/,GMO GFF Limited Partnership;Gautam Dalmia;Hack VC
Servify,$10.28,08/06/2020,Mumbai,SaaS,Series C,https://inc42.com/buzz/exclusive-servify-is-raising-inr-85-8-cr-funding-for-strategic-expansion-plans/,Iron Pillar;Tetrao SPF;Blume Ventures
LetsTransport,$0.60,09/06/2020,Bengaluru,Logistics,Debt,https://inc42.com/buzz/exclusive-fresh-funding-pours-in-for-letstransport-stellapps-paisabazaar/,Stride Ventures
Bewakoof,$0.36,04/06/2020,Mumbai,E-commerce,Bridge,https://inc42.com/buzz/investors-pour-in-funding-in-bewakoof-melorra-stones2milestones-disprz/,Pramak Consultants;Pratithi Investment Trust;Indigoedge Management Consultancy
NetMeds,$0.80,04/06/2020,Chennai,Healthtech,Bridge,https://inc42.com/buzz/daily-tech-briefing-netmeds-leap-bag-funding-google-for-startups-more/,Tresara Health
MediBuddy,$20.00,04/06/2020,Bengaluru,Healthtech,Series B,https://entrackr.com/2020/06/docsapp-acquires-medibuddy-scores-420-mn-for-merged-entity/,Bessemer Venture Partners;Fusian Capital;Mitsui Sumitomo;Beyond Next Ventures;Milliways;Rebright Partners
CarTrade,$38.51,03/06/2020,Mumbai,EV & Mobility,Series H,https://entrackr.com/2020/06/cartrade-valuation-surges-35-to-25-mn-series-h-round/,Temasek;Warburg Pincus;March Capital Partners
MyKaam,,08/06/2020,Bengaluru,SaaS,Seed,https://yourstory.com/2020/06/funding-online-job-recruiting-startup-mykaam-venture-catalyst,Venture Catalysts
Cardpay Technologies,,08/06/2020,Bengaluru,Fintech,Acquisition,https://yourstory.com/2020/06/infibeam-corporate-credit-card-business-cardpay-acquisition,Infibeam Avenues
MediBuddy DocsApp,$20.00,04/06/2020,Bengaluru,Healthtech,Series B,https://yourstory.com/2020/06/docsapp-medibuddy-merger-series-b-funding,Bessemer Venture Partners;Fusian Capital;Mitsui Sumitomo;Beyond Next Ventures;Milliways Ventures;Rebright Partners
Climate Connect,,04/06/2020,Gurugram,Deeptech & AI,Acquisition,https://yourstory.com/2020/06/renew-power-acquires-ai-ml-startup-climate-connect,ReNew Power
