Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
TagHive,$2.50,21/12/2021,India,Edtech,Series A,https://yourstory.com/2021/12/funding-roundup-taghive-aarna-networks-deciwood-kohbee-chromozome,Forest Partners;Inventus Capital;RiSO Capital;Arka Ventures
Minko,$2.90,22/12/2021,India,Fintech,Seed,https://yourstory.com/2021/12/funding-roundup-gobillion-minko-december-22-2021,YCombinator;Justin Mateen (Founder - Tinder;Pioneer Fund;Acacia Venture Capital Partners;Soma Ventures;Asymmetry Ventures;Dileep Thazhmon (Founder - Jeeves);Vikalp Sahni (Co-Foun
Monster.com,$18.30,22/12/2021,Mumbai,General,Acquisition,https://yourstory.com/2021/12/funding-monstercom-volrado-venture-meridian-investments,Volrado Venture Partners;Akash Bhanshali who is part of Enam Holdings
Captain Fresh,$40.00,21/12/2021,India,Deeptech & AI,Series B,https://yourstory.com/2021/12/funding-captain-fresh-tiger-global-prosus-ventures-startup,Tiger Global;Prosus Ventures;Accel India;Matrix Partners India;Ankur Capital;Incubate Fund
Sirona Hygiene,$11.98,21/12/2021,Delhi,General,Series B,https://yourstory.com/2021/12/funding-alert-sirona-hygiene-good-glamm-group-femtech-startup,The Good Glamm Group
CureFit,$150.00,20/12/2021,Bengaluru,General,Series F,https://yourstory.com/2021/12/curefit-cultfit-acquires-rpm-fitness-fitkit-onefitplus-urban-terrain,
Dista,$1.20,20/12/2021,Pune,SaaS,Seed,https://yourstory.com/2021/12/funding-dista-democratise-location-intelligence-enterprises,Pentathlon Ventures
CARS24,$400.00,20/12/2021,India,E-commerce,Debt,https://yourstory.com/2021/12/funding-alert-cars24-alpha-wave-valuation,Alpha Wave Global at $3
Bizongo,$110.00,20/12/2021,India,E-commerce,Series D,https://yourstory.com/2021/12/funding-alert-b2b-ecommerce-startup-bizongo-tiger-global,Tiger Global at a valuation of $600M;Tiger Global at a valuation of
Hevo,$30.00,17/12/2021,Bengaluru,SaaS,Series B,https://yourstory.com/2021/12/funding-alert-saas-startup-hevo-data-no-code-platform,Sequoia Capital India
Stocktwits,$30.00,17/12/2021,India,Fintech,Series B,https://yourstory.com/2021/12/stockwits-raises-30-m-social-media-platform-for-trading-alameda-research-ventures,Alameda Research Ventures
StudyIQ,$20.00,17/12/2021,Delhi,Edtech,Acquisition,https://inc42.com/buzz/adda247-acquires-studyiq-for-20-mn-cash-and-stock-deal/,
ByteLearn,$9.50,17/12/2021,India,Edtech,Seed,https://inc42.com/buzz/ai-based-teaching-assistant-bytelearn-raises-9-5-mn-comes-out-of-stealth-mode/,9Unicorns;Chiratae Ventures;Leo Capital;Venture Catalysts;Goodwater Capital;Earlsfield Capital;Kettleborough VC
Hevo Data,$30.00,17/12/2021,India,Enterprise Tech,Series B,https://inc42.com/buzz/hevo-data-grabs-30-mn-funding-from-sequoia-capital-qualgro/,Sequoia Capital;Qualgro;Lachy Groom;Chiratae Ventures
Entroq Technologies,$0.36,18/12/2021,Delhi NCR,Fintech,Acquisition,https://inc42.com/buzz/kotak-securities-to-acquire-7-5-stake-in-entroq-technologies/,Kotak Securities
BioPrime,,20/12/2021,India,Agritech,Undisclosed,https://inc42.com/buzz/vc-firm-omnivore-launches-omnix-bio-with-first-investment-in-bioprime/,Omnivore
Cult.fit,,20/12/2021,India,Health Tech,Acquisition,https://inc42.com/buzz/fitness-unicorn-cult-fit-acquires-four-at-home-equipment-brands/,
Sirona,$11.98,21/12/2021,India,Ecommerce,Series B,https://inc42.com/buzz/good-glamm-group-invests-inr-100-cr-in-sirona/,Good Glamm Group
TenderCuts,$3.59,21/12/2021,Chennai,Ecommerce,Debt,https://inc42.com/buzz/meat-delivery-startup-tendercuts-raises-inr-30-cr-in-debt-from-stride-ventures/,Stride Ventures
Aarna Networks,$3.50,21/12/2021,San Francisco,Enterprise Tech,Seed,https://inc42.com/buzz/aarna-networks-bags-3-5-mn-plans-to-build-up-sales-growth/,SVQuad Ventures;Inventus Capital;RiSO Capital;Arka Ventures
Zepto,$100.00,21/12/2021,Mumbai,Quick Commerce,Series C,https://inc42.com/buzz/five-months-into-launch-quick-commerce-startup-zepto-raises-100-mn-at-570-mn-valuation/,Y Combinator's Continuity Fund;Glade Brook;Nexus;Breyer Capital;Lachy Groom;Global Founders Capital;Contrary Capital
TheHouseMonk,$5.00,21/12/2021,Singapore,Enterprise Tech,Acquisition,https://inc42.com/buzz/aurum-proptech-to-acquire-51-stake-in-thehousemonk/,Aurum PropTech
Gobillion,$2.90,22/12/2021,San Francisco,Social Commerce,Seed,https://inc42.com/buzz/social-commerce-startup-gobillion-bags-2-9-mn-for-business-expansion/,Y Combinator;Justin Mateen;Pioneer Fund;Soma Capital;Goodwater Capital;Olive Tree Capital;Chris Golda Investments
Veefin,$3.00,22/12/2021,Mumbai,Fintech,Series A,https://inc42.com/buzz/fintech-startup-veefin-secures-3-mn-for-talent-acquisition/,Rajesh Rajendran
Eggoz,$3.50,23/12/2021,Gurugram,Ecommerce,Series A,https://inc42.com/buzz/egg-procurement-and-delivery-startup-eggoz-raises-series-a-funds/,NABVENTURES;Avaana Capital;Rebright Partners;Bellerive Capital;Sanjiv Rangrass;Indresh Saluja
Chromozome (Huechem Textiles),$3.59,22/12/2021,Mumbai,Ecommerce,,https://inc42.com/buzz/tiw-private-equity-invests-inr-30-cr-in-mumbai-based-huechem-textiles-chromozome/,TIW Private Equity
Tyke,$1.50,23/12/2021,Mumbai,Fintech,Pre-Seed,https://entrackr.com/2021/12/tyke-scoops-up-1-5-mn-in-a-pre-seed-round/,9Unicorns;Better Capital;Ratio Ventures;Venture Catalysts;Jitendra Gupta;Amrish Rau;Varun Mittal;Sandeep Aggarwal;Navin Surya;Ajay Rajan
Razorpay,$375.00,19/12/2021,Bengaluru,Fintech,Series F,https://entrackr.com/2021/12/razorpays-valuation-soars-to-7-5-bn-with-375-mn-new-round/,Lone Pine Capital;Alkeon Capital;TCV
SK Finance,$47.90,23/12/2021,Jaipur,Fintech,Series F,https://yourstory.com/2021/12/jaipur-nbfc-sk-finance-series-f-funding-iifl-wealth,IIFL Wealth
AirProbe,,22/12/2021,Bengaluru,AI,Acquisition,https://yourstory.com/2021/12/us-based-dronebase-acquires-bengaluru-based-airpro,DroneBase
Masai School (Prepleaf acquisition),$1.00,21/12/2021,Delhi,Edtech,Acquisition,https://yourstory.com/2021/12/masai-school-acquires-prepleaf-data-analytics-startup-1-million-edtech,Masai School
TheHouseMonk,$5.00,20/12/2021,India,Proptech,,https://yourstory.com/2021/12/aurum-proptech-invests-b2b-real-estate-tech-startup-india,Aurum Proptech
Monsoon Harvest,,20/12/2021,Coimbatore,F&B,Acquisition,https://yourstory.com/2021/12/wingreens-farms-acquires-monsoon-harvest-raw-pressery-saucery,Wingreens Farms
Metadome,$4.00,20/12/2021,India,Metaverse,Pre-Series A,https://yourstory.com/2021/12/funding-roundup-early-stage-deals-keka-hr-flo-mobility-metadome,Chiratae Ventures;Lenskart Vision Fund
Adda247 (StudyIQ acquisition),$20.00,17/12/2021,India,Edtech,Acquisition,https://yourstory.com/2021/12/adda247-acquires-upsc-test-prep-platform-studyiq-for-20million,Adda247
NNT (Nggawe Nirman Technologies),,17/12/2021,Bengaluru,SaaS,Acquisition,https://yourstory.com/2021/12/infogain-acquires-nggawe-nirman-technologies-saas-startup,Infogain
